adt,start_time,end_time,lat1,lat2,lon1,lon2,
0.7199,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7268,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.733,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7372,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7448,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7531,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7607,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7722,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7872,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8045,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8366,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8249,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8131,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.807,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8088,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.815,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8179,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8171,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8148,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8087,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8036,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8041,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8026,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7908,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7667,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7381,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7239,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7294,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7378,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7407,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7454,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7528,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7567,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7563,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7571,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7647,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7804,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8008,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8201,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8551,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8415,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8264,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.811,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8005,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7975,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7951,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7902,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.787,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7833,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.781,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7865,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7952,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.798,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7871,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7645,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7492,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.751,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7552,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7538,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7571,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7678,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7726,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7674,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7644,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7734,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7943,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8199,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8388,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8688,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8545,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.837,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8163,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7987,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7881,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7783,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7664,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7576,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7521,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7534,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.767,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7872,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.805,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8103,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7976,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7789,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7683,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7613,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7532,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7543,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7671,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7766,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7748,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7733,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7839,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8063,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8305,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8433,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8791,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8662,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8488,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8253,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8006,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7795,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7621,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.748,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7381,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7332,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7404,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7584,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.778,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8213,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8258,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8075,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7818,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7609,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7467,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7454,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7579,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7723,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7781,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7815,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7942,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8149,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8287,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.825,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8828,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8724,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8523,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8237,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7927,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7649,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7455,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7346,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7282,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7279,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7403,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7572,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7696,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7874,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8165,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8355,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8219,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7876,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7587,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7436,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7413,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7513,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7677,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7794,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7861,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7971,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8112,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8125,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.794,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8824,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8723,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8451,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8093,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7765,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7516,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7367,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7277,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7219,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7245,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7373,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7537,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7686,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7847,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8073,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8257,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.8157,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7825,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7553,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7439,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.742,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7488,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7634,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7761,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7817,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7853,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7881,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.78,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
0.7591,2017-01-07,2017-01-07,30.57,35.21,-163.43,-156.17,
