time,lat,lon,depth,Fe
2017-06-03,27.0,-157.5,1941.89294434,0.0005778480554
2017-06-03,27.0,-157.5,2225.07788086,0.000563880545087
2017-06-03,27.0,-157.5,2533.3359375,0.000551519973669
2017-06-03,27.0,-157.5,2865.70288086,0.000538734020665
2017-06-03,27.0,-157.5,3220.82006836,0.0005260182661
2017-06-03,27.0,-157.5,3597.03198242,0.000515534018632
2017-06-03,27.0,-157.5,3992.48388672,0.000507598451804
2017-06-03,27.0,-157.5,4405.22412109,0.000502519600559
2017-06-03,27.0,-157.5,4833.29101562,0.00050136342179
2017-06-03,27.0,-157.5,5274.78417969,0.000499694200698
2017-06-03,27.0,-157.5,5727.91699219,
2017-06-03,27.5,-158.0,0.494024991989,3.55553383997e-05
2017-06-03,27.5,-158.0,1.54137504101,3.5473571188e-05
2017-06-03,27.5,-158.0,2.64566898346,3.53919531335e-05
2017-06-03,27.5,-158.0,3.81949496269,3.52294082404e-05
2017-06-03,27.5,-158.0,5.07822418213,3.50674890797e-05
2017-06-03,27.5,-158.0,6.44061422348,3.49064321199e-05
2017-06-03,27.5,-158.0,7.92956018448,3.47826862708e-05
2017-06-03,27.5,-158.0,9.5729970932,3.46229207935e-05
2017-06-03,27.5,-158.0,11.404999733,3.43845931638e-05
2017-06-03,27.5,-158.0,13.4671401978,3.4147848055e-05
2017-06-03,27.5,-158.0,15.8100700378,3.38347927027e-05
2017-06-03,27.5,-158.0,18.4955596924,3.34827600454e-05
2017-06-03,27.5,-158.0,21.5988197327,3.30994953401e-05
2017-06-03,27.5,-158.0,25.2114105225,3.25987421093e-05
2017-06-03,27.5,-158.0,29.4447307587,3.16887017107e-05
2017-06-03,27.5,-158.0,34.4341506958,2.9735843782e-05
2017-06-03,27.5,-158.0,40.3440513611,2.64782211161e-05
2017-06-03,27.5,-158.0,47.3736915588,2.21257378143e-05
2017-06-03,27.5,-158.0,55.764289856,1.69832201209e-05
2017-06-03,27.5,-158.0,65.8072662354,1.13647465696e-05
2017-06-03,27.5,-158.0,77.8538513184,5.75346393816e-06
2017-06-03,27.5,-158.0,92.3260726929,2.99848670693e-06
2017-06-03,27.5,-158.0,109.729301453,3.41230042977e-06
2017-06-03,27.5,-158.0,130.666000366,8.22180845717e-06
2017-06-03,27.5,-158.0,155.850692749,1.66950285347e-05
2017-06-03,27.5,-158.0,186.125595093,1.98750913114e-05
2017-06-03,27.5,-158.0,222.475204468,2.94181954814e-05
2017-06-03,27.5,-158.0,266.040313721,5.68073701288e-05
2017-06-03,27.5,-158.0,318.127410889,0.000110462366138
2017-06-03,27.5,-158.0,380.213012695,0.000199264555704
2017-06-03,27.5,-158.0,453.937713623,0.000323905609548
2017-06-03,27.5,-158.0,541.088928223,0.000460927054519
2017-06-03,27.5,-158.0,643.566772461,0.000582513981499
2017-06-03,27.5,-158.0,763.333129883,0.000642022991087
2017-06-03,27.5,-158.0,902.339294434,0.00065095332684
2017-06-03,27.5,-158.0,1062.43994141,0.00064268882852
2017-06-03,27.5,-158.0,1245.29101562,0.000625173794106
2017-06-03,27.5,-158.0,1452.25097656,0.000606738089118
2017-06-03,27.5,-158.0,1684.28405762,0.00059020135086
2017-06-03,27.5,-158.0,1941.89294434,0.000578096369281
2017-06-03,27.5,-158.0,2225.07788086,0.00056695647072
2017-06-03,27.5,-158.0,2533.3359375,0.000555905338842
2017-06-03,27.5,-158.0,2865.70288086,0.000542688125279
2017-06-03,27.5,-158.0,3220.82006836,0.000527351454366
2017-06-03,27.5,-158.0,3597.03198242,0.000510505808052
2017-06-03,27.5,-158.0,3992.48388672,0.000497109140269
2017-06-03,27.5,-158.0,4405.22412109,0.000490909151267
2017-06-03,27.5,-158.0,4833.29101562,0.000491419399623
2017-06-03,27.5,-158.0,5274.78417969,0.000492552528158
2017-06-03,27.5,-158.0,5727.91699219,
2017-06-03,27.5,-157.5,0.494024991989,3.88832268072e-05
2017-06-03,27.5,-157.5,1.54137504101,3.87938489439e-05
2017-06-03,27.5,-157.5,2.64566898346,3.8656151446e-05
2017-06-03,27.5,-157.5,3.81949496269,3.84785053029e-05
2017-06-03,27.5,-157.5,5.07822418213,3.83017249987e-05
2017-06-03,27.5,-157.5,6.44061422348,3.80780547857e-05
2017-06-03,27.5,-157.5,7.92956018448,3.7903093471e-05
2017-06-03,27.5,-157.5,9.5729970932,3.76893258363e-05
2017-06-03,27.5,-157.5,11.404999733,3.74299015675e-05
2017-06-03,27.5,-157.5,13.4671401978,3.71332062059e-05
2017-06-03,27.5,-157.5,15.8100700378,3.68467299268e-05
2017-06-03,27.5,-157.5,18.4955596924,3.66390813724e-05
2017-06-03,27.5,-157.5,21.5988197327,3.64327352145e-05
2017-06-03,27.5,-157.5,25.2114105225,3.62275459338e-05
2017-06-03,27.5,-157.5,29.4447307587,3.5812787246e-05
2017-06-03,27.5,-157.5,34.4341506958,3.46908673237e-05
2017-06-03,27.5,-157.5,40.3440513611,3.18017409882e-05
2017-06-03,27.5,-157.5,47.3736915588,2.74190006166e-05
2017-06-03,27.5,-157.5,55.764289856,2.20942747546e-05
2017-06-03,27.5,-157.5,65.8072662354,1.62940887094e-05
2017-06-03,27.5,-157.5,77.8538513184,9.91329216049e-06
2017-06-03,27.5,-157.5,92.3260726929,3.74913270207e-06
2017-06-03,27.5,-157.5,109.729301453,3.03864112539e-06
2017-06-03,27.5,-157.5,130.666000366,6.71565157973e-06
2017-06-03,27.5,-157.5,155.850692749,1.5451303625e-05
2017-06-03,27.5,-157.5,186.125595093,2.03502077056e-05
2017-06-03,27.5,-157.5,222.475204468,3.09489114443e-05
2017-06-03,27.5,-157.5,266.040313721,6.01552019361e-05
2017-06-03,27.5,-157.5,318.127410889,0.000118562027637
2017-06-03,27.5,-157.5,380.213012695,0.000214569314267
2017-06-03,27.5,-157.5,453.937713623,0.00034216826316
2017-06-03,27.5,-157.5,541.088928223,0.000471695122542
2017-06-03,27.5,-157.5,643.566772461,0.000584189547226
2017-06-03,27.5,-157.5,763.333129883,0.000640550395474
2017-06-03,27.5,-157.5,902.339294434,0.000650290050544
2017-06-03,27.5,-157.5,1062.43994141,0.00064350705361
2017-06-03,27.5,-157.5,1245.29101562,0.000625970482361
2017-06-03,27.5,-157.5,1452.25097656,0.000606737681665
2017-06-03,27.5,-157.5,1684.28405762,0.000590200943407
2017-06-03,27.5,-157.5,1941.89294434,0.00057603319874
2017-06-03,27.5,-157.5,2225.07788086,0.000563502602745
2017-06-03,27.5,-157.5,2533.3359375,0.000549280492123
2017-06-03,27.5,-157.5,2865.70288086,0.000535542727448
2017-06-03,27.5,-157.5,3220.82006836,0.000522271438967
2017-06-03,27.5,-157.5,3597.03198242,0.000508160155732
2017-06-03,27.5,-157.5,3992.48388672,0.00049608189147
2017-06-03,27.5,-157.5,4405.22412109,0.000490907696076
2017-06-03,27.5,-157.5,4833.29101562,0.000490403326694
2017-06-03,27.5,-157.5,5274.78417969,0.000492039660458
2017-06-03,27.5,-157.5,5727.91699219,
2017-06-03,28.0,-158.0,0.494024991989,3.56857817678e-05
2017-06-03,28.0,-158.0,1.54137504101,3.56036798621e-05
2017-06-03,28.0,-158.0,2.64566898346,3.55218253389e-05
2017-06-03,28.0,-158.0,3.81949496269,3.53504583472e-05
2017-06-03,28.0,-158.0,5.07822418213,3.51800736098e-05
2017-06-03,28.0,-158.0,6.44061422348,3.50183690898e-05
2017-06-03,28.0,-158.0,7.92956018448,3.4857483115e-05
2017-06-03,28.0,-158.0,9.5729970932,3.46175729646e-05
2017-06-03,28.0,-158.0,11.404999733,3.44505970133e-05
2017-06-03,28.0,-158.0,13.4671401978,3.42056191585e-05
2017-06-03,28.0,-158.0,15.8100700378,3.39701618941e-05
2017-06-03,28.0,-158.0,18.4955596924,3.37987949024e-05
2017-06-03,28.0,-158.0,21.5988197327,3.35584991262e-05
2017-06-03,28.0,-158.0,25.2114105225,3.31518640451e-05
2017-06-03,28.0,-158.0,29.4447307587,3.21978877764e-05
2017-06-03,28.0,-158.0,34.4341506958,2.96949165204e-05
2017-06-03,28.0,-158.0,40.3440513611,2.49383647315e-05
2017-06-03,28.0,-158.0,47.3736915588,1.95253014681e-05
2017-06-03,28.0,-158.0,55.764289856,1.40517631735e-05
2017-06-03,28.0,-158.0,65.8072662354,8.16224837763e-06
2017-06-03,28.0,-158.0,77.8538513184,3.34006222147e-06
2017-06-03,28.0,-158.0,92.3260726929,2.99157090922e-06
2017-06-03,28.0,-158.0,109.729301453,4.6492268666e-06
2017-06-03,28.0,-158.0,130.666000366,1.24238003991e-05
2017-06-03,28.0,-158.0,155.850692749,1.95722732315e-05
2017-06-03,28.0,-158.0,186.125595093,2.00079684873e-05
2017-06-03,28.0,-158.0,222.475204468,3.61506754416e-05
2017-06-03,28.0,-158.0,266.040313721,7.61489573051e-05
2017-06-03,28.0,-158.0,318.127410889,0.000144131248817
2017-06-03,28.0,-158.0,380.213012695,0.000238560096477
2017-06-03,28.0,-158.0,453.937713623,0.000365211250028
2017-06-03,28.0,-158.0,541.088928223,0.00049534230493
2017-06-03,28.0,-158.0,643.566772461,0.00058939732844
2017-06-03,28.0,-158.0,763.333129883,0.000642838538624
2017-06-03,28.0,-158.0,902.339294434,0.000650129339192
2017-06-03,28.0,-158.0,1062.43994141,0.000644020095933
2017-06-03,28.0,-158.0,1245.29101562,0.000627767527476
2017-06-03,28.0,-158.0,1452.25097656,0.000609254755545
2017-06-03,28.0,-158.0,1684.28405762,0.000595110992435
2017-06-03,28.0,-158.0,1941.89294434,0.000580630439799
2017-06-03,28.0,-158.0,2225.07788086,0.000568589835893
2017-06-03,28.0,-158.0,2533.3359375,0.000554627447855
2017-06-03,28.0,-158.0,2865.70288086,0.000539763655979
2017-06-03,28.0,-158.0,3220.82006836,0.000526141317096
2017-06-03,28.0,-158.0,3597.03198242,0.000511562975589
2017-06-03,28.0,-158.0,3992.48388672,0.000497622357216
2017-06-03,28.0,-158.0,4405.22412109,0.000490793783683
2017-06-03,28.0,-158.0,4833.29101562,0.000489779515192
2017-06-03,28.0,-158.0,5274.78417969,0.000490907987114
2017-06-03,28.0,-158.0,5727.91699219,
2017-06-03,28.0,-157.5,0.494024991989,3.18798120134e-05
2017-06-03,28.0,-157.5,1.54137504101,3.18065212923e-05
2017-06-03,28.0,-157.5,2.64566898346,3.16686455335e-05
2017-06-03,28.0,-157.5,3.81949496269,3.14506542054e-05
2017-06-03,28.0,-157.5,5.07822418213,3.1306190067e-05
2017-06-03,28.0,-157.5,6.44061422348,3.11541552946e-05
2017-06-03,28.0,-157.5,7.92956018448,3.09477982228e-05
2017-06-03,28.0,-157.5,9.5729970932,3.08056769427e-05
2017-06-03,28.0,-157.5,11.404999733,3.05935973302e-05
2017-06-03,28.0,-157.5,13.4671401978,3.0321023587e-05
2017-06-03,28.0,-157.5,15.8100700378,2.99976545648e-05
2017-06-03,28.0,-157.5,18.4955596924,2.96700818581e-05
2017-06-03,28.0,-157.5,21.5988197327,2.9345994335e-05
2017-06-03,28.0,-157.5,25.2114105225,2.89588406304e-05
2017-06-03,28.0,-157.5,29.4447307587,2.84074594674e-05
2017-06-03,28.0,-157.5,34.4341506958,2.72308207059e-05
2017-06-03,28.0,-157.5,40.3440513611,2.42503811023e-05
2017-06-03,28.0,-157.5,47.3736915588,1.92724346562e-05
2017-06-03,28.0,-157.5,55.764289856,1.406910269e-05
2017-06-03,28.0,-157.5,65.8072662354,8.88122394826e-06
2017-06-03,28.0,-157.5,77.8538513184,4.3540662773e-06
2017-06-03,28.0,-157.5,92.3260726929,2.98606232718e-06
2017-06-03,28.0,-157.5,109.729301453,3.60288686352e-06
2017-06-03,28.0,-157.5,130.666000366,9.43660143093e-06
2017-06-03,28.0,-157.5,155.850692749,1.80554088729e-05
2017-06-03,28.0,-157.5,186.125595093,1.97921999643e-05
2017-06-03,28.0,-157.5,222.475204468,3.29179310938e-05
2017-06-03,28.0,-157.5,266.040313721,7.05416459823e-05
2017-06-03,28.0,-157.5,318.127410889,0.000132956294692
2017-06-03,28.0,-157.5,380.213012695,0.000225740950555
2017-06-03,28.0,-157.5,453.937713623,0.000352669128915
2017-06-03,28.0,-157.5,541.088928223,0.000485862430651
2017-06-03,28.0,-157.5,643.566772461,0.000590066309087
2017-06-03,28.0,-157.5,763.333129883,0.000648195273243
2017-06-03,28.0,-157.5,902.339294434,0.000655848998576
2017-06-03,28.0,-157.5,1062.43994141,0.000646852247883
2017-06-03,28.0,-157.5,1245.29101562,0.000627776549663
2017-06-03,28.0,-157.5,1452.25097656,0.000607999041677
2017-06-03,28.0,-157.5,1684.28405762,0.000592659751419
2017-06-03,28.0,-157.5,1941.89294434,0.000575312355068
2017-06-03,28.0,-157.5,2225.07788086,0.000562216446269
2017-06-03,28.0,-157.5,2533.3359375,0.000548154988792
2017-06-03,28.0,-157.5,2865.70288086,0.000534325081389
2017-06-03,28.0,-157.5,3220.82006836,0.000522162066773
2017-06-03,28.0,-157.5,3597.03198242,0.000512514961883
2017-06-03,28.0,-157.5,3992.48388672,0.000502002774738
2017-06-03,28.0,-157.5,4405.22412109,0.000493062427267
2017-06-03,28.0,-157.5,4833.29101562,0.000489889993332
2017-06-03,28.0,-157.5,5274.78417969,0.000491018756293
2017-06-03,28.0,-157.5,5727.91699219,
2017-06-03,28.5,-158.0,0.494024991989,2.68832682195e-05
2017-06-03,28.5,-158.0,1.54137504101,2.68214134849e-05
2017-06-03,28.5,-158.0,2.64566898346,2.68204912572e-05
2017-06-03,28.5,-158.0,3.81949496269,2.67579198407e-05
2017-06-03,28.5,-158.0,5.07822418213,2.66964088951e-05
2017-06-03,28.5,-158.0,6.44061422348,2.66340175585e-05
2017-06-03,28.5,-158.0,7.92956018448,2.6510859243e-05
2017-06-03,28.5,-158.0,9.5729970932,2.63872061623e-05
2017-06-03,28.5,-158.0,11.404999733,2.61426957877e-05
2017-06-03,28.5,-158.0,13.4671401978,2.58400687017e-05
2017-06-03,28.5,-158.0,15.8100700378,2.54235746979e-05
2017-06-03,28.5,-158.0,18.4955596924,2.48998821917e-05
2017-06-03,28.5,-158.0,21.5988197327,2.44415332418e-05
2017-06-03,28.5,-158.0,25.2114105225,2.3882217647e-05
2017-06-03,28.5,-158.0,29.4447307587,2.32268848777e-05
2017-06-03,28.5,-158.0,34.4341506958,2.19684025069e-05
2017-06-03,28.5,-158.0,40.3440513611,1.91678864212e-05
2017-06-03,28.5,-158.0,47.3736915588,1.50383748405e-05
2017-06-03,28.5,-158.0,55.764289856,1.07594887595e-05
2017-06-03,28.5,-158.0,65.8072662354,6.02549289397e-06
2017-06-03,28.5,-158.0,77.8538513184,2.99276507576e-06
2017-06-03,28.5,-158.0,92.3260726929,2.99226348943e-06
2017-06-03,28.5,-158.0,109.729301453,4.17454839408e-06
2017-06-03,28.5,-158.0,130.666000366,1.18888865472e-05
2017-06-03,28.5,-158.0,155.850692749,1.9487724785e-05
2017-06-03,28.5,-158.0,186.125595093,2.00536142074e-05
2017-06-03,28.5,-158.0,222.475204468,3.71230198652e-05
2017-06-03,28.5,-158.0,266.040313721,8.30425560707e-05
2017-06-03,28.5,-158.0,318.127410889,0.00015999864263
2017-06-03,28.5,-158.0,380.213012695,0.000266533548711
2017-06-03,28.5,-158.0,453.937713623,0.000382802274544
2017-06-03,28.5,-158.0,541.088928223,0.000493355386425
2017-06-03,28.5,-158.0,643.566772461,0.000590431096498
2017-06-03,28.5,-158.0,763.333129883,0.000642842147499
2017-06-03,28.5,-158.0,902.339294434,0.000651720154565
2017-06-03,28.5,-158.0,1062.43994141,0.000648662506137
2017-06-03,28.5,-158.0,1245.29101562,0.000630985596217
2017-06-03,28.5,-158.0,1452.25097656,0.000610911054537
2017-06-03,28.5,-158.0,1684.28405762,0.000591533724219
2017-06-03,28.5,-158.0,1941.89294434,0.000579430314247
2017-06-03,28.5,-158.0,2225.07788086,0.000567545241211
2017-06-03,28.5,-158.0,2533.3359375,0.000558444240596
2017-06-03,28.5,-158.0,2865.70288086,0.00054948811885
2017-06-03,28.5,-158.0,3220.82006836,0.000534566177521
2017-06-03,28.5,-158.0,3597.03198242,0.000516442407388
2017-06-03,28.5,-158.0,3992.48388672,0.000500035763253
2017-06-03,28.5,-158.0,4405.22412109,0.000490907870699
2017-06-03,28.5,-158.0,4833.29101562,0.000489779456984
2017-06-03,28.5,-158.0,5274.78417969,0.000490907870699
2017-06-03,28.5,-158.0,5727.91699219,
2017-06-03,28.5,-157.5,0.494024991989,2.24210016313e-05
2017-06-03,28.5,-157.5,1.54137504101,2.23180359171e-05
2017-06-03,28.5,-157.5,2.64566898346,2.22145026783e-05
2017-06-03,28.5,-157.5,3.81949496269,2.20099555008e-05
2017-06-03,28.5,-157.5,5.07822418213,2.18063269131e-05
2017-06-03,28.5,-157.5,6.44061422348,2.15539730561e-05
2017-06-03,28.5,-157.5,7.92956018448,2.12555878534e-05
2017-06-03,28.5,-157.5,9.5729970932,2.09621794056e-05
2017-06-03,28.5,-157.5,11.404999733,2.06719378184e-05
2017-06-03,28.5,-157.5,13.4671401978,2.0294692149e-05
2017-06-03,28.5,-157.5,15.8100700378,1.9924256776e-05
2017-06-03,28.5,-157.5,18.4955596924,1.95613902179e-05
2017-06-03,28.5,-157.5,21.5988197327,1.92493498616e-05
2017-06-03,28.5,-157.5,25.2114105225,1.88979211089e-05
2017-06-03,28.5,-157.5,29.4447307587,1.83812389878e-05
2017-06-03,28.5,-157.5,34.4341506958,1.7267977455e-05
2017-06-03,28.5,-157.5,40.3440513611,1.47561277117e-05
2017-06-03,28.5,-157.5,47.3736915588,1.12900697786e-05
2017-06-03,28.5,-157.5,55.764289856,7.85916836321e-06
2017-06-03,28.5,-157.5,65.8072662354,4.55828239865e-06
2017-06-03,28.5,-157.5,77.8538513184,2.99900398204e-06
2017-06-03,28.5,-157.5,92.3260726929,2.99226371681e-06
2017-06-03,28.5,-157.5,109.729301453,4.09699759985e-06
2017-06-03,28.5,-157.5,130.666000366,1.14098256745e-05
2017-06-03,28.5,-157.5,155.850692749,1.90070095414e-05
2017-06-03,28.5,-157.5,186.125595093,2.01858074433e-05
2017-06-03,28.5,-157.5,222.475204468,3.72628746845e-05
2017-06-03,28.5,-157.5,266.040313721,8.11335121398e-05
2017-06-03,28.5,-157.5,318.127410889,0.000153325294377
2017-06-03,28.5,-157.5,380.213012695,0.000251762452535
2017-06-03,28.5,-157.5,453.937713623,0.000376859243261
2017-06-03,28.5,-157.5,541.088928223,0.000510787591338
2017-06-03,28.5,-157.5,643.566772461,0.000613940996118
2017-06-03,28.5,-157.5,763.333129883,0.00065775559051
2017-06-03,28.5,-157.5,902.339294434,0.000660759222228
2017-06-03,28.5,-157.5,1062.43994141,0.000648668501526
2017-06-03,28.5,-157.5,1245.29101562,0.00062953971792
2017-06-03,28.5,-157.5,1452.25097656,0.000610942428466
2017-06-03,28.5,-157.5,1684.28405762,0.0005942924181
2017-06-03,28.5,-157.5,1941.89294434,0.000582072534598
2017-06-03,28.5,-157.5,2225.07788086,0.000571446958929
2017-06-03,28.5,-157.5,2533.3359375,0.00055975781288
2017-06-03,28.5,-157.5,2865.70288086,0.000545788672753
2017-06-03,28.5,-157.5,3220.82006836,0.000532137521077
2017-06-03,28.5,-157.5,3597.03198242,0.000516416679602
2017-06-03,28.5,-157.5,3992.48388672,0.000502315117046
2017-06-03,28.5,-157.5,4405.22412109,0.000492013641633
2017-06-03,28.5,-157.5,4833.29101562,0.000488652498461
2017-06-03,28.5,-157.5,5274.78417969,0.000489780330099
2017-06-03,28.5,-157.5,5727.91699219,
2017-06-03,29.0,-158.0,0.494024991989,1.45993371916e-05
2017-06-03,29.0,-158.0,1.54137504101,1.4543733414e-05
2017-06-03,29.0,-158.0,2.64566898346,1.44104296851e-05
2017-06-03,29.0,-158.0,3.81949496269,1.42118497024e-05
2017-06-03,29.0,-158.0,5.07822418213,1.39196654345e-05
2017-06-03,29.0,-158.0,6.44061422348,1.36225462484e-05
2017-06-03,29.0,-158.0,7.92956018448,1.33018756969e-05
2017-06-03,29.0,-158.0,9.5729970932,1.29694153657e-05
2017-06-03,29.0,-158.0,11.404999733,1.26452250697e-05
2017-06-03,29.0,-158.0,13.4671401978,1.23194531625e-05
2017-06-03,29.0,-158.0,15.8100700378,1.20016129586e-05
2017-06-03,29.0,-158.0,18.4955596924,1.1700878531e-05
2017-06-03,29.0,-158.0,21.5988197327,1.13903188321e-05
2017-06-03,29.0,-158.0,25.2114105225,1.09779730337e-05
2017-06-03,29.0,-158.0,29.4447307587,1.02064477687e-05
2017-06-03,29.0,-158.0,34.4341506958,8.60866566654e-06
2017-06-03,29.0,-158.0,40.3440513611,6.53777033222e-06
2017-06-03,29.0,-158.0,47.3736915588,3.98756355935e-06
2017-06-03,29.0,-158.0,55.764289856,3.03551246361e-06
2017-06-03,29.0,-158.0,65.8072662354,2.99232124235e-06
2017-06-03,29.0,-158.0,77.8538513184,2.99226348943e-06
2017-06-03,29.0,-158.0,92.3260726929,2.99229986922e-06
2017-06-03,29.0,-158.0,109.729301453,4.75352044305e-06
2017-06-03,29.0,-158.0,130.666000366,1.26377772176e-05
2017-06-03,29.0,-158.0,155.850692749,1.90413702512e-05
2017-06-03,29.0,-158.0,186.125595093,1.99677033379e-05
2017-06-03,29.0,-158.0,222.475204468,2.83699755528e-05
2017-06-03,29.0,-158.0,266.040313721,6.55613039271e-05
2017-06-03,29.0,-158.0,318.127410889,0.000148609906319
2017-06-03,29.0,-158.0,380.213012695,0.00027308225981
2017-06-03,29.0,-158.0,453.937713623,0.000416846160078
2017-06-03,29.0,-158.0,541.088928223,0.000544832320884
2017-06-03,29.0,-158.0,643.566772461,0.000631332222838
2017-06-03,29.0,-158.0,763.333129883,0.00066416838672
2017-06-03,29.0,-158.0,902.339294434,0.000665194122121
2017-06-03,29.0,-158.0,1062.43994141,0.000654557836242
2017-06-03,29.0,-158.0,1245.29101562,0.000634780095425
2017-06-03,29.0,-158.0,1452.25097656,0.00061372393975
2017-06-03,29.0,-158.0,1684.28405762,0.000593334203586
2017-06-03,29.0,-158.0,1941.89294434,0.000579860061407
2017-06-03,29.0,-158.0,2225.07788086,0.000568393152207
2017-06-03,29.0,-158.0,2533.3359375,0.000558018102311
2017-06-03,29.0,-158.0,2865.70288086,0.000545758462977
2017-06-03,29.0,-158.0,3220.82006836,0.000530095479917
2017-06-03,29.0,-158.0,3597.03198242,0.000513279810548
2017-06-03,29.0,-158.0,3992.48388672,0.000498141977005
2017-06-03,29.0,-158.0,4405.22412109,0.000489780853968
2017-06-03,29.0,-158.0,4833.29101562,0.000489019381348
2017-06-03,29.0,-158.0,5274.78417969,0.000490146805532
2017-06-03,29.0,-158.0,5727.91699219,
2017-06-03,29.0,-157.5,0.494024991989,2.35439001699e-05
2017-06-03,29.0,-157.5,1.54137504101,2.34897179325e-05
2017-06-03,29.0,-157.5,2.64566898346,2.33667906286e-05
2017-06-03,29.0,-157.5,3.81949496269,2.31910835282e-05
2017-06-03,29.0,-157.5,5.07822418213,2.28966509894e-05
2017-06-03,29.0,-157.5,6.44061422348,2.24697887461e-05
2017-06-03,29.0,-157.5,7.92956018448,2.19185039896e-05
2017-06-03,29.0,-157.5,9.5729970932,2.14125648199e-05
2017-06-03,29.0,-157.5,11.404999733,2.09972859011e-05
2017-06-03,29.0,-157.5,13.4671401978,2.06675795198e-05
2017-06-03,29.0,-157.5,15.8100700378,2.04016123462e-05
2017-06-03,29.0,-157.5,18.4955596924,2.02320570679e-05
2017-06-03,29.0,-157.5,21.5988197327,2.00464328373e-05
2017-06-03,29.0,-157.5,25.2114105225,1.97539902729e-05
2017-06-03,29.0,-157.5,29.4447307587,1.903334487e-05
2017-06-03,29.0,-157.5,34.4341506958,1.71496394614e-05
2017-06-03,29.0,-157.5,40.3440513611,1.3772561033e-05
2017-06-03,29.0,-157.5,47.3736915588,1.01942468973e-05
2017-06-03,29.0,-157.5,55.764289856,6.82851850797e-06
2017-06-03,29.0,-157.5,65.8072662354,4.20085598307e-06
2017-06-03,29.0,-157.5,77.8538513184,2.99226371681e-06
2017-06-03,29.0,-157.5,92.3260726929,2.99226371681e-06
2017-06-03,29.0,-157.5,109.729301453,4.30652926298e-06
2017-06-03,29.0,-157.5,130.666000366,1.20924860312e-05
2017-06-03,29.0,-157.5,155.850692749,1.94983076653e-05
2017-06-03,29.0,-157.5,186.125595093,1.99986461666e-05
2017-06-03,29.0,-157.5,222.475204468,2.92200293188e-05
2017-06-03,29.0,-157.5,266.040313721,6.68891734676e-05
2017-06-03,29.0,-157.5,318.127410889,0.000140507443575
2017-06-03,29.0,-157.5,380.213012695,0.000249490811257
2017-06-03,29.0,-157.5,453.937713623,0.000397498544771
2017-06-03,29.0,-157.5,541.088928223,0.000543243193533
2017-06-03,29.0,-157.5,643.566772461,0.000636785058305
2017-06-03,29.0,-157.5,763.333129883,0.000668336637318
2017-06-03,29.0,-157.5,902.339294434,0.000669879256748
2017-06-03,29.0,-157.5,1062.43994141,0.000654638104606
2017-06-03,29.0,-157.5,1245.29101562,0.000631929142401
2017-06-03,29.0,-157.5,1452.25097656,0.000611411815044
2017-06-03,29.0,-157.5,1684.28405762,0.000594745157287
2017-06-03,29.0,-157.5,1941.89294434,0.000579870771617
2017-06-03,29.0,-157.5,2225.07788086,0.000568852468859
2017-06-03,29.0,-157.5,2533.3359375,0.000558470434044
2017-06-03,29.0,-157.5,2865.70288086,0.000545759510715
2017-06-03,29.0,-157.5,3220.82006836,0.000530481338501
2017-06-03,29.0,-157.5,3597.03198242,0.000513263395987
2017-06-03,29.0,-157.5,3992.48388672,0.000498504261486
2017-06-03,29.0,-157.5,4405.22412109,0.000490534759592
2017-06-03,29.0,-157.5,4833.29101562,0.000487900455482
2017-06-03,29.0,-157.5,5274.78417969,0.000489025609568
2017-06-03,29.0,-157.5,5727.91699219,
2017-06-03,29.5,-158.0,0.494024991989,2.09769714274e-05
2017-06-03,29.5,-158.0,1.54137504101,2.09286608879e-05
2017-06-03,29.5,-158.0,2.64566898346,2.08324436244e-05
2017-06-03,29.5,-158.0,3.81949496269,2.07148095797e-05
2017-06-03,29.5,-158.0,5.07822418213,2.05503602047e-05
2017-06-03,29.5,-158.0,6.44061422348,2.03085819521e-05
2017-06-03,29.5,-158.0,7.92956018448,1.99778551178e-05
2017-06-03,29.5,-158.0,9.5729970932,1.96882465389e-05
2017-06-03,29.5,-158.0,11.404999733,1.9388331566e-05
2017-06-03,29.5,-158.0,13.4671401978,1.91124636331e-05
2017-06-03,29.5,-158.0,15.8100700378,1.88692720258e-05
2017-06-03,29.5,-158.0,18.4955596924,1.86293509614e-05
2017-06-03,29.5,-158.0,21.5988197327,1.84159944183e-05
2017-06-03,29.5,-158.0,25.2114105225,1.81077175512e-05
2017-06-03,29.5,-158.0,29.4447307587,1.7456643036e-05
2017-06-03,29.5,-158.0,34.4341506958,1.59858773259e-05
2017-06-03,29.5,-158.0,40.3440513611,1.29746249513e-05
2017-06-03,29.5,-158.0,47.3736915588,9.3597891464e-06
2017-06-03,29.5,-158.0,55.764289856,6.07716674494e-06
2017-06-03,29.5,-158.0,65.8072662354,3.52892834599e-06
2017-06-03,29.5,-158.0,77.8538513184,2.99226348943e-06
2017-06-03,29.5,-158.0,92.3260726929,2.99230669043e-06
2017-06-03,29.5,-158.0,109.729301453,5.07027471031e-06
2017-06-03,29.5,-158.0,130.666000366,1.33651183205e-05
2017-06-03,29.5,-158.0,155.850692749,1.99100777536e-05
2017-06-03,29.5,-158.0,186.125595093,2.00095964829e-05
2017-06-03,29.5,-158.0,222.475204468,3.13855343848e-05
2017-06-03,29.5,-158.0,266.040313721,7.03965124558e-05
2017-06-03,29.5,-158.0,318.127410889,0.000145958038047
2017-06-03,29.5,-158.0,380.213012695,0.000265301496256
