time,lat,lon,ugos,ugos_std,vgos,vgos_std,margin
2016-04-22 00:00:00,26.01506525,-158.0001151,0.11740625,0.172784961979,-0.008625,0.176465685404,0.5
2016-04-22 01:00:00,26.16726695,-157.99963825,0.0062125,0.122136859071,-0.0101125,0.157602148919,0.5
2016-04-22 02:00:00,26.3066097059,-157.999145765,0.0062125,0.122136859071,-0.0101125,0.157602148919,0.5
2016-04-22 03:00:00,26.4670921,-158.0003372,-0.06225,0.0624525419819,-0.03854375,0.144009917058,0.5
2016-04-22 04:00:00,26.61147585,-157.99965435,-0.06225,0.0624525419819,-0.03854375,0.144009917058,0.5
2016-04-22 05:00:00,26.7591262,-157.9997896,-0.08474375,0.0510279331439,-0.0824125,0.134428628252,0.5
2016-04-22 06:00:00,26.91392335,-157.9999429,-0.07774375,0.0642530151895,-0.1325125,0.130353125562,0.5
2016-04-22 07:00:00,27.0687590526,-157.999797737,-0.07774375,0.0642530151895,-0.1325125,0.130353125562,0.5
2016-04-22 08:00:00,27.2145257,-157.9998983,-0.06326875,0.070323997671,-0.1845375,0.135072248607,0.5
2016-04-22 09:00:00,27.3568785,-157.9998645,-0.06326875,0.070323997671,-0.1845375,0.135072248607,0.5
2016-04-22 10:00:00,27.49926715,-158.00027285,-0.04805625,0.0695004943215,-0.2366625,0.130501503224,0.5
2016-04-22 11:00:00,27.64255245,-157.9998265,-0.02741875,0.0667638208421,-0.280225,0.106414217213,0.5
2016-04-22 12:00:00,27.7868043,-158.0000499,-0.02741875,0.0667638208421,-0.280225,0.106414217213,0.5
2016-04-22 13:00:00,27.93181505,-158.00075095,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 14:00:00,28.07149685,-158.00049995,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 15:00:00,28.1413446,-157.9996154,0.02455,0.067762544964,-0.28053125,0.090049963345,0.5
2016-04-22 16:00:00,28.13043945,-158.0014826,0.02455,0.067762544964,-0.28053125,0.090049963345,0.5
2016-04-22 17:00:00,28.1174422,-158.0024693,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 18:00:00,28.1025346,-158.00336325,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 19:00:00,28.0866536,-158.00481005,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 20:00:00,28.07204785,-158.00579805,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 21:00:00,28.0581829,-158.0083273,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 22:00:00,28.0442756,-158.01163025,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-22 23:00:00,28.03226015,-158.0162634,-0.0013375,0.0624244731155,-0.2986625,0.0852600278193,0.5
2016-04-23 00:00:00,28.05415685,-158.0152045,-0.0059875,0.0598963675338,-0.2877,0.0969211599704,0.5
2016-04-23 01:00:00,28.1329694,-158.00235495,0.0178875,0.0645983153321,-0.272925,0.0948146184668,0.5
