time,lat,lon,synecho,synecho_std,sst,sst_std,margin
2016-04-23 08:00:00,28.5232901,-157.9990201,9.59219557755,0.668408176409,20.8131184311,0.366822816056,0.5
2016-04-23 09:00:00,28.6657816,-158.00073215,8.71048572825,0.4685670073,20.7093684335,0.343701693347,0.5
2016-04-23 10:00:00,28.81002945,-158.00089655,9.1610026474,0.580884552062,20.7093684335,0.343701693347,0.5
2016-04-23 11:00:00,28.9551593,-157.99979315,10.8536791407,2.61516796159,20.5443684373,0.341228814881,0.5
2016-04-23 12:00:00,29.1007976,-157.99892075,18.005154439,1.01071360957,20.5443684373,0.341228814881,0.5
2016-04-23 13:00:00,29.2473175,-158.0006457,18.3620427255,0.862789966934,20.3706184412,0.317696167473,0.5
2016-04-23 14:00:00,29.39013615,-158.00079185,16.5229525165,2.17977444408,20.2262434445,0.265797732028,0.5
2016-04-23 15:00:00,29.4540027,-157.9946194,15.672307422,1.04714710338,20.2262434445,0.265797732028,0.5
2016-04-23 16:00:00,29.45196135,-158.0058867,15.9136926115,1.01321798815,20.2262434445,0.265797732028,0.5
2016-04-23 17:00:00,29.45131375,-158.0229101,15.799707393,0.993831150046,20.2262434445,0.265797732028,0.5
2016-04-23 18:00:00,29.46559495,-158.0359729,16.3377113445,1.15435721478,20.2262434445,0.265797732028,0.5
2016-04-23 19:00:00,29.5896016,-158.02394365,16.1696314155,0.774947380537,20.2262434445,0.265797732028,0.5
2016-04-23 20:00:00,29.73133075,-158.00533555,15.317518728,0.906754062106,20.0718684479,0.219408824459,0.5
2016-04-23 21:00:00,29.87679715,-157.99969085,12.9398992535,1.15601701298,19.8699934524,0.31668201015,0.5
2016-04-23 22:00:00,30.0273179,-157.99739475,12.8892300405,0.708947234064,19.8699934524,0.31668201015,0.5
2016-04-23 23:00:00,30.17941145,-157.9976982,12.0014929975,0.671010817114,19.5424934596,0.514058594216,0.5
2016-04-24 00:00:00,30.3297204,-157.99191555,12.2475877455,1.08530414326,20.1306184466,0.468887885858,0.5
2016-04-24 01:00:00,30.4750068,-157.9959464,13.5102117085,1.37110425787,19.7149934559,0.645890843208,0.5
2016-04-24 02:00:00,30.62658075,-157.99629275,13.2668334116,4.52806127896,19.1768684679,0.681823997663,0.5
2016-04-24 03:00:00,30.78256405,-157.9996499,54.070168388,13.0470580768,19.1768684679,0.681823997663,0.5
2016-04-24 04:00:00,30.9386875,-157.9988402,47.800776173,7.74212994556,18.6468684797,0.558521683111,0.5
2016-04-24 05:00:00,31.0951303,-157.99859295,41.570296672,10.423771943,18.6468684797,0.558521683111,0.5
2016-04-24 06:00:00,31.2510926,-158.00188435,46.5103163625,5.27413083365,18.2212434892,0.457245479059,0.5
2016-04-24 07:00:00,31.40313025,-158.00442875,53.8079767285,15.8011452288,17.8974934964,0.436441567117,0.5
2016-04-24 08:00:00,31.5581058,-158.0064758,80.4777751695,17.1649446761,17.8974934964,0.436441567117,0.5
2016-04-24 09:00:00,31.7150703,-158.00934685,20.1956425795,5.93972054398,17.6443685022,0.529149881271,0.5
2016-04-24 10:00:00,31.86726295,-158.00089605,33.93729639,7.64832235528,17.6443685022,0.529149881271,0.5
2016-04-24 11:00:00,32.0245629,-157.9990256,71.166366949,11.3042627156,17.3743685083,0.647263154107,0.5
2016-04-24 12:00:00,32.18400355,-158.0025519,105.507494909,5.63449795628,17.0662435151,0.725524578603,0.5
2016-04-24 13:00:00,32.34570185,-157.99878785,103.168042252,10.3932358296,17.0662435151,0.725524578603,0.5
2016-04-24 14:00:00,32.50827675,-157.9952618,76.5183960985,3.49617667356,16.6681185241,0.758231632691,0.5
2016-04-24 15:00:00,32.5829898571,-157.997816357,83.0675372693,6.4255129086,16.6681185241,0.758231632691,0.5
2016-04-24 16:00:00,32.58511465,-157.9897272,73.311068227,8.52383853526,16.6681185241,0.758231632691,0.5
2016-04-24 17:00:00,32.6013845,-157.9833832,80.864054151,1.2493706053,16.6681185241,0.758231632691,0.5
2016-04-24 18:00:00,32.61817165,-157.9761717,84.392172213,4.57504456446,16.6681185241,0.758231632691,0.5
2016-04-24 19:00:00,32.6357099,-157.9701357,116.953027521,15.440548293,16.2149935341,0.711986641315,0.5
2016-04-24 20:00:00,32.6543077,-157.96645045,116.297389685,6.73943706019,16.2149935341,0.711986641315,0.5
2016-04-24 21:00:00,32.67351925,-157.9598074,98.4477607005,6.45078402078,16.2149935341,0.711986641315,0.5
2016-04-24 22:00:00,32.6924125,-157.95152735,84.823671585,2.90437624721,16.2149935341,0.711986641315,0.5
2016-04-24 23:00:00,32.71203175,-157.94036515,78.2340117685,2.41846081355,16.2149935341,0.711986641315,0.5
2016-04-25 00:00:00,32.7172971,-157.92364355,75.269948712,1.25748208586,16.6306185248,0.870886516983,0.5
2016-04-25 01:00:00,32.69951875,-157.9783465,77.5674013225,1.92377163284,16.6306185248,0.870886516983,0.5
2016-04-25 02:00:00,32.69105715,-157.98334665,81.7522383085,3.62441826741,16.6306185248,0.870886516983,0.5
2016-04-25 03:00:00,32.6774013,-157.9885118,87.402925511,2.46731507777,16.6306185248,0.870886516983,0.5
2016-04-25 04:00:00,32.6665427,-157.9981157,93.051213968,2.48073550607,16.6306185248,0.870886516983,0.5
2016-04-25 05:00:00,32.69974555,-157.9983316,79.536009673,10.7666275682,16.6306185248,0.870886516983,0.5
2016-04-25 06:00:00,32.8012593684,-157.999228,108.944474171,16.7067493022,16.6306185248,0.870886516983,0.5
2016-04-25 07:00:00,32.9402269,-157.9983551,97.965194861,9.62947120852,15.9318685404,0.887976744605,0.5
2016-04-25 08:00:00,33.08425335,-157.9996146,109.495625205,7.96397048522,15.9318685404,0.887976744605,0.5
2016-04-25 09:00:00,33.2230882,-158.0000057,56.4525824735,24.2677512942,15.2562435555,0.764443203533,0.5
2016-04-25 10:00:00,33.3606132,-158.0002124,36.4167109645,2.42386014796,15.2562435555,0.764443203533,0.5
2016-04-25 11:00:00,33.50407215,-158.000062,29.192562192,2.85386525077,14.7543685668,0.524928182839,0.5
2016-04-25 12:00:00,33.6534799474,-158.004594895,17.8802921374,2.81718820272,14.4493685735,0.288345895877,0.5
2016-04-25 13:00:00,33.807092,-158.00082005,13.8299979545,1.32905489092,14.4493685735,0.288345895877,0.5
2016-04-25 14:00:00,33.96609175,-158.0029385,14.512728341,1.98758666674,14.3062435767,0.195635977846,0.5
2016-04-25 15:00:00,34.058824,-158.00206355,18.479388484,2.02687911058,14.3062435767,0.195635977846,0.5
2016-04-25 16:00:00,34.0661786,-158.00274975,19.870502275,1.4510969946,14.3062435767,0.195635977846,0.5
2016-04-25 17:00:00,34.17379345,-158.0016079,23.2191150365,2.45200689984,14.2143685788,0.228909604557,0.5
2016-04-25 18:00:00,34.3326074,-157.99953235,16.698490301,2.54015912862,14.2143685788,0.228909604557,0.5
2016-04-25 19:00:00,34.49110375,-157.9973068,19.5473502108,10.0752255108,14.2162435787,0.238586326116,0.5
2016-04-25 20:00:00,34.6426578,-157.99913685,28.462624056,5.59777754236,14.1843685795,0.228745725855,0.5
2016-04-25 21:00:00,34.78913275,-157.9985028,17.9070269665,6.73431070866,14.1843685795,0.228745725855,0.5
2016-04-25 22:00:00,34.92798885,-157.99986915,25.669979807,4.21748090074,14.1487435803,0.200401935487,0.5
2016-04-25 23:00:00,35.0641415,-157.999203,24.356619804,1.74590128261,14.1487435803,0.200401935487,0.5
2016-04-26 00:00:00,35.20112825,-158.00015915,15.900874889,3.5153232229,14.5349935716,0.288530754469,0.5
2016-04-26 01:00:00,35.34107145,-157.9994631,13.8964645135,1.21849935524,14.5349935716,0.288530754469,0.5
2016-04-26 02:00:00,35.4841709,-158.00582905,12.693035007,1.87864242378,14.3062435767,0.257703190769,0.5
2016-04-26 03:00:00,35.6260543,-158.0073911,9.7857963516,0.862892803702,14.0987435814,0.328764250879,0.5
2016-04-26 04:00:00,35.7719441,-158.00315275,17.6806147285,2.69747061158,14.0987435814,0.328764250879,0.5
2016-04-26 05:00:00,35.9256057,-158.0029395,19.487355067,1.86719726995,13.7631185889,0.485601661751,0.5
2016-04-26 06:00:00,36.0878656316,-157.999395632,13.5118416274,0.857563668427,13.7631185889,0.485601661751,0.5
2016-04-26 07:00:00,36.24303305,-157.9999162,14.6256189345,1.63135523587,13.3512435981,0.603291738072,0.5
2016-04-26 08:00:00,36.40409665,-157.9967176,18.728138463,9.95739565856,12.8787436087,0.664622763541,0.5
2016-04-26 09:00:00,36.5640344,-157.9880716,49.4376931625,2.87216024498,12.8787436087,0.664622763541,0.5
2016-04-26 10:00:00,36.7184992,-157.98555225,53.3428624945,4.35308027734,12.4324936186,0.543006663707,0.5
2016-04-26 11:00:00,36.8670417,-157.99126345,16.0218668472,7.99265040449,12.4324936186,0.543006663707,0.5
2016-04-26 12:00:00,37.0134219,-157.9990285,12.87250319,1.65952977417,12.1631186247,0.367843687435,0.5
2016-04-26 13:00:00,37.1351977,-157.9978249,32.372770975,10.4720316065,11.9974936283,0.232499994885,0.5
