time_X,sst,sst_std_X,time_Y,PO4,PO4_std_Y,lat1,lat2,lon1,lon2,,depth
2015-08-25,26.105874563,0.918129300054,2015-08-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-08-26,26.1315870624,1.03335490696,2015-08-26,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-08-27,26.150499562,1.05752581849,2015-08-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-08-28,26.1225745626,1.03527247377,2015-08-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-08-29,26.1324183124,1.04435637873,2015-08-29,0.271955716637,0.0463238362235,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-08-30,26.1347870623,1.02882558604,2015-08-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-08-31,26.1456995621,0.950326936735,2015-08-31,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-01,25.9210183171,0.963202994133,2015-09-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-02,26.0444808144,0.931049935465,2015-09-02,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-03,26.014087065,0.878079315207,2015-09-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-04,26.0622183139,0.888255249066,2015-09-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-05,26.1072933129,0.901901152966,2015-09-05,0.271847286969,0.0445547477815,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-06,26.1091058129,0.908011345391,2015-09-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-07,26.0807995635,0.906381793567,2015-09-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-08,25.9977433154,0.933009560711,2015-09-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-09,25.9050995675,0.880223949042,2015-09-09,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-10,25.8444558188,0.810293259393,2015-09-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-11,25.8578995685,0.845275149324,2015-09-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-12,25.838512069,0.840302046319,2015-09-12,0.271726926033,0.0431785500697,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-13,25.748980821,0.883212732262,2015-09-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-14,25.5899558245,0.908848909693,2015-09-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-15,25.3014433309,0.867335738592,2015-09-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-16,25.2701683317,0.888251190827,2015-09-16,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-17,25.3045995809,0.896208570994,2015-09-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-18,25.3637995796,0.887748754382,2015-09-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-19,25.4248558282,0.864634355115,2015-09-19,0.272272185099,0.0428496706599,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-20,25.4269870781,0.86240127069,2015-09-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-21,25.4133058285,0.862180283297,2015-09-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-22,25.3703183294,0.895764117595,2015-09-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-23,25.4634308273,0.924980344801,2015-09-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-24,25.5057620764,0.886535582884,2015-09-24,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-25,25.3934870789,0.972191486627,2015-09-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-26,25.2437308323,0.973069128313,2015-09-26,0.272652616948,0.0427250781751,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-27,25.1405995845,0.939501301058,2015-09-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-28,25.0344620869,0.905229781194,2015-09-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-29,25.0279558371,0.874465691623,2015-09-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-09-30,25.0573933364,0.880813672568,2015-09-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-01,25.0427120867,0.933734394461,2015-10-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-02,25.032524587,0.992583434747,2015-10-02,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-03,25.0681308362,1.03285961427,2015-10-03,0.27196640354,0.0426513476144,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-04,25.0661933362,1.04663038271,2015-10-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-05,25.0848120858,1.02106434828,2015-10-05,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-06,24.9579558386,0.951369209474,2015-10-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-07,24.8462870911,0.94953161735,2015-10-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-08,24.717599594,1.09355341248,2015-10-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-09,24.6562308454,1.20141006547,2015-10-09,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-10,24.6986058444,1.24403045102,2015-10-10,0.271208729434,0.0429270949958,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-11,24.718337094,1.25598061427,2015-10-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-12,24.7472683433,1.31427211479,2015-10-12,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-13,24.6836870948,1.33453149947,2015-10-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-14,24.6103745964,1.37028259119,2015-10-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-15,24.4793808493,1.40227249209,2015-10-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-16,24.4008746011,1.37807184221,2015-10-16,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-17,24.3094496031,1.33740404999,2015-10-17,0.270523097881,0.0432648213795,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-18,24.2769996039,1.36565905593,2015-10-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-19,24.3504246022,1.42972571057,2015-10-19,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-20,24.406380851,1.4428866234,2015-10-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-21,24.3989371011,1.40739842966,2015-10-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-22,24.4409746002,1.47330831839,2015-10-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-23,24.5482870978,1.60630143143,2015-10-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-24,24.5552433476,1.62659500994,2015-10-24,0.269903990924,0.0430650492915,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-25,24.4975433489,1.63935228823,2015-10-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-26,24.4017683511,1.61169660981,2015-10-26,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-27,24.3207371029,1.516247023,2015-10-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-28,24.3783621016,1.43652647541,2015-10-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-29,24.4198496007,1.34972842257,2015-10-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-30,24.4881620991,1.37562934581,2015-10-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-10-31,24.6640683452,1.38206557363,2015-10-31,0.269382296371,0.0424418498029,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-01,24.7591183431,1.37528975622,2015-11-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-02,24.7022995943,1.44717452177,2015-11-02,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-03,24.6156058463,1.43709861887,2015-11-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-04,24.5219620984,1.37141950991,2015-11-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-05,24.5513995977,1.35484464255,2015-11-05,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-06,24.5316933482,1.40628234733,2015-11-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-07,24.4900308491,1.43293657357,2015-11-07,0.269631628614,0.0418658852466,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-08,24.4306933504,1.47773533693,2015-11-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-09,24.269637104,1.5136675086,2015-11-09,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-10,24.1828871059,1.43808580345,2015-11-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-11,24.0523183589,1.3804536091,2015-11-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-12,23.9033746122,1.3844296018,2015-11-12,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-13,23.7908933647,1.34940279886,2015-11-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-14,23.7455871157,1.30060141836,2015-11-14,0.269992455739,0.0415907258592,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-15,23.687424617,1.25718976183,2015-11-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-16,23.6679183675,1.26380838353,2015-11-16,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-17,23.6967433668,1.27100945354,2015-11-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-18,23.7648183653,1.26190724875,2015-11-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-19,23.7648558653,1.26115675384,2015-11-19,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-20,23.7585058654,1.27878380475,2015-11-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-21,23.6758621173,1.36167190669,2015-11-21,0.269710848661,0.0417019494333,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-22,23.5374996204,1.36955058429,2015-11-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-23,23.5472371202,1.37398745708,2015-11-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-24,23.6032746189,1.38818410856,2015-11-24,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-25,23.5671933697,1.37662168183,2015-11-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-26,23.5302683705,1.38409312725,2015-11-26,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-27,23.5369058704,1.39422856853,2015-11-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-28,23.5803621194,1.40392867457,2015-11-28,0.269371803047,0.0419063590823,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-29,23.6065621188,1.43267976339,2015-11-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-11-30,23.5729058696,1.41443807744,2015-11-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-01,23.4694121219,1.48347613387,2015-12-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-02,23.3650496242,1.58070653694,2015-12-02,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-03,23.2826246261,1.59574238879,2015-12-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-04,23.3072058755,1.52955633747,2015-12-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-05,23.3796996239,1.54640161928,2015-12-05,0.268662009312,0.0424475630878,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-06,23.4342308727,1.56399759898,2015-12-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-07,23.3812371239,1.53933553226,2015-12-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-08,23.3694121241,1.56202951342,2015-12-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-09,23.3135183754,1.59113600374,2015-12-09,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-10,23.197912128,1.59755895463,2015-12-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-11,23.1699246286,1.59854137503,2015-12-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-12,23.2000933779,1.61712485795,2015-12-12,0.267911362641,0.0424856737991,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-13,23.239980877,1.62715926883,2015-12-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-14,23.2697246264,1.62935109393,2015-12-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-15,23.3011058757,1.6348869005,2015-12-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-16,23.2913058759,1.60601290796,2015-12-16,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-17,23.2384121271,1.57024607863,2015-12-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-18,23.1542121289,1.63360718679,2015-12-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-19,22.9901121326,1.60288488626,2015-12-19,0.267463084927,0.0421652308623,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-20,22.7656246376,1.54482184783,2015-12-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-21,22.6977371392,1.56013436926,2015-12-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-22,22.6324308906,1.57512653063,2015-12-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-23,22.6796058896,1.57109765194,2015-12-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-24,22.6304058907,1.53226890753,2015-12-24,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-25,22.6005371413,1.58320422391,2015-12-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-26,22.7311371384,1.43097596782,2015-12-26,0.267958267949,0.0424733603278,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-27,22.5776871418,1.54003042059,2015-12-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-28,22.3886371461,1.71244814262,2015-12-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-29,22.3836308962,1.66589315973,2015-12-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-30,22.3131871477,1.61914816209,2015-12-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2015-12-31,22.301362148,1.5589277935,2015-12-31,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-01,22.2311933996,1.66781070752,2016-01-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-02,22.1078059023,1.73466022876,2016-01-02,0.266794031034,0.042592863162,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-03,21.9246121564,1.79332912606,2016-01-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-04,21.7380309106,1.85424847133,2016-01-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-05,21.7998434092,1.88045772893,2016-01-05,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-06,21.9106746567,1.8657453796,2016-01-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-07,21.9261684064,1.90615197234,2016-01-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-08,21.8426434083,1.95757343154,2016-01-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-09,21.76439341,1.96093342077,2016-01-09,0.266141008121,0.0425333178802,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-10,21.676087162,1.94574724523,2016-01-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-11,21.7149434111,2.00259258313,2016-01-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-12,21.7355746607,2.04810526689,2016-01-12,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-13,21.8184309088,2.03712599012,2016-01-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-14,21.8385746584,2.06506532425,2016-01-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-15,21.6906246617,2.04810019851,2016-01-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-16,21.6693621621,2.09663880451,2016-01-16,0.265266714149,0.0418396325569,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-17,21.6675434122,2.0928453545,2016-01-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-18,21.5261184153,2.17729394047,2016-01-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-19,21.496399666,2.15558223553,2016-01-19,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-20,21.3857184185,2.21593391304,2016-01-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-21,21.4293684175,2.2852679344,2016-01-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-22,21.4584809169,2.23509508084,2016-01-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-23,21.4313684174,2.13448361284,2016-01-23,0.264295626491,0.0409613100668,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-24,21.494749666,2.13783420097,2016-01-24,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-25,21.540612165,2.13710323382,2016-01-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-26,21.5069809158,2.16110746079,2016-01-26,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-27,21.4036309181,2.11357074813,2016-01-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-28,21.3082434202,2.13885244681,2016-01-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-29,21.2198059222,2.14923300506,2016-01-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-30,21.1605871735,2.11670877658,2016-01-30,0.264243573288,0.0410334640798,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-01-31,21.2620559212,2.16231040295,2016-01-31,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-01,21.2579934213,2.29995761197,2016-02-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-02,21.1291184242,2.24634668513,2016-02-02,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-03,21.0662434256,2.13576184484,2016-02-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-04,21.1150871745,2.1020585625,2016-02-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-05,21.1442684239,2.18201532557,2016-02-05,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-06,21.0323059264,2.21689223684,2016-02-06,0.264455000323,0.0410634465016,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-07,20.8093309314,2.24426369569,2016-02-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-08,20.5719809367,2.23903919376,2016-02-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-09,20.5240059377,2.3562215546,2016-02-09,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-10,20.5501246871,2.4472347152,2016-02-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-11,20.689080934,2.40200625642,2016-02-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-12,20.7103621836,2.39452174333,2016-02-12,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-13,20.7307309331,2.36196703237,2016-02-13,0.265413690992,0.0415072703711,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-14,20.5966559361,2.38256996377,2016-02-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-15,20.8409434307,2.41258496044,2016-02-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-16,20.7860871819,2.4573389786,2016-02-16,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-17,20.7016746838,2.4581339172,2016-02-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-18,20.689812184,2.45497598304,2016-02-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-19,20.690599684,2.48516660956,2016-02-19,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-20,20.7010059338,2.50744389086,2016-02-20,0.265716657448,0.0410428394246,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-21,20.6268809354,2.65226826555,2016-02-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-22,20.3514246916,2.65400964181,2016-02-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-23,20.2579871937,2.60486334671,2016-02-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-24,20.2771184433,2.57860423722,2016-02-24,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-25,20.2697871934,2.59726451444,2016-02-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-26,20.1825934454,2.68341521976,2016-02-26,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-27,20.2191184446,2.76539249293,2016-02-27,0.267518108901,0.0415180342858,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-28,20.2600809436,2.80826262606,2016-02-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-02-29,20.1807996954,2.85299132904,2016-02-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-01,20.0456934484,2.92084959479,2016-03-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-02,19.8443184529,2.94864867127,2016-03-02,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-03,19.8303559532,2.94135784516,2016-03-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-04,19.8348434531,2.97831310043,2016-03-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-05,19.8226872034,2.99914737174,2016-03-05,0.271381010308,0.0433210002036,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-06,19.9743997,3.04018639525,2016-03-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-07,20.1704184456,3.0459381341,2016-03-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-08,20.1587121959,3.09533751218,2016-03-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-09,19.9722997001,3.06963878155,2016-03-09,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-10,19.8546934527,3.01145804464,2016-03-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-11,19.8614184525,2.94470323295,2016-03-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-12,20.0706246979,2.85905470304,2016-03-12,0.274632767417,0.0459300510871,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-13,20.2608434436,2.79264520144,2016-03-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-14,20.4087934403,2.69546817888,2016-03-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-15,20.4493746894,2.64823756823,2016-03-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-16,20.2087434448,2.77277654618,2016-03-16,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-17,19.9180247013,2.76676032502,2016-03-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-18,19.9178122013,2.79244580112,2016-03-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-19,19.9116122014,2.80716637902,2016-03-19,0.276943144716,0.0472740410455,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-20,19.9127559514,2.79878878361,2016-03-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-21,19.9461997006,2.77405246086,2016-03-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-22,20.1405309463,2.78821651479,2016-03-22,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-23,20.2644809435,2.80997145835,2016-03-23,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-24,20.3723184411,2.79395344548,2016-03-24,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-25,20.2999184428,2.94671491868,2016-03-25,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-26,20.5206684378,2.81540827725,2016-03-26,0.277920897518,0.0483421705141,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-27,20.6815059342,2.79452622979,2016-03-27,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-28,20.7615059324,2.83726029937,2016-03-28,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-29,20.5930246862,2.79635325368,2016-03-29,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-30,20.2836559431,2.79014931437,2016-03-30,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-03-31,20.2729371933,2.83536897704,2016-03-31,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-01,20.4290309399,2.9558439263,2016-04-01,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-02,20.5282059376,3.00958147225,2016-04-02,0.278323452219,0.0491722110929,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-03,20.6605621847,2.92690723676,2016-04-03,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-04,20.7494309327,2.88564815768,2016-04-04,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-05,20.601024686,2.98962868087,2016-04-05,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-06,20.601024686,2.98962868087,2016-04-06,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-07,20.3867746908,2.89755903431,2016-04-07,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-08,20.4077871903,2.88145027223,2016-04-08,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-09,20.6585871847,2.67600831985,2016-04-09,0.2803358142,0.0507912941702,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-10,20.7300559331,2.68564547291,2016-04-10,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-11,20.6945246839,2.72122952556,2016-04-11,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-12,20.7462871828,2.59439929807,2016-04-12,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-13,20.8803309298,2.43487759225,2016-04-13,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-14,21.0011434271,2.29967399951,2016-04-14,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-15,21.0997121749,2.16739048444,2016-04-15,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-16,21.1696934233,2.22072472993,2016-04-16,0.281539037249,0.0501482245693,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-17,21.0111746768,2.41387471741,2016-04-17,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-18,20.7489496827,2.51187863464,2016-04-18,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-19,20.7097121836,2.48204458038,2016-04-19,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-20,20.7945934317,2.48825241151,2016-04-20,,,23.0,33.0,-160.0,-150.0,,0.494024991989
2016-04-21,20.8585746803,2.49379465456,2016-04-21,,,23.0,33.0,-160.0,-150.0,,0.494024991989
