adt,start_time,end_time,lat1,lat2,lon1,lon2,
0.8755,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8949,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9119,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9189,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9153,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9054,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8941,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8855,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8773,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8575,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8835,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8868,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8866,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8949,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9104,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9193,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9099,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.885,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8574,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8347,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8144,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7963,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7866,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7895,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7983,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8028,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8038,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8104,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8241,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8356,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8428,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.851,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8612,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8742,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8878,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8974,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9069,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9166,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9115,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8838,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8466,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8447,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8582,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8495,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8434,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8546,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8758,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8841,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8719,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8502,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8305,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8165,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8038,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7918,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7877,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7954,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8057,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8102,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8136,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8228,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8346,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8391,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8381,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8419,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8502,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8581,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8642,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8708,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8881,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9117,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9131,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8783,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8292,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.827,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8259,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8149,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8107,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8232,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8422,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.846,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8341,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.821,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8127,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8067,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8016,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7977,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7987,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8079,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8166,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8183,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8187,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8211,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8221,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8195,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8196,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8299,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.845,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8536,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8516,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8487,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.86,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8804,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.885,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8608,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8223,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8194,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8056,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7928,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7905,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7996,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8105,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8119,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8069,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8051,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8068,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8056,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8033,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8028,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.804,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.81,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8162,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8147,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8081,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7987,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7886,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7861,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7963,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8149,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8338,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8432,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8365,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8241,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8212,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8277,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.834,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8303,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8141,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8261,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8085,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.794,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7892,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7904,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7929,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7927,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7905,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.792,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7981,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8013,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7992,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7959,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7939,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7978,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8045,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8022,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7892,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7729,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7629,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7674,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7828,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7979,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8082,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8122,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.806,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.796,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7906,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7909,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7966,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8025,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8002,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8329,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8194,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8064,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7998,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7969,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7962,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7955,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.791,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7869,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7887,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7906,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7872,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7816,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7792,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7848,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7939,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7922,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7759,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7592,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7571,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7688,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.78,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7795,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7717,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7679,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7703,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7762,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7815,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.785,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7879,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7892,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7874,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8311,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8227,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8146,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8117,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8095,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8063,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8051,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8038,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8021,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7991,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7884,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7744,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7674,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7691,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7779,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7902,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.793,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7789,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.764,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7658,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7773,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7793,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7625,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.739,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7309,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7433,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7617,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7733,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7798,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.784,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7851,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7847,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8276,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8256,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8272,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8306,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8273,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.816,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8088,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8136,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8247,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8231,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7982,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7703,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7605,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7659,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7775,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7921,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.792,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7811,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7824,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7876,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7791,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7514,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7199,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7096,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7241,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7411,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7477,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7533,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7658,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7808,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7923,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8306,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8343,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8452,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8508,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.843,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8264,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8163,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8211,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8312,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.825,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7975,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7706,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7599,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7636,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7771,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7929,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7992,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7934,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7895,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7965,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8016,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7887,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7559,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.719,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7013,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7081,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.719,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7214,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7256,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7436,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.772,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.7958,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8486,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8539,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8618,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8639,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8594,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8597,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8716,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8907,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9127,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9283,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9277,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9101,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8927,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8937,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8976,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8851,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.864,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8476,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8429,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8537,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.873,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8843,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8734,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8469,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8311,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8423,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8662,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8835,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8975,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.911,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.9137,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.904,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8498,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8535,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8584,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8599,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8583,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8584,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8632,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8731,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8871,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8967,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8891,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8598,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8281,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8232,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8397,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8463,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8335,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8189,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.82,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.839,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8634,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8732,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8578,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8311,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8204,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.833,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.847,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8483,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.85,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.86,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8695,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8765,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8498,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8537,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8585,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8657,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.872,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8687,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
0.8596,2016-02-04,2016-03-04,30.12,35.07,-164.47,-156.52,
