time,lat,lon,adt
2016-02-04,24.375,-154.125,0.9978
2016-02-04,24.375,-153.875,0.9781
2016-02-04,24.375,-153.625,0.9677
2016-02-04,24.375,-153.375,0.9789
2016-02-04,24.375,-153.125,1.0036
2016-02-04,24.375,-152.875,1.0229
2016-02-04,24.375,-152.625,1.0289
2016-02-04,24.375,-152.375,1.029
2016-02-04,24.375,-152.125,1.0359
2016-02-04,24.375,-151.875,1.0512
2016-02-04,24.375,-151.625,1.0632
2016-02-04,24.375,-151.375,1.0599
2016-02-04,24.375,-151.125,1.0429
2016-02-04,24.375,-150.875,1.0237
2016-02-04,24.375,-150.625,1.0151
2016-02-04,24.375,-150.375,1.0232
2016-02-04,24.375,-150.125,1.0427
2016-02-04,24.375,-149.875,1.0648
2016-02-04,24.375,-149.625,1.0911
2016-02-04,24.375,-149.375,1.1234
2016-02-04,24.375,-149.125,1.1486
2016-02-04,24.375,-148.875,1.1505
2016-02-04,24.375,-148.625,1.1226
2016-02-04,24.375,-148.375,1.0763
2016-02-04,24.375,-148.125,1.0349
2016-02-04,24.375,-147.875,1.0133
2016-02-04,24.375,-147.625,1.0059
2016-02-04,24.375,-147.375,0.996
2016-02-04,24.375,-147.125,0.9765
2016-02-04,24.375,-146.875,0.9621
2016-02-04,24.375,-146.625,0.9699
2016-02-04,24.375,-146.375,0.9852
2016-02-04,24.375,-146.125,0.9801
2016-02-04,24.375,-145.875,0.9583
2016-02-04,24.375,-145.625,0.9341
2016-02-04,24.375,-145.375,0.9206
2016-02-04,24.375,-145.125,0.9436
2016-02-04,24.375,-144.875,1.0041
2016-02-04,24.375,-144.625,1.06
2016-02-04,24.375,-144.375,1.0862
2016-02-04,24.375,-144.125,1.1046
2016-02-04,24.375,-143.875,1.1285
2016-02-04,24.375,-143.625,1.1343
2016-02-04,24.625,-161.125,1.1728
2016-02-04,24.625,-160.875,1.1666
2016-02-04,24.625,-160.625,1.157
2016-02-04,24.625,-160.375,1.1372
2016-02-04,24.625,-160.125,1.0918
2016-02-04,24.625,-159.875,1.036
2016-02-04,24.625,-159.625,0.9944
2016-02-04,24.625,-159.375,0.9678
2016-02-04,24.625,-159.125,0.9515
2016-02-04,24.625,-158.875,0.9495
2016-02-04,24.625,-158.625,0.9582
2016-02-04,24.625,-158.375,0.9688
2016-02-04,24.625,-158.125,0.9739
2016-02-04,24.625,-157.875,0.9678
2016-02-04,24.625,-157.625,0.9602
2016-02-04,24.625,-157.375,0.9553
2016-02-04,24.625,-157.125,0.9397
2016-02-04,24.625,-156.875,0.9152
2016-02-04,24.625,-156.625,0.901
2016-02-04,24.625,-156.375,0.9014
2016-02-04,24.625,-156.125,0.9027
2016-02-04,24.625,-155.875,0.9001
2016-02-04,24.625,-155.625,0.9078
2016-02-04,24.625,-155.375,0.9356
2016-02-04,24.625,-155.125,0.9711
2016-02-04,24.625,-154.875,0.9975
2016-02-04,24.625,-154.625,1.0144
2016-02-04,24.625,-154.375,1.0256
2016-02-04,24.625,-154.125,1.0248
2016-02-04,24.625,-153.875,1.0101
2016-02-04,24.625,-153.625,0.9948
2016-02-04,24.625,-153.375,0.9951
2016-02-04,24.625,-153.125,1.0107
2016-02-04,24.625,-152.875,1.0229
2016-02-04,24.625,-152.625,1.016
2016-02-04,24.625,-152.375,0.9997
2016-02-04,24.625,-152.125,0.9985
2016-02-04,24.625,-151.875,1.0174
2016-02-04,24.625,-151.625,1.0396
2016-02-04,24.625,-151.375,1.0508
2016-02-04,24.625,-151.125,1.0508
2016-02-04,24.625,-150.875,1.0453
2016-02-04,24.625,-150.625,1.0408
2016-02-04,24.625,-150.375,1.0447
2016-02-04,24.625,-150.125,1.0585
2016-02-04,24.625,-149.875,1.0762
2016-02-04,24.625,-149.625,1.0937
2016-02-04,24.625,-149.375,1.1107
2016-02-04,24.625,-149.125,1.1188
2016-02-04,24.625,-148.875,1.105
2016-02-04,24.625,-148.625,1.0667
2016-02-04,24.625,-148.375,1.0198
2016-02-04,24.625,-148.125,0.9888
2016-02-04,24.625,-147.875,0.9812
2016-02-04,24.625,-147.625,0.9832
2016-02-04,24.625,-147.375,0.9822
2016-02-04,24.625,-147.125,0.9771
2016-02-04,24.625,-146.875,0.9737
2016-02-04,24.625,-146.625,0.9813
2016-02-04,24.625,-146.375,0.9955
2016-02-04,24.625,-146.125,0.9967
2016-02-04,24.625,-145.875,0.98
2016-02-04,24.625,-145.625,0.9563
2016-02-04,24.625,-145.375,0.9416
2016-02-04,24.625,-145.125,0.9567
2016-02-04,24.625,-144.875,0.9985
2016-02-04,24.625,-144.625,1.0345
2016-02-04,24.625,-144.375,1.0484
2016-02-04,24.625,-144.125,1.0582
2016-02-04,24.625,-143.875,1.0778
2016-02-04,24.625,-143.625,1.0917
2016-02-04,24.875,-161.125,1.1581
2016-02-04,24.875,-160.875,1.1572
2016-02-04,24.875,-160.625,1.1596
2016-02-04,24.875,-160.375,1.1489
2016-02-04,24.875,-160.125,1.1031
2016-02-04,24.875,-159.875,1.0356
2016-02-04,24.875,-159.625,0.9788
2016-02-04,24.875,-159.375,0.9454
2016-02-04,24.875,-159.125,0.9301
2016-02-04,24.875,-158.875,0.9306
2016-02-04,24.875,-158.625,0.9427
2016-02-04,24.875,-158.375,0.9578
2016-02-04,24.875,-158.125,0.9685
2016-02-04,24.875,-157.875,0.9695
2016-02-04,24.875,-157.625,0.9659
2016-02-04,24.875,-157.375,0.9635
2016-02-04,24.875,-157.125,0.9523
2016-02-04,24.875,-156.875,0.9287
2016-02-04,24.875,-156.625,0.9112
2016-02-04,24.875,-156.375,0.9092
2016-02-04,24.875,-156.125,0.9093
2016-02-04,24.875,-155.875,0.9068
2016-02-04,24.875,-155.625,0.9174
2016-02-04,24.875,-155.375,0.9495
2016-02-04,24.875,-155.125,0.9812
2016-02-04,24.875,-154.875,0.9965
2016-02-04,24.875,-154.625,1.012
2016-02-04,24.875,-154.375,1.036
2016-02-04,24.875,-154.125,1.0512
2016-02-04,24.875,-153.875,1.0482
2016-02-04,24.875,-153.625,1.0351
2016-02-04,24.875,-153.375,1.0271
2016-02-04,24.875,-153.125,1.0309
2016-02-04,24.875,-152.875,1.034
2016-02-04,24.875,-152.625,1.0223
2016-02-04,24.875,-152.375,1.004
2016-02-04,24.875,-152.125,0.9994
2016-02-04,24.875,-151.875,1.0129
2016-02-04,24.875,-151.625,1.0331
2016-02-04,24.875,-151.375,1.0502
2016-02-04,24.875,-151.125,1.0619
2016-02-04,24.875,-150.875,1.067
2016-02-04,24.875,-150.625,1.0651
2016-02-04,24.875,-150.375,1.0618
2016-02-04,24.875,-150.125,1.0655
2016-02-04,24.875,-149.875,1.0778
2016-02-04,24.875,-149.625,1.092
2016-02-04,24.875,-149.375,1.1031
2016-02-04,24.875,-149.125,1.1054
2016-02-04,24.875,-148.875,1.0885
2016-02-04,24.875,-148.625,1.0494
2016-02-04,24.875,-148.375,1.0044
2016-02-04,24.875,-148.125,0.9795
2016-02-04,24.875,-147.875,0.9829
2016-02-04,24.875,-147.625,0.998
2016-02-04,24.875,-147.375,1.0081
2016-02-04,24.875,-147.125,1.0102
2016-02-04,24.875,-146.875,1.0087
2016-02-04,24.875,-146.625,1.014
2016-02-04,24.875,-146.375,1.0261
2016-02-04,24.875,-146.125,1.0263
2016-02-04,24.875,-145.875,1.007
2016-02-04,24.875,-145.625,0.9814
2016-02-04,24.875,-145.375,0.9664
2016-02-04,24.875,-145.125,0.9732
2016-02-04,24.875,-144.875,0.996
2016-02-04,24.875,-144.625,1.0139
2016-02-04,24.875,-144.375,1.0174
2016-02-04,24.875,-144.125,1.0188
2016-02-04,24.875,-143.875,1.0288
2016-02-04,24.875,-143.625,1.0377
2016-02-04,25.125,-161.125,1.1566
2016-02-04,25.125,-160.875,1.1725
2016-02-04,25.125,-160.625,1.1903
2016-02-04,25.125,-160.375,1.1831
2016-02-04,25.125,-160.125,1.1327
2016-02-04,25.125,-159.875,1.0562
2016-02-04,25.125,-159.625,0.9853
2016-02-04,25.125,-159.375,0.9383
2016-02-04,25.125,-159.125,0.9167
2016-02-04,25.125,-158.875,0.9144
2016-02-04,25.125,-158.625,0.925
2016-02-04,25.125,-158.375,0.9424
2016-02-04,25.125,-158.125,0.9609
2016-02-04,25.125,-157.875,0.9761
2016-02-04,25.125,-157.625,0.9868
2016-02-04,25.125,-157.375,0.9943
2016-02-04,25.125,-157.125,0.9881
2016-02-04,25.125,-156.875,0.9614
2016-02-04,25.125,-156.625,0.9342
2016-02-04,25.125,-156.375,0.9218
2016-02-04,25.125,-156.125,0.9181
2016-02-04,25.125,-155.875,0.9203
2016-02-04,25.125,-155.625,0.9389
2016-02-04,25.125,-155.375,0.9777
2016-02-04,25.125,-155.125,1.0116
2016-02-04,25.125,-154.875,1.0241
2016-02-04,25.125,-154.625,1.0386
2016-02-04,25.125,-154.375,1.0669
2016-02-04,25.125,-154.125,1.0863
2016-02-04,25.125,-153.875,1.086
2016-02-04,25.125,-153.625,1.0772
2016-02-04,25.125,-153.375,1.0717
2016-02-04,25.125,-153.125,1.0709
2016-02-04,25.125,-152.875,1.0663
2016-02-04,25.125,-152.625,1.052
2016-02-04,25.125,-152.375,1.0326
2016-02-04,25.125,-152.125,1.0197
2016-02-04,25.125,-151.875,1.0213
2016-02-04,25.125,-151.625,1.0357
2016-02-04,25.125,-151.375,1.0535
2016-02-04,25.125,-151.125,1.0683
2016-02-04,25.125,-150.875,1.078
2016-02-04,25.125,-150.625,1.0791
2016-02-04,25.125,-150.375,1.0732
2016-02-04,25.125,-150.125,1.069
2016-02-04,25.125,-149.875,1.0731
2016-02-04,25.125,-149.625,1.0852
2016-02-04,25.125,-149.375,1.1011
2016-02-04,25.125,-149.125,1.1111
2016-02-04,25.125,-148.875,1.1029
2016-02-04,25.125,-148.625,1.0747
2016-02-04,25.125,-148.375,1.0382
2016-02-04,25.125,-148.125,1.0117
2016-02-04,25.125,-147.875,1.009
2016-02-04,25.125,-147.625,1.0257
2016-02-04,25.125,-147.375,1.0439
2016-02-04,25.125,-147.125,1.0512
2016-02-04,25.125,-146.875,1.0515
2016-02-04,25.125,-146.625,1.0574
2016-02-04,25.125,-146.375,1.0675
2016-02-04,25.125,-146.125,1.063
2016-02-04,25.125,-145.875,1.0391
2016-02-04,25.125,-145.625,1.0099
2016-02-04,25.125,-145.375,0.99
2016-02-04,25.125,-145.125,0.9879
2016-02-04,25.125,-144.875,0.9987
2016-02-04,25.125,-144.625,1.0061
2016-02-04,25.125,-144.375,1.0023
2016-02-04,25.125,-144.125,0.9951
2016-02-04,25.125,-143.875,0.9902
2016-02-04,25.125,-143.625,0.9851
2016-02-04,25.375,-161.125,1.1675
2016-02-04,25.375,-160.875,1.1978
2016-02-04,25.375,-160.625,1.2208
2016-02-04,25.375,-160.375,1.2096
2016-02-04,25.375,-160.125,1.1611
2016-02-04,25.375,-159.875,1.0933
2016-02-04,25.375,-159.625,1.0216
2016-02-04,25.375,-159.375,0.9603
2016-02-04,25.375,-159.125,0.9242
2016-02-04,25.375,-158.875,0.9097
2016-02-04,25.375,-158.625,0.9099
2016-02-04,25.375,-158.375,0.9292
2016-02-04,25.375,-158.125,0.9645
2016-02-04,25.375,-157.875,1.0013
2016-02-04,25.375,-157.625,1.0265
2016-02-04,25.375,-157.375,1.0388
2016-02-04,25.375,-157.125,1.0342
2016-02-04,25.375,-156.875,1.009
2016-02-04,25.375,-156.625,0.9788
2016-02-04,25.375,-156.375,0.9557
2016-02-04,25.375,-156.125,0.9423
2016-02-04,25.375,-155.875,0.9441
2016-02-04,25.375,-155.625,0.9662
2016-02-04,25.375,-155.375,1.0065
2016-02-04,25.375,-155.125,1.0437
2016-02-04,25.375,-154.875,1.0638
2016-02-04,25.375,-154.625,1.0843
2016-02-04,25.375,-154.375,1.1114
2016-02-04,25.375,-154.125,1.124
2016-02-04,25.375,-153.875,1.1179
2016-02-04,25.375,-153.625,1.111
2016-02-04,25.375,-153.375,1.1126
2016-02-04,25.375,-153.125,1.1146
2016-02-04,25.375,-152.875,1.1061
2016-02-04,25.375,-152.625,1.0849
2016-02-04,25.375,-152.375,1.0582
2016-02-04,25.375,-152.125,1.038
2016-02-04,25.375,-151.875,1.0334
2016-02-04,25.375,-151.625,1.0428
2016-02-04,25.375,-151.375,1.0547
2016-02-04,25.375,-151.125,1.0627
2016-02-04,25.375,-150.875,1.0711
2016-02-04,25.375,-150.625,1.0785
2016-02-04,25.375,-150.375,1.079
2016-02-04,25.375,-150.125,1.073
2016-02-04,25.375,-149.875,1.0682
2016-02-04,25.375,-149.625,1.0734
2016-02-04,25.375,-149.375,1.0899
2016-02-04,25.375,-149.125,1.1061
2016-02-04,25.375,-148.875,1.1096
2016-02-04,25.375,-148.625,1.1003
2016-02-04,25.375,-148.375,1.0818
2016-02-04,25.375,-148.125,1.0586
2016-02-04,25.375,-147.875,1.0446
2016-02-04,25.375,-147.625,1.0502
2016-02-04,25.375,-147.375,1.0675
2016-02-04,25.375,-147.125,1.0808
2016-02-04,25.375,-146.875,1.0875
2016-02-04,25.375,-146.625,1.0954
2016-02-04,25.375,-146.375,1.1022
2016-02-04,25.375,-146.125,1.0945
2016-02-04,25.375,-145.875,1.0698
2016-02-04,25.375,-145.625,1.0368
2016-02-04,25.375,-145.375,1.0073
2016-02-04,25.375,-145.125,0.9943
2016-02-04,25.375,-144.875,0.9984
2016-02-04,25.375,-144.625,1.0045
2016-02-04,25.375,-144.375,1.0015
2016-02-04,25.375,-144.125,0.9896
2016-02-04,25.375,-143.875,0.9734
2016-02-04,25.375,-143.625,0.96
2016-02-04,25.625,-161.125,1.176
2016-02-04,25.625,-160.875,1.2027
2016-02-04,25.625,-160.625,1.2148
2016-02-04,25.625,-160.375,1.1998
2016-02-04,25.625,-160.125,1.163
2016-02-04,25.625,-159.875,1.1114
2016-02-04,25.625,-159.625,1.0442
2016-02-04,25.625,-159.375,0.9777
2016-02-04,25.625,-159.125,0.9356
2016-02-04,25.625,-158.875,0.9115
2016-02-04,25.625,-158.625,0.9027
2016-02-04,25.625,-158.375,0.9272
2016-02-04,25.625,-158.125,0.9793
2016-02-04,25.625,-157.875,1.0337
2016-02-04,25.625,-157.625,1.0706
2016-02-04,25.625,-157.375,1.0842
2016-02-04,25.625,-157.125,1.0791
2016-02-04,25.625,-156.875,1.0575
2016-02-04,25.625,-156.625,1.0262
2016-02-04,25.625,-156.375,0.9923
2016-02-04,25.625,-156.125,0.9664
2016-02-04,25.625,-155.875,0.9624
2016-02-04,25.625,-155.625,0.9804
2016-02-04,25.625,-155.375,1.0156
2016-02-04,25.625,-155.125,1.0576
2016-02-04,25.625,-154.875,1.0934
2016-02-04,25.625,-154.625,1.122
2016-02-04,25.625,-154.375,1.1427
2016-02-04,25.625,-154.125,1.1494
2016-02-04,25.625,-153.875,1.1438
2016-02-04,25.625,-153.625,1.1371
2016-02-04,25.625,-153.375,1.1364
2016-02-04,25.625,-153.125,1.1347
2016-02-04,25.625,-152.875,1.1195
2016-02-04,25.625,-152.625,1.0892
2016-02-04,25.625,-152.375,1.0582
2016-02-04,25.625,-152.125,1.0417
2016-02-04,25.625,-151.875,1.0399
2016-02-04,25.625,-151.625,1.0442
2016-02-04,25.625,-151.375,1.0475
2016-02-04,25.625,-151.125,1.0492
2016-02-04,25.625,-150.875,1.0569
2016-02-04,25.625,-150.625,1.0731
2016-02-04,25.625,-150.375,1.0871
2016-02-04,25.625,-150.125,1.088
2016-02-04,25.625,-149.875,1.0778
2016-02-04,25.625,-149.625,1.0701
2016-02-04,25.625,-149.375,1.076
2016-02-04,25.625,-149.125,1.0912
2016-02-04,25.625,-148.875,1.1022
2016-02-04,25.625,-148.625,1.1046
2016-02-04,25.625,-148.375,1.1002
2016-02-04,25.625,-148.125,1.088
2016-02-04,25.625,-147.875,1.0733
2016-02-04,25.625,-147.625,1.0676
2016-02-04,25.625,-147.375,1.0753
2016-02-04,25.625,-147.125,1.0898
2016-02-04,25.625,-146.875,1.1049
2016-02-04,25.625,-146.625,1.1192
2016-02-04,25.625,-146.375,1.1261
2016-02-04,25.625,-146.125,1.1147
2016-02-04,25.625,-145.875,1.0864
2016-02-04,25.625,-145.625,1.0496
2016-02-04,25.625,-145.375,1.0131
2016-02-04,25.625,-145.125,0.9919
2016-02-04,25.625,-144.875,0.9932
2016-02-04,25.625,-144.625,1.0046
2016-02-04,25.625,-144.375,1.0104
2016-02-04,25.625,-144.125,1.0061
2016-02-04,25.625,-143.875,0.9953
2016-02-04,25.625,-143.625,0.9841
2016-02-04,25.875,-161.125,1.1725
2016-02-04,25.875,-160.875,1.182
2016-02-04,25.875,-160.625,1.1767
2016-02-04,25.875,-160.375,1.1575
2016-02-04,25.875,-160.125,1.126
2016-02-04,25.875,-159.875,1.0777
2016-02-04,25.875,-159.625,1.0145
2016-02-04,25.875,-159.375,0.9594
2016-02-04,25.875,-159.125,0.9275
2016-02-04,25.875,-158.875,0.9062
2016-02-04,25.875,-158.625,0.9035
2016-02-04,25.875,-158.375,0.9378
2016-02-04,25.875,-158.125,0.9914
2016-02-04,25.875,-157.875,1.044
2016-02-04,25.875,-157.625,1.09
2016-02-04,25.875,-157.375,1.1163
2016-02-04,25.875,-157.125,1.1143
2016-02-04,25.875,-156.875,1.0875
2016-02-04,25.875,-156.625,1.0469
2016-02-04,25.875,-156.375,1.0057
2016-02-04,25.875,-156.125,0.974
2016-02-04,25.875,-155.875,0.9599
2016-02-04,25.875,-155.625,0.969
2016-02-04,25.875,-155.375,1.004
2016-02-04,25.875,-155.125,1.0562
2016-02-04,25.875,-154.875,1.1051
2016-02-04,25.875,-154.625,1.1373
2016-02-04,25.875,-154.375,1.1536
2016-02-04,25.875,-154.125,1.1619
2016-02-04,25.875,-153.875,1.1626
2016-02-04,25.875,-153.625,1.154
2016-02-04,25.875,-153.375,1.1423
2016-02-04,25.875,-153.125,1.1275
2016-02-04,25.875,-152.875,1.1008
2016-02-04,25.875,-152.625,1.063
2016-02-04,25.875,-152.375,1.0321
2016-02-04,25.875,-152.125,1.0229
2016-02-04,25.875,-151.875,1.028
2016-02-04,25.875,-151.625,1.0328
2016-02-04,25.875,-151.375,1.0343
2016-02-04,25.875,-151.125,1.0381
2016-02-04,25.875,-150.875,1.0512
2016-02-04,25.875,-150.625,1.0764
2016-02-04,25.875,-150.375,1.1041
2016-02-04,25.875,-150.125,1.1168
2016-02-04,25.875,-149.875,1.108
2016-02-04,25.875,-149.625,1.0914
2016-02-04,25.875,-149.375,1.0857
2016-02-04,25.875,-149.125,1.0918
2016-02-04,25.875,-148.875,1.0952
2016-02-04,25.875,-148.625,1.0935
2016-02-04,25.875,-148.375,1.0951
2016-02-04,25.875,-148.125,1.0959
2016-02-04,25.875,-147.875,1.0887
2016-02-04,25.875,-147.625,1.0774
2016-02-04,25.875,-147.375,1.0746
2016-02-04,25.875,-147.125,1.0867
2016-02-04,25.875,-146.875,1.1079
2016-02-04,25.875,-146.625,1.1288
2016-02-04,25.875,-146.375,1.1369
2016-02-04,25.875,-146.125,1.1221
2016-02-04,25.875,-145.875,1.0889
2016-02-04,25.875,-145.625,1.0492
2016-02-04,25.875,-145.375,1.0127
2016-02-04,25.875,-145.125,0.9919
2016-02-04,25.875,-144.875,0.9951
2016-02-04,25.875,-144.625,1.0125
2016-02-04,25.875,-144.375,1.0288
2016-02-04,25.875,-144.125,1.0394
2016-02-04,25.875,-143.875,1.0439
2016-02-04,25.875,-143.625,1.0371
2016-02-04,26.125,-161.125,1.1677
2016-02-04,26.125,-160.875,1.164
2016-02-04,26.125,-160.625,1.1463
2016-02-04,26.125,-160.375,1.1153
2016-02-04,26.125,-160.125,1.0727
2016-02-04,26.125,-159.875,1.0181
2016-02-04,26.125,-159.625,0.9596
2016-02-04,26.125,-159.375,0.9201
2016-02-04,26.125,-159.125,0.9024
2016-02-04,26.125,-158.875,0.8926
2016-02-04,26.125,-158.625,0.9027
2016-02-04,26.125,-158.375,0.9425
2016-02-04,26.125,-158.125,0.9869
2016-02-04,26.125,-157.875,1.0264
2016-02-04,26.125,-157.625,1.073
2016-02-04,26.125,-157.375,1.1104
2016-02-04,26.125,-157.125,1.1138
2016-02-04,26.125,-156.875,1.0822
2016-02-04,26.125,-156.625,1.0342
2016-02-04,26.125,-156.375,0.9931
2016-02-04,26.125,-156.125,0.9637
2016-02-04,26.125,-155.875,0.9426
2016-02-04,26.125,-155.625,0.9444
2016-02-04,26.125,-155.375,0.983
2016-02-04,26.125,-155.125,1.0435
2016-02-04,26.125,-154.875,1.0988
2016-02-04,26.125,-154.625,1.1338
2016-02-04,26.125,-154.375,1.1519
2016-02-04,26.125,-154.125,1.1643
2016-02-04,26.125,-153.875,1.1684
2016-02-04,26.125,-153.625,1.1564
2016-02-04,26.125,-153.375,1.1348
2016-02-04,26.125,-153.125,1.1088
2016-02-04,26.125,-152.875,1.0727
2016-02-04,26.125,-152.625,1.0304
2016-02-04,26.125,-152.375,1.0007
2016-02-04,26.125,-152.125,0.9947
2016-02-04,26.125,-151.875,1.0038
2016-02-04,26.125,-151.625,1.0141
2016-02-04,26.125,-151.375,1.023
2016-02-04,26.125,-151.125,1.0361
2016-02-04,26.125,-150.875,1.0572
2016-02-04,26.125,-150.625,1.0863
2016-02-04,26.125,-150.375,1.118
2016-02-04,26.125,-150.125,1.1382
2016-02-04,26.125,-149.875,1.1388
2016-02-04,26.125,-149.625,1.1285
2016-02-04,26.125,-149.375,1.1185
2016-02-04,26.125,-149.125,1.1062
2016-02-04,26.125,-148.875,1.0846
2016-02-04,26.125,-148.625,1.0679
2016-02-04,26.125,-148.375,1.0732
2016-02-04,26.125,-148.125,1.088
2016-02-04,26.125,-147.875,1.0914
2016-02-04,26.125,-147.625,1.0812
2016-02-04,26.125,-147.375,1.0735
2016-02-04,26.125,-147.125,1.0822
2016-02-04,26.125,-146.875,1.1021
2016-02-04,26.125,-146.625,1.1212
2016-02-04,26.125,-146.375,1.13
2016-02-04,26.125,-146.125,1.1197
2016-02-04,26.125,-145.875,1.089
2016-02-04,26.125,-145.625,1.0498
2016-02-04,26.125,-145.375,1.0164
2016-02-04,26.125,-145.125,0.9999
2016-02-04,26.125,-144.875,1.006
2016-02-04,26.125,-144.625,1.0263
2016-02-04,26.125,-144.375,1.0477
2016-02-04,26.125,-144.125,1.0652
2016-02-04,26.125,-143.875,1.0753
2016-02-04,26.125,-143.625,1.0685
2016-02-04,26.375,-161.125,1.1691
2016-02-04,26.375,-160.875,1.1603
2016-02-04,26.375,-160.625,1.1367
2016-02-04,26.375,-160.375,1.0924
2016-02-04,26.375,-160.125,1.0341
2016-02-04,26.375,-159.875,0.9751
2016-02-04,26.375,-159.625,0.9249
2016-02-04,26.375,-159.375,0.8944
2016-02-04,26.375,-159.125,0.884
2016-02-04,26.375,-158.875,0.8838
2016-02-04,26.375,-158.625,0.8992
2016-02-04,26.375,-158.375,0.9338
2016-02-04,26.375,-158.125,0.9673
2016-02-04,26.375,-157.875,0.9935
2016-02-04,26.375,-157.625,1.0281
2016-02-04,26.375,-157.375,1.0615
2016-02-04,26.375,-157.125,1.0679
2016-02-04,26.375,-156.875,1.0426
2016-02-04,26.375,-156.625,1.0033
2016-02-04,26.375,-156.375,0.9722
2016-02-04,26.375,-156.125,0.9494
2016-02-04,26.375,-155.875,0.9278
2016-02-04,26.375,-155.625,0.9285
2016-02-04,26.375,-155.375,0.9681
2016-02-04,26.375,-155.125,1.0257
2016-02-04,26.375,-154.875,1.0785
2016-02-04,26.375,-154.625,1.1183
2016-02-04,26.375,-154.375,1.1416
2016-02-04,26.375,-154.125,1.1512
2016-02-04,26.375,-153.875,1.1491
2016-02-04,26.375,-153.625,1.1349
2016-02-04,26.375,-153.375,1.1123
2016-02-04,26.375,-153.125,1.0829
2016-02-04,26.375,-152.875,1.0453
2016-02-04,26.375,-152.625,1.0086
2016-02-04,26.375,-152.375,0.988
2016-02-04,26.375,-152.125,0.9832
2016-02-04,26.375,-151.875,0.9861
2016-02-04,26.375,-151.625,0.996
2016-02-04,26.375,-151.375,1.0138
2016-02-04,26.375,-151.125,1.0372
2016-02-04,26.375,-150.875,1.062
2016-02-04,26.375,-150.625,1.0864
2016-02-04,26.375,-150.375,1.1106
2016-02-04,26.375,-150.125,1.13
2016-02-04,26.375,-149.875,1.1385
2016-02-04,26.375,-149.625,1.1371
2016-02-04,26.375,-149.375,1.1261
2016-02-04,26.375,-149.125,1.0981
2016-02-04,26.375,-148.875,1.0551
2016-02-04,26.375,-148.625,1.0257
2016-02-04,26.375,-148.375,1.0333
2016-02-04,26.375,-148.125,1.0596
2016-02-04,26.375,-147.875,1.0762
2016-02-04,26.375,-147.625,1.0778
2016-02-04,26.375,-147.375,1.0772
2016-02-04,26.375,-147.125,1.0848
2016-02-04,26.375,-146.875,1.0965
2016-02-04,26.375,-146.625,1.1069
2016-02-04,26.375,-146.375,1.1175
2016-02-04,26.375,-146.125,1.1188
2016-02-04,26.375,-145.875,1.0973
2016-02-04,26.375,-145.625,1.0603
2016-02-04,26.375,-145.375,1.0263
2016-02-04,26.375,-145.125,1.0082
2016-02-04,26.375,-144.875,1.0101
2016-02-04,26.375,-144.625,1.0267
2016-02-04,26.375,-144.375,1.0455
2016-02-04,26.375,-144.125,1.0578
2016-02-04,26.375,-143.875,1.059
2016-02-04,26.375,-143.625,1.0468
2016-02-04,26.625,-161.125,1.1596
2016-02-04,26.625,-160.875,1.1511
2016-02-04,26.625,-160.625,1.1321
2016-02-04,26.625,-160.375,1.0869
2016-02-04,26.625,-160.125,1.0196
2016-02-04,26.625,-159.875,0.9583
2016-02-04,26.625,-159.625,0.9172
2016-02-04,26.625,-159.375,0.8948
2016-02-04,26.625,-159.125,0.8895
2016-02-04,26.625,-158.875,0.8943
2016-02-04,26.625,-158.625,0.9055
2016-02-04,26.625,-158.375,0.9264
2016-02-04,26.625,-158.125,0.9466
2016-02-04,26.625,-157.875,0.9585
2016-02-04,26.625,-157.625,0.9744
2016-02-04,26.625,-157.375,0.9937
2016-02-04,26.625,-157.125,1.0005
2016-02-04,26.625,-156.875,0.9912
2016-02-04,26.625,-156.625,0.974
2016-02-04,26.625,-156.375,0.9608
2016-02-04,26.625,-156.125,0.9493
2016-02-04,26.625,-155.875,0.933
2016-02-04,26.625,-155.625,0.9352
2016-02-04,26.625,-155.375,0.9715
2016-02-04,26.625,-155.125,1.0172
2016-02-04,26.625,-154.875,1.0576
2016-02-04,26.625,-154.625,1.0953
2016-02-04,26.625,-154.375,1.1196
2016-02-04,26.625,-154.125,1.1202
2016-02-04,26.625,-153.875,1.1045
2016-02-04,26.625,-153.625,1.0867
2016-02-04,26.625,-153.375,1.0683
2016-02-04,26.625,-153.125,1.0438
2016-02-04,26.625,-152.875,1.0183
2016-02-04,26.625,-152.625,1.0043
2016-02-04,26.625,-152.375,1.0005
2016-02-04,26.625,-152.125,0.9927
2016-02-04,26.625,-151.875,0.9823
2016-02-04,26.625,-151.625,0.9868
2016-02-04,26.625,-151.375,1.0096
2016-02-04,26.625,-151.125,1.0376
2016-02-04,26.625,-150.875,1.0583
2016-02-04,26.625,-150.625,1.0689
2016-02-04,26.625,-150.375,1.0776
2016-02-04,26.625,-150.125,1.0887
2016-02-04,26.625,-149.875,1.0939
2016-02-04,26.625,-149.625,1.0891
2016-02-04,26.625,-149.375,1.0759
2016-02-04,26.625,-149.125,1.0467
2016-02-04,26.625,-148.875,1.0019
2016-02-04,26.625,-148.625,0.9703
2016-02-04,26.625,-148.375,0.9761
2016-02-04,26.625,-148.125,1.0063
2016-02-04,26.625,-147.875,1.0371
2016-02-04,26.625,-147.625,1.0608
2016-02-04,26.625,-147.375,1.0792
2016-02-04,26.625,-147.125,1.094
2016-02-04,26.625,-146.875,1.1025
