time_X,NO3,NO3_std_X,time_Y,PO4,PO4_std_Y,lat1,lat2,lon1,lon2,depth,
2015-10-15,,,2015-10-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-16,,,2015-10-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-17,7.55079842641e-05,0.000409873146658,2015-10-17,0.270523097881,0.0432648213795,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-18,,,2015-10-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-19,,,2015-10-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-20,,,2015-10-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-21,,,2015-10-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-22,,,2015-10-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-23,,,2015-10-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-24,7.05871919519e-05,0.000351082371858,2015-10-24,0.269903990924,0.0430650492915,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-25,,,2015-10-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-26,,,2015-10-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-27,,,2015-10-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-28,,,2015-10-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-29,,,2015-10-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-30,,,2015-10-30,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-10-31,3.62096055587e-05,0.000194421375882,2015-10-31,0.269382296371,0.0424418498029,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-01,,,2015-11-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-02,,,2015-11-02,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-03,,,2015-11-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-04,,,2015-11-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-05,,,2015-11-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-06,,,2015-11-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-07,4.76746394228e-05,0.000207105547528,2015-11-07,0.269631628614,0.0418658852466,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-08,,,2015-11-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-09,,,2015-11-09,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-10,,,2015-11-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-11,,,2015-11-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-12,,,2015-11-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-13,,,2015-11-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-14,4.69706168955e-05,0.000214886279361,2015-11-14,0.269992455739,0.0415907258592,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-15,,,2015-11-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-16,,,2015-11-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-17,,,2015-11-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-18,,,2015-11-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-19,,,2015-11-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-20,,,2015-11-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-21,7.02263139062e-05,0.00037320441631,2015-11-21,0.269710848661,0.0417019494333,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-22,,,2015-11-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-23,,,2015-11-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-24,,,2015-11-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-25,,,2015-11-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-26,,,2015-11-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-27,,,2015-11-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-28,0.00012369741475,0.000684489328114,2015-11-28,0.269371803047,0.0419063590823,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-29,,,2015-11-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-11-30,,,2015-11-30,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-01,,,2015-12-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-02,,,2015-12-02,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-03,,,2015-12-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-04,,,2015-12-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-05,0.000430593960966,0.00228744150641,2015-12-05,0.268662009312,0.0424475630878,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-06,,,2015-12-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-07,,,2015-12-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-08,,,2015-12-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-09,,,2015-12-09,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-10,,,2015-12-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-11,,,2015-12-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-12,0.000396507492152,0.00211529572391,2015-12-12,0.267911362641,0.0424856737991,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-13,,,2015-12-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-14,,,2015-12-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-15,,,2015-12-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-16,,,2015-12-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-17,,,2015-12-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-18,,,2015-12-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-19,0.000473760527743,0.00257772445906,2015-12-19,0.267463084927,0.0421652308623,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-20,,,2015-12-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-21,,,2015-12-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-22,,,2015-12-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-23,,,2015-12-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-24,,,2015-12-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-25,,,2015-12-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-26,0.000268434358657,0.00135714934898,2015-12-26,0.267958267949,0.0424733603278,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-27,,,2015-12-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-28,,,2015-12-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-29,,,2015-12-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-30,,,2015-12-30,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2015-12-31,,,2015-12-31,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-01,,,2016-01-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-02,0.00189397828461,0.00839594729247,2016-01-02,0.266794031034,0.042592863162,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-03,,,2016-01-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-04,,,2016-01-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-05,,,2016-01-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-06,,,2016-01-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-07,,,2016-01-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-08,,,2016-01-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-09,0.00467729486983,0.0209646564018,2016-01-09,0.266141008121,0.0425333178802,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-10,,,2016-01-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-11,,,2016-01-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-12,,,2016-01-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-13,,,2016-01-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-14,,,2016-01-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-15,,,2016-01-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-16,0.0135444875526,0.0504664842196,2016-01-16,0.265266714149,0.0418396325569,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-17,,,2016-01-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-18,,,2016-01-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-19,,,2016-01-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-20,,,2016-01-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-21,,,2016-01-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-22,,,2016-01-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-23,0.0256555738237,0.0912313557048,2016-01-23,0.264295626491,0.0409613100668,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-24,,,2016-01-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-25,,,2016-01-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-26,,,2016-01-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-27,,,2016-01-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-28,,,2016-01-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-29,,,2016-01-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-30,0.0302186665212,0.116208815051,2016-01-30,0.264243573288,0.0410334640798,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-01-31,,,2016-01-31,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-01,,,2016-02-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-02,,,2016-02-02,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-03,,,2016-02-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-04,,,2016-02-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-05,,,2016-02-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-06,0.0440287635647,0.164803468336,2016-02-06,0.264455000323,0.0410634465016,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-07,,,2016-02-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-08,,,2016-02-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-09,,,2016-02-09,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-10,,,2016-02-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-11,,,2016-02-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-12,,,2016-02-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-13,0.0515372651208,0.18860789514,2016-02-13,0.265413690992,0.0415072703711,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-14,,,2016-02-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-15,,,2016-02-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-16,,,2016-02-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-17,,,2016-02-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-18,,,2016-02-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-19,,,2016-02-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-20,0.0651471226649,0.21984788762,2016-02-20,0.265716657448,0.0410428394246,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-21,,,2016-02-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-22,,,2016-02-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-23,,,2016-02-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-24,,,2016-02-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-25,,,2016-02-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-26,,,2016-02-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-27,0.100761301023,0.304748743673,2016-02-27,0.267518108901,0.0415180342858,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-28,,,2016-02-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-02-29,,,2016-02-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-01,,,2016-03-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-02,,,2016-03-02,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-03,,,2016-03-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-04,,,2016-03-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-05,0.161320180239,0.440904333089,2016-03-05,0.271381010308,0.0433210002036,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-06,,,2016-03-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-07,,,2016-03-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-08,,,2016-03-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-09,,,2016-03-09,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-10,,,2016-03-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-11,,,2016-03-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-12,0.209673242527,0.559242797104,2016-03-12,0.274632767417,0.0459300510871,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-13,,,2016-03-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-14,,,2016-03-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-15,,,2016-03-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-16,,,2016-03-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-17,,,2016-03-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-18,,,2016-03-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-19,0.239183160013,0.615926495679,2016-03-19,0.276943144716,0.0472740410455,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-20,,,2016-03-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-21,,,2016-03-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-22,,,2016-03-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-23,,,2016-03-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-24,,,2016-03-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-25,,,2016-03-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-26,0.256061538918,0.655441152183,2016-03-26,0.277920897518,0.0483421705141,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-27,,,2016-03-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-28,,,2016-03-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-29,,,2016-03-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-30,,,2016-03-30,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-03-31,,,2016-03-31,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-01,,,2016-04-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-02,0.261451331991,0.679858210259,2016-04-02,0.278323452219,0.0491722110929,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-03,,,2016-04-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-04,,,2016-04-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-05,,,2016-04-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-06,,,2016-04-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-07,,,2016-04-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-08,,,2016-04-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-09,0.283381456451,0.728234408968,2016-04-09,0.2803358142,0.0507912941702,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-10,,,2016-04-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-11,,,2016-04-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-12,,,2016-04-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-13,,,2016-04-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-14,,,2016-04-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-15,,,2016-04-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-16,0.270465765151,0.706434598189,2016-04-16,0.281539037249,0.0501482245693,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-17,,,2016-04-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-18,,,2016-04-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-19,,,2016-04-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-20,,,2016-04-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-21,,,2016-04-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-22,,,2016-04-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-23,0.246982123342,0.649331308537,2016-04-23,0.282473463624,0.047952209865,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-24,,,2016-04-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-25,,,2016-04-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-26,,,2016-04-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-27,,,2016-04-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-28,,,2016-04-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-29,,,2016-04-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-04-30,0.204112971811,0.56111419036,2016-04-30,0.282203627923,0.0452382085534,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-01,,,2016-05-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-02,,,2016-05-02,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-03,,,2016-05-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-04,,,2016-05-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-05,,,2016-05-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-06,,,2016-05-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-07,0.183556779373,0.514938434738,2016-05-07,0.281891702389,0.0437420901518,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-08,,,2016-05-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-09,,,2016-05-09,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-10,,,2016-05-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-11,,,2016-05-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-12,,,2016-05-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-13,,,2016-05-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-14,0.177821490967,0.498827107475,2016-05-14,0.282547291579,0.0426557156763,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-15,,,2016-05-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-16,,,2016-05-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-17,,,2016-05-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-18,,,2016-05-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-19,,,2016-05-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-20,,,2016-05-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-21,0.137781421593,0.421987700566,2016-05-21,0.281472345261,0.0410208582399,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-22,,,2016-05-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-23,,,2016-05-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-24,,,2016-05-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-25,,,2016-05-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-26,,,2016-05-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-27,,,2016-05-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-28,0.115828103624,0.369756546037,2016-05-28,0.280967865773,0.04021612837,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-29,,,2016-05-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-30,,,2016-05-30,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-05-31,,,2016-05-31,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-01,,,2016-06-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-02,,,2016-06-02,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-03,,,2016-06-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-04,0.0962104135626,0.319326874812,2016-06-04,0.280595493323,0.0391661352465,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-05,,,2016-06-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-06,,,2016-06-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-07,,,2016-06-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-08,,,2016-06-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-09,,,2016-06-09,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-10,,,2016-06-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-11,0.0643217135914,0.244018934497,2016-06-11,0.280773424609,0.0384515708856,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-12,,,2016-06-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-13,,,2016-06-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-14,,,2016-06-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-15,,,2016-06-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-16,,,2016-06-16,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-17,,,2016-06-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-18,0.0368117448625,0.161733776253,2016-06-18,0.281300152274,0.0382301058787,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-19,,,2016-06-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-20,,,2016-06-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-21,,,2016-06-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-22,,,2016-06-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-23,,,2016-06-23,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-24,,,2016-06-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-25,0.0230757082849,0.120953195613,2016-06-25,0.28261345412,0.0385568329145,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-26,,,2016-06-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-27,,,2016-06-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-28,,,2016-06-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-29,,,2016-06-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-06-30,,,2016-06-30,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-01,,,2016-07-01,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-02,0.0110623423554,0.0700251280299,2016-07-02,0.284095780007,0.038994508822,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-03,,,2016-07-03,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-04,,,2016-07-04,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-05,,,2016-07-05,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-06,,,2016-07-06,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-07,,,2016-07-07,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-08,,,2016-07-08,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-09,0.00681488822527,0.058711031713,2016-07-09,0.285365506804,0.0390441786493,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-10,,,2016-07-10,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-11,,,2016-07-11,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-12,,,2016-07-12,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-13,,,2016-07-13,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-14,,,2016-07-14,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-15,,,2016-07-15,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-16,0.00556565940615,0.049864124589,2016-07-16,0.286593186815,0.0377659286604,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-17,,,2016-07-17,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-18,,,2016-07-18,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-19,,,2016-07-19,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-20,,,2016-07-20,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-21,,,2016-07-21,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-22,,,2016-07-22,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-23,0.00660238299609,0.0625247448897,2016-07-23,0.287739089861,0.0371424397741,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-24,,,2016-07-24,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-25,,,2016-07-25,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-26,,,2016-07-26,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-27,,,2016-07-27,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-28,,,2016-07-28,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-29,,,2016-07-29,,,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-30,0.00497186523446,0.0488258422038,2016-07-30,0.289100469375,0.0368663249747,23.0,33.0,-160.0,-150.0,0.494024991989,
2016-07-31,,,2016-07-31,,,23.0,33.0,-160.0,-150.0,0.494024991989,
