time,fco2,fco2_std,lat1,lat2,lon1,lon2,
2012-03-05,340.145280378,14.0105526127,-36.98,51.65,-173.85,-23.95,
2012-03-06,347.699205928,6.69283488509,-36.98,51.65,-173.85,-23.95,
2012-03-07,318.059713401,31.5398877906,-36.98,51.65,-173.85,-23.95,
2012-03-08,334.059444175,4.739288132,-36.98,51.65,-173.85,-23.95,
2012-03-09,304.992336142,29.0305233909,-36.98,51.65,-173.85,-23.95,
2012-03-10,321.214568554,30.5513625884,-36.98,51.65,-173.85,-23.95,
2012-03-11,338.40368886,3.74361688272,-36.98,51.65,-173.85,-23.95,
2012-03-12,336.646042387,23.6917039029,-36.98,51.65,-173.85,-23.95,
2012-03-13,339.463117364,20.3209428874,-36.98,51.65,-173.85,-23.95,
2012-03-14,329.482689811,38.2411757292,-36.98,51.65,-173.85,-23.95,
2012-03-15,337.095767536,40.2817996308,-36.98,51.65,-173.85,-23.95,
2012-03-16,344.532598945,4.3182123858,-36.98,51.65,-173.85,-23.95,
2012-03-17,356.272083323,15.3132509671,-36.98,51.65,-173.85,-23.95,
2012-03-18,358.16424146,20.3627385167,-36.98,51.65,-173.85,-23.95,
2012-03-19,361.973229121,35.0027835595,-36.98,51.65,-173.85,-23.95,
2012-03-20,336.587689813,39.155329717,-36.98,51.65,-173.85,-23.95,
2012-03-21,330.265094669,24.5120918016,-36.98,51.65,-173.85,-23.95,
2012-03-22,331.652146346,37.4923355872,-36.98,51.65,-173.85,-23.95,
2012-03-23,341.786272292,33.7323631447,-36.98,51.65,-173.85,-23.95,
2012-03-24,329.85163798,32.8181119885,-36.98,51.65,-173.85,-23.95,
2012-03-25,323.477465189,28.6527756812,-36.98,51.65,-173.85,-23.95,
2012-03-26,335.114910108,32.4989786061,-36.98,51.65,-173.85,-23.95,
2012-03-27,350.719074099,24.691692802,-36.98,51.65,-173.85,-23.95,
2012-03-28,353.449598104,14.8289597155,-36.98,51.65,-173.85,-23.95,
2012-03-29,343.869130993,23.0276853908,-36.98,51.65,-173.85,-23.95,
2012-03-30,339.929972894,26.7309865105,-36.98,51.65,-173.85,-23.95,
2012-03-31,348.906297714,33.7690288773,-36.98,51.65,-173.85,-23.95,
2012-04-01,355.093505366,28.649471447,-36.98,51.65,-173.85,-23.95,
2012-04-02,359.652599089,54.2604224555,-36.98,51.65,-173.85,-23.95,
2012-04-03,380.722981136,76.4839740973,-36.98,51.65,-173.85,-23.95,
2012-04-04,347.78458663,21.0380414442,-36.98,51.65,-173.85,-23.95,
2012-04-05,327.140756862,39.4889595067,-36.98,51.65,-173.85,-23.95,
2012-04-06,321.564332261,33.0121776638,-36.98,51.65,-173.85,-23.95,
2012-04-07,318.937555142,41.7435022818,-36.98,51.65,-173.85,-23.95,
2012-04-08,332.435908539,41.8150065924,-36.98,51.65,-173.85,-23.95,
2012-04-09,323.95054397,46.2024633934,-36.98,51.65,-173.85,-23.95,
2012-04-10,312.663899799,45.9658663762,-36.98,51.65,-173.85,-23.95,
2012-04-11,328.721093159,39.9222155317,-36.98,51.65,-173.85,-23.95,
2012-04-12,345.231118546,43.0815114463,-36.98,51.65,-173.85,-23.95,
2012-04-13,339.679518516,41.0034624437,-36.98,51.65,-173.85,-23.95,
2012-04-14,351.39830303,38.40966794,-36.98,51.65,-173.85,-23.95,
2012-04-15,333.991834029,38.9549956563,-36.98,51.65,-173.85,-23.95,
2012-04-16,349.483675469,28.4681363961,-36.98,51.65,-173.85,-23.95,
2012-04-17,356.493725956,16.9332433603,-36.98,51.65,-173.85,-23.95,
2012-04-18,353.214950796,18.6189947354,-36.98,51.65,-173.85,-23.95,
2012-04-19,353.589415105,42.0815467043,-36.98,51.65,-173.85,-23.95,
2012-04-20,358.617977544,35.4773773089,-36.98,51.65,-173.85,-23.95,
2012-04-21,345.045249386,66.2001186113,-36.98,51.65,-173.85,-23.95,
2012-04-22,342.040118868,70.0387580938,-36.98,51.65,-173.85,-23.95,
2012-04-23,357.666678512,74.8697750587,-36.98,51.65,-173.85,-23.95,
2012-04-24,359.404898847,56.4362705948,-36.98,51.65,-173.85,-23.95,
2012-04-25,367.530801865,45.5327970853,-36.98,51.65,-173.85,-23.95,
2012-04-26,367.27889091,52.4575253105,-36.98,51.65,-173.85,-23.95,
2012-04-27,355.767840841,48.1544207279,-36.98,51.65,-173.85,-23.95,
2012-04-28,352.117962711,44.0489411052,-36.98,51.65,-173.85,-23.95,
2012-04-29,323.636644154,41.4498530649,-36.98,51.65,-173.85,-23.95,
2012-04-30,348.580152554,22.2327437134,-36.98,51.65,-173.85,-23.95,
2012-05-01,366.710248448,17.4081009104,-36.98,51.65,-173.85,-23.95,
2012-05-02,358.306540626,17.3498922245,-36.98,51.65,-173.85,-23.95,
2012-05-03,334.484076999,37.4959710035,-36.98,51.65,-173.85,-23.95,
2012-05-04,353.264549605,39.3025396538,-36.98,51.65,-173.85,-23.95,
2012-05-05,352.934110044,24.6268770929,-36.98,51.65,-173.85,-23.95,
2012-05-06,338.134616318,12.1023911055,-36.98,51.65,-173.85,-23.95,
2012-05-07,334.533897059,10.497208027,-36.98,51.65,-173.85,-23.95,
2012-05-08,315.662917182,15.7734167613,-36.98,51.65,-173.85,-23.95,
2012-05-09,319.191553347,19.2722816963,-36.98,51.65,-173.85,-23.95,
2012-05-10,306.701643056,34.5231913371,-36.98,51.65,-173.85,-23.95,
2012-05-11,326.214808722,20.4989211895,-36.98,51.65,-173.85,-23.95,
2012-05-12,314.474241448,26.872632407,-36.98,51.65,-173.85,-23.95,
2012-05-13,371.048565648,50.8161146621,-36.98,51.65,-173.85,-23.95,
2012-05-14,385.676201547,61.1634934978,-36.98,51.65,-173.85,-23.95,
2012-05-15,423.257091375,39.8637008499,-36.98,51.65,-173.85,-23.95,
2012-05-16,420.683917228,33.0636662405,-36.98,51.65,-173.85,-23.95,
2012-05-17,404.811411993,38.634792269,-36.98,51.65,-173.85,-23.95,
2012-05-18,391.865863007,45.5987539002,-36.98,51.65,-173.85,-23.95,
2012-05-19,406.328151166,37.5675678877,-36.98,51.65,-173.85,-23.95,
2012-05-20,379.316501603,41.3918792943,-36.98,51.65,-173.85,-23.95,
2012-05-21,395.038534118,30.5315421734,-36.98,51.65,-173.85,-23.95,
2012-05-22,381.460706727,38.2117938182,-36.98,51.65,-173.85,-23.95,
2012-05-23,374.789590924,24.7780316727,-36.98,51.65,-173.85,-23.95,
2012-05-24,377.845837089,14.5063796547,-36.98,51.65,-173.85,-23.95,
2012-05-25,374.456329893,18.7574643055,-36.98,51.65,-173.85,-23.95,
2012-05-26,376.973296218,15.7606834557,-36.98,51.65,-173.85,-23.95,
2012-05-27,383.953192141,16.8315307357,-36.98,51.65,-173.85,-23.95,
2012-05-28,392.518130756,19.8222553131,-36.98,51.65,-173.85,-23.95,
2012-05-29,430.130064653,67.8891258991,-36.98,51.65,-173.85,-23.95,
2012-05-30,385.448239989,8.27449778673,-36.98,51.65,-173.85,-23.95,
2012-05-31,401.767923842,76.7185561002,-36.98,51.65,-173.85,-23.95,
2012-06-01,416.655690346,53.4400549423,-36.98,51.65,-173.85,-23.95,
2012-06-02,415.092991705,37.6074096221,-36.98,51.65,-173.85,-23.95,
2012-06-03,392.531522503,49.0719658258,-36.98,51.65,-173.85,-23.95,
2012-06-04,387.144619771,28.9203403951,-36.98,51.65,-173.85,-23.95,
2012-06-05,384.505714474,30.3469143958,-36.98,51.65,-173.85,-23.95,
2012-06-06,376.818324547,24.7832246155,-36.98,51.65,-173.85,-23.95,
2012-06-07,355.372388225,58.3206937661,-36.98,51.65,-173.85,-23.95,
2012-06-08,366.95955611,22.1352070616,-36.98,51.65,-173.85,-23.95,
2012-06-09,395.90962114,53.4357963824,-36.98,51.65,-173.85,-23.95,
2012-06-10,388.019770513,22.770537467,-36.98,51.65,-173.85,-23.95,
2012-06-11,389.592289235,20.0950464727,-36.98,51.65,-173.85,-23.95,
2012-06-12,401.324814184,27.3618901068,-36.98,51.65,-173.85,-23.95,
2012-06-13,418.501195626,29.298908155,-36.98,51.65,-173.85,-23.95,
2012-06-14,409.190833289,29.7050245282,-36.98,51.65,-173.85,-23.95,
2012-06-15,388.296827033,39.1797490995,-36.98,51.65,-173.85,-23.95,
2012-06-16,359.376675485,30.3738975035,-36.98,51.65,-173.85,-23.95,
2012-06-17,352.921408219,25.6755836606,-36.98,51.65,-173.85,-23.95,
2012-06-18,352.254801432,35.876589577,-36.98,51.65,-173.85,-23.95,
2012-06-19,356.351703788,28.7163403968,-36.98,51.65,-173.85,-23.95,
2012-06-20,361.53543755,21.2332297521,-36.98,51.65,-173.85,-23.95,
2012-06-21,359.54109277,64.422111938,-36.98,51.65,-173.85,-23.95,
2012-06-22,353.081181963,25.2463765951,-36.98,51.65,-173.85,-23.95,
2012-06-23,353.201976253,25.9401122084,-36.98,51.65,-173.85,-23.95,
2012-06-24,377.147152695,39.3993077797,-36.98,51.65,-173.85,-23.95,
2012-06-25,385.378620581,53.8634359483,-36.98,51.65,-173.85,-23.95,
2012-06-26,397.519820125,60.8806046606,-36.98,51.65,-173.85,-23.95,
2012-06-27,417.965194047,68.139973132,-36.98,51.65,-173.85,-23.95,
2012-06-28,415.188782139,57.7702228949,-36.98,51.65,-173.85,-23.95,
2012-06-29,418.008651466,71.1223387375,-36.98,51.65,-173.85,-23.95,
2012-06-30,370.10371271,46.6661481972,-36.98,51.65,-173.85,-23.95,
2012-07-01,396.947529568,58.5541926559,-36.98,51.65,-173.85,-23.95,
2012-07-02,410.998530379,53.3078110686,-36.98,51.65,-173.85,-23.95,
2012-07-03,378.982794245,67.3207703969,-36.98,51.65,-173.85,-23.95,
2012-07-04,402.384476519,70.6820139255,-36.98,51.65,-173.85,-23.95,
2012-07-05,404.317626344,84.0623568499,-36.98,51.65,-173.85,-23.95,
2012-07-06,397.548910912,54.9065360534,-36.98,51.65,-173.85,-23.95,
2012-07-07,416.037563067,54.878056486,-36.98,51.65,-173.85,-23.95,
2012-07-08,430.958713732,62.1010175816,-36.98,51.65,-173.85,-23.95,
2012-07-09,416.429633014,42.7845042744,-36.98,51.65,-173.85,-23.95,
2012-07-10,435.355586763,73.8550193687,-36.98,51.65,-173.85,-23.95,
2012-07-11,432.831468516,65.6610329764,-36.98,51.65,-173.85,-23.95,
2012-07-12,391.492921066,47.8486457771,-36.98,51.65,-173.85,-23.95,
2012-07-13,393.444052591,51.8419103654,-36.98,51.65,-173.85,-23.95,
2012-07-14,409.804810793,52.9679942835,-36.98,51.65,-173.85,-23.95,
2012-07-15,386.647761329,51.0458505026,-36.98,51.65,-173.85,-23.95,
2012-07-16,370.951768514,66.3967022984,-36.98,51.65,-173.85,-23.95,
2012-07-17,425.032433339,99.2728212837,-36.98,51.65,-173.85,-23.95,
2012-07-18,428.431968927,122.833553311,-36.98,51.65,-173.85,-23.95,
2012-07-19,382.781042062,93.6556692495,-36.98,51.65,-173.85,-23.95,
2012-07-20,393.546178373,74.2048188909,-36.98,51.65,-173.85,-23.95,
2012-07-21,402.893948959,91.5509568541,-36.98,51.65,-173.85,-23.95,
2012-07-22,430.789365937,80.9653365742,-36.98,51.65,-173.85,-23.95,
2012-07-23,405.652889582,102.991165831,-36.98,51.65,-173.85,-23.95,
2012-07-24,395.059874025,83.0429720024,-36.98,51.65,-173.85,-23.95,
2012-07-25,413.045439456,98.2330642431,-36.98,51.65,-173.85,-23.95,
2012-07-26,435.540811738,80.8729194084,-36.98,51.65,-173.85,-23.95,
2012-07-27,441.977711634,71.7987976928,-36.98,51.65,-173.85,-23.95,
2012-07-28,462.672779636,133.061615436,-36.98,51.65,-173.85,-23.95,
2012-07-29,444.83243265,83.1773801521,-36.98,51.65,-173.85,-23.95,
2012-07-30,450.163550639,76.3620616502,-36.98,51.65,-173.85,-23.95,
2012-07-31,469.451050074,103.054942248,-36.98,51.65,-173.85,-23.95,
2012-08-01,438.339142793,78.5835219558,-36.98,51.65,-173.85,-23.95,
2012-08-02,439.228035184,70.2145544108,-36.98,51.65,-173.85,-23.95,
2012-08-03,412.763709338,78.1741171464,-36.98,51.65,-173.85,-23.95,
2012-08-04,400.965488058,17.6551611216,-36.98,51.65,-173.85,-23.95,
2012-08-05,411.168276294,20.6418738013,-36.98,51.65,-173.85,-23.95,
2012-08-06,392.910310733,14.1174763286,-36.98,51.65,-173.85,-23.95,
2012-08-07,398.72277177,34.5768695436,-36.98,51.65,-173.85,-23.95,
2012-08-08,411.649704481,24.9204259613,-36.98,51.65,-173.85,-23.95,
2012-08-09,414.192248026,88.2295657507,-36.98,51.65,-173.85,-23.95,
2012-08-10,373.592324015,45.4565525089,-36.98,51.65,-173.85,-23.95,
2012-08-11,403.553868512,33.1192070896,-36.98,51.65,-173.85,-23.95,
2012-08-12,412.142817443,42.9280621025,-36.98,51.65,-173.85,-23.95,
2012-08-13,396.395174406,37.9902121724,-36.98,51.65,-173.85,-23.95,
2012-08-14,381.141782037,13.2640419613,-36.98,51.65,-173.85,-23.95,
2012-08-15,394.250340773,21.4739709956,-36.98,51.65,-173.85,-23.95,
2012-08-16,394.910691454,22.9581101907,-36.98,51.65,-173.85,-23.95,
2012-08-17,380.075282585,26.7316677567,-36.98,51.65,-173.85,-23.95,
2012-08-18,389.944255101,34.2539215036,-36.98,51.65,-173.85,-23.95,
2012-08-19,384.757056547,26.0846896663,-36.98,51.65,-173.85,-23.95,
2012-08-20,382.607797845,27.8122511767,-36.98,51.65,-173.85,-23.95,
2012-08-21,388.652677466,39.4287847467,-36.98,51.65,-173.85,-23.95,
2012-08-22,385.198542879,39.1928142925,-36.98,51.65,-173.85,-23.95,
2012-08-23,386.953708442,34.8133559837,-36.98,51.65,-173.85,-23.95,
2012-08-24,374.363578862,41.3677916422,-36.98,51.65,-173.85,-23.95,
2012-08-25,369.049365664,46.213635426,-36.98,51.65,-173.85,-23.95,
2012-08-26,374.24707926,33.4448437791,-36.98,51.65,-173.85,-23.95,
2012-08-27,416.84300069,11.1634860019,-36.98,51.65,-173.85,-23.95,
2012-08-28,378.600090484,88.2370688285,-36.98,51.65,-173.85,-23.95,
2012-08-29,389.167256957,17.4067859475,-36.98,51.65,-173.85,-23.95,
2012-08-30,385.874698682,52.0631312855,-36.98,51.65,-173.85,-23.95,
2012-08-31,391.184875969,23.1084404601,-36.98,51.65,-173.85,-23.95,
2012-09-01,415.655617049,17.4378486402,-36.98,51.65,-173.85,-23.95,
2012-09-02,420.255989109,8.85461637756,-36.98,51.65,-173.85,-23.95,
2012-09-03,390.944958168,9.70562073898,-36.98,51.65,-173.85,-23.95,
2012-09-04,379.926602276,2.68572501964,-36.98,51.65,-173.85,-23.95,
2012-09-05,328.476320324,24.1684289186,-36.98,51.65,-173.85,-23.95,
2012-09-06,287.680646136,31.1221200476,-36.98,51.65,-173.85,-23.95,
2012-09-07,354.615750506,70.5559598201,-36.98,51.65,-173.85,-23.95,
2012-09-08,380.971753777,66.4164866378,-36.98,51.65,-173.85,-23.95,
2012-09-09,393.529556965,56.3612364642,-36.98,51.65,-173.85,-23.95,
2012-09-10,393.853901813,57.7330071076,-36.98,51.65,-173.85,-23.95,
2012-09-11,381.551600324,59.8735836203,-36.98,51.65,-173.85,-23.95,
2012-09-12,440.676447478,64.3022347794,-36.98,51.65,-173.85,-23.95,
2012-09-13,459.589009148,112.046857226,-36.98,51.65,-173.85,-23.95,
2012-09-14,396.676204263,40.5844278255,-36.98,51.65,-173.85,-23.95,
2012-09-15,390.132721715,28.1496722918,-36.98,51.65,-173.85,-23.95,
2012-09-16,392.460400409,38.8611993921,-36.98,51.65,-173.85,-23.95,
2012-09-17,407.657569024,40.8949455954,-36.98,51.65,-173.85,-23.95,
2012-09-18,409.628720975,40.8435545457,-36.98,51.65,-173.85,-23.95,
2012-09-19,435.822641633,68.6975615918,-36.98,51.65,-173.85,-23.95,
2012-09-20,406.280225838,18.873371027,-36.98,51.65,-173.85,-23.95,
2012-09-21,391.28218848,12.416280794,-36.98,51.65,-173.85,-23.95,
2012-09-22,391.792164893,11.5487639275,-36.98,51.65,-173.85,-23.95,
2012-09-23,395.256303307,18.3367766487,-36.98,51.65,-173.85,-23.95,
2012-09-24,437.426866567,107.674880188,-36.98,51.65,-173.85,-23.95,
2012-09-25,423.580764292,150.269256679,-36.98,51.65,-173.85,-23.95,
2012-09-26,339.159308131,8.7255606308,-36.98,51.65,-173.85,-23.95,
2012-09-27,342.382563277,15.3268679208,-36.98,51.65,-173.85,-23.95,
2012-09-28,355.804803752,22.6870228661,-36.98,51.65,-173.85,-23.95,
2012-09-29,366.123907235,16.90176495,-36.98,51.65,-173.85,-23.95,
2012-09-30,408.682159771,81.0958316662,-36.98,51.65,-173.85,-23.95,
2012-10-01,422.208062176,64.0991809333,-36.98,51.65,-173.85,-23.95,
2012-10-02,412.487217399,37.3199080546,-36.98,51.65,-173.85,-23.95,
2012-10-03,375.580794407,16.6100532422,-36.98,51.65,-173.85,-23.95,
2012-10-04,405.749675486,45.9745457858,-36.98,51.65,-173.85,-23.95,
2012-10-05,378.054509912,34.9606660481,-36.98,51.65,-173.85,-23.95,
2012-10-06,378.348094049,7.30204114271,-36.98,51.65,-173.85,-23.95,
2012-10-07,400.80984695,38.6157881448,-36.98,51.65,-173.85,-23.95,
2012-10-08,361.734369112,29.6392370776,-36.98,51.65,-173.85,-23.95,
2012-10-09,392.800741752,8.94709419017,-36.98,51.65,-173.85,-23.95,
2012-10-10,376.941373191,10.7053239335,-36.98,51.65,-173.85,-23.95,
2012-10-11,360.718981131,12.8001741535,-36.98,51.65,-173.85,-23.95,
2012-10-12,340.924199714,8.36957471559,-36.98,51.65,-173.85,-23.95,
2012-10-13,341.025187553,12.2865647317,-36.98,51.65,-173.85,-23.95,
2012-10-14,375.975498932,55.6565034606,-36.98,51.65,-173.85,-23.95,
2012-10-15,355.252053055,16.2844361108,-36.98,51.65,-173.85,-23.95,
2012-10-16,398.459790027,42.4813941896,-36.98,51.65,-173.85,-23.95,
2012-10-17,366.556475253,8.96016293641,-36.98,51.65,-173.85,-23.95,
2012-10-18,405.382245017,44.4363868825,-36.98,51.65,-173.85,-23.95,
2012-10-19,377.880288561,27.420048494,-36.98,51.65,-173.85,-23.95,
2012-10-20,425.597087156,47.531237371,-36.98,51.65,-173.85,-23.95,
2012-10-21,390.847966029,50.3527820206,-36.98,51.65,-173.85,-23.95,
2012-10-22,358.69574097,15.3219229651,-36.98,51.65,-173.85,-23.95,
2012-10-23,368.664419531,15.6441381082,-36.98,51.65,-173.85,-23.95,
2012-10-24,405.407548265,49.3774480471,-36.98,51.65,-173.85,-23.95,
2012-10-25,368.428791476,30.7624932454,-36.98,51.65,-173.85,-23.95,
2012-10-26,377.722353276,33.7240231866,-36.98,51.65,-173.85,-23.95,
2012-10-27,362.119431971,18.1239200412,-36.98,51.65,-173.85,-23.95,
2012-10-28,360.959494333,17.7356798874,-36.98,51.65,-173.85,-23.95,
2012-10-29,370.541200849,13.2581441128,-36.98,51.65,-173.85,-23.95,
2012-10-30,371.349481503,6.05539084324,-36.98,51.65,-173.85,-23.95,
2012-10-31,367.85260183,9.2461572488,-36.98,51.65,-173.85,-23.95,
2012-11-01,381.388163126,30.4334053305,-36.98,51.65,-173.85,-23.95,
2012-11-02,416.977041412,32.1322987191,-36.98,51.65,-173.85,-23.95,
2012-11-03,370.400964302,14.1259711239,-36.98,51.65,-173.85,-23.95,
2012-11-04,403.593443427,39.9307412785,-36.98,51.65,-173.85,-23.95,
2012-11-05,407.153705091,41.170324462,-36.98,51.65,-173.85,-23.95,
2012-11-06,383.516840493,27.2495528012,-36.98,51.65,-173.85,-23.95,
2012-11-07,401.733409809,24.2284062752,-36.98,51.65,-173.85,-23.95,
2012-11-08,383.254831862,8.18465636512,-36.98,51.65,-173.85,-23.95,
2012-11-09,396.527730548,31.7608811609,-36.98,51.65,-173.85,-23.95,
2012-11-10,419.23472357,26.5055252501,-36.98,51.65,-173.85,-23.95,
2012-11-11,399.965327079,24.0213277794,-36.98,51.65,-173.85,-23.95,
2012-11-12,375.199119807,4.98130014579,-36.98,51.65,-173.85,-23.95,
2012-11-13,356.592687105,1.47878074411,-36.98,51.65,-173.85,-23.95,
2012-11-14,350.766888592,4.81901786388,-36.98,51.65,-173.85,-23.95,
2012-11-15,402.443566889,36.6909981219,-36.98,51.65,-173.85,-23.95,
2012-11-16,331.390991663,22.4635152718,-36.98,51.65,-173.85,-23.95,
2012-11-17,,,-36.98,51.65,-173.85,-23.95,
