time,lat,lon,Fe
2017-01-07,30.0,-134.0,2.40810295509e-05
2017-01-07,30.0,-133.5,2.62602643488e-05
2017-01-07,30.0,-133.0,2.14026658796e-05
2017-01-07,30.0,-132.5,1.92024563148e-05
2017-01-07,30.0,-132.0,1.74764863914e-05
2017-01-07,30.0,-131.5,1.84868604265e-05
2017-01-07,30.0,-131.0,1.72101208591e-05
2017-01-07,30.0,-130.5,1.60926520039e-05
2017-01-07,30.0,-130.0,2.17471697397e-05
2017-01-07,30.0,-129.5,2.50447865255e-05
2017-01-07,30.0,-129.0,2.4152925107e-05
2017-01-07,30.0,-128.5,2.51629189734e-05
2017-01-07,30.0,-128.0,2.49194763455e-05
2017-01-07,30.0,-127.5,2.35507141042e-05
2017-01-07,30.5,-177.0,3.16908744935e-06
2017-01-07,30.5,-176.5,4.38693223259e-06
2017-01-07,30.5,-176.0,9.65927938523e-06
2017-01-07,30.5,-175.5,9.73644819169e-06
2017-01-07,30.5,-175.0,8.45055183163e-06
2017-01-07,30.5,-174.5,4.61357831227e-06
2017-01-07,30.5,-174.0,7.37550999474e-06
2017-01-07,30.5,-173.5,1.26347913465e-05
2017-01-07,30.5,-173.0,1.57105278049e-05
2017-01-07,30.5,-172.5,1.81474861165e-05
2017-01-07,30.5,-172.0,1.82493349712e-05
2017-01-07,30.5,-171.5,1.85805620276e-05
2017-01-07,30.5,-171.0,2.00059548661e-05
2017-01-07,30.5,-170.5,1.47384625961e-05
2017-01-07,30.5,-170.0,8.92269326869e-06
2017-01-07,30.5,-169.5,9.61277874012e-06
2017-01-07,30.5,-169.0,1.37965616887e-05
2017-01-07,30.5,-168.5,1.25538472275e-05
2017-01-07,30.5,-168.0,8.07585183793e-06
2017-01-07,30.5,-167.5,7.76241722633e-06
2017-01-07,30.5,-167.0,2.71620319836e-05
2017-01-07,30.5,-166.5,3.40718397638e-05
2017-01-07,30.5,-166.0,3.23517997458e-05
2017-01-07,30.5,-165.5,2.06590921152e-05
2017-01-07,30.5,-165.0,1.0943173038e-05
2017-01-07,30.5,-164.5,6.14567670709e-06
2017-01-07,30.5,-164.0,5.61571096114e-06
2017-01-07,30.5,-163.5,5.49790365767e-06
2017-01-07,30.5,-163.0,6.13248630543e-06
2017-01-07,30.5,-162.5,2.35325424001e-05
2017-01-07,30.5,-162.0,2.89104191324e-05
2017-01-07,30.5,-161.5,2.00145059353e-05
2017-01-07,30.5,-161.0,1.42795952343e-05
2017-01-07,30.5,-160.5,9.81367884378e-06
2017-01-07,30.5,-160.0,2.86134581984e-05
2017-01-07,30.5,-159.5,2.97901024169e-05
2017-01-07,30.5,-159.0,3.13176315103e-05
2017-01-07,30.5,-158.5,3.10273244395e-05
2017-01-07,30.5,-158.0,2.15791496885e-05
2017-01-07,30.5,-157.5,1.3987390048e-05
2017-01-07,30.5,-157.0,1.31742581289e-05
2017-01-07,30.5,-156.5,1.28144019982e-05
2017-01-07,30.5,-156.0,1.11662147901e-05
2017-01-07,30.5,-155.5,1.24918715301e-05
2017-01-07,30.5,-155.0,2.41742927756e-05
2017-01-07,30.5,-154.5,1.64049324667e-05
2017-01-07,30.5,-154.0,2.05486030609e-05
2017-01-07,30.5,-153.5,3.20367471431e-05
2017-01-07,30.5,-153.0,3.23628373735e-05
2017-01-07,30.5,-152.5,3.167919931e-05
2017-01-07,30.5,-152.0,2.97500082524e-05
2017-01-07,30.5,-151.5,3.06160327455e-05
2017-01-07,30.5,-151.0,2.96821326629e-05
2017-01-07,30.5,-150.5,2.94171695714e-05
2017-01-07,30.5,-150.0,2.91144824587e-05
2017-01-07,30.5,-149.5,3.02137741528e-05
2017-01-07,30.5,-149.0,3.00557621813e-05
2017-01-07,30.5,-148.5,3.03772358166e-05
2017-01-07,30.5,-148.0,2.92845979857e-05
2017-01-07,30.5,-147.5,2.75396996585e-05
2017-01-07,30.5,-147.0,2.94458204735e-05
2017-01-07,30.5,-146.5,2.38652828557e-05
2017-01-07,30.5,-146.0,2.62871635641e-05
2017-01-07,30.5,-145.5,3.23950589518e-05
2017-01-07,30.5,-145.0,2.83453446173e-05
2017-01-07,30.5,-144.5,2.66055922111e-05
2017-01-07,30.5,-144.0,2.64851751126e-05
2017-01-07,30.5,-143.5,2.79683263216e-05
2017-01-07,30.5,-143.0,2.67256418738e-05
2017-01-07,30.5,-142.5,2.26488173212e-05
2017-01-07,30.5,-142.0,2.07381508517e-05
2017-01-07,30.5,-141.5,2.4707736884e-05
2017-01-07,30.5,-141.0,2.9188760891e-05
2017-01-07,30.5,-140.5,2.82646396954e-05
2017-01-07,30.5,-140.0,2.75806778518e-05
2017-01-07,30.5,-139.5,2.66162242042e-05
2017-01-07,30.5,-139.0,2.65527196461e-05
2017-01-07,30.5,-138.5,2.71162098215e-05
2017-01-07,30.5,-138.0,2.5891857149e-05
2017-01-07,30.5,-137.5,2.2102971343e-05
2017-01-07,30.5,-137.0,1.98624766199e-05
2017-01-07,30.5,-136.5,2.39699147642e-05
2017-01-07,30.5,-136.0,2.59544485743e-05
2017-01-07,30.5,-135.5,2.62237208517e-05
2017-01-07,30.5,-135.0,2.66380866378e-05
2017-01-07,30.5,-134.5,2.74824360531e-05
2017-01-07,30.5,-134.0,2.73911009572e-05
2017-01-07,30.5,-133.5,2.63433594228e-05
2017-01-07,30.5,-133.0,2.05614123843e-05
2017-01-07,30.5,-132.5,1.68552924151e-05
2017-01-07,30.5,-132.0,1.7107478925e-05
2017-01-07,30.5,-131.5,1.69240156538e-05
2017-01-07,30.5,-131.0,1.91745566553e-05
2017-01-07,30.5,-130.5,1.94341519091e-05
2017-01-07,30.5,-130.0,2.14660267375e-05
2017-01-07,30.5,-129.5,2.3955004508e-05
2017-01-07,30.5,-129.0,2.51951114478e-05
2017-01-07,30.5,-128.5,2.55844970525e-05
2017-01-07,30.5,-128.0,2.42458299908e-05
2017-01-07,30.5,-127.5,2.38367920247e-05
2017-01-07,31.0,-177.0,3.27135330735e-06
2017-01-07,31.0,-176.5,3.33395314556e-06
2017-01-07,31.0,-176.0,3.94191010855e-06
2017-01-07,31.0,-175.5,4.74444186693e-06
2017-01-07,31.0,-175.0,4.62718571725e-06
2017-01-07,31.0,-174.5,4.60541423308e-06
2017-01-07,31.0,-174.0,9.63225011219e-06
2017-01-07,31.0,-173.5,1.19682017612e-05
2017-01-07,31.0,-173.0,1.21167577163e-05
2017-01-07,31.0,-172.5,1.55156412802e-05
2017-01-07,31.0,-172.0,1.70609455381e-05
2017-01-07,31.0,-171.5,1.07047535494e-05
2017-01-07,31.0,-171.0,9.81663561106e-06
2017-01-07,31.0,-170.5,1.306496506e-05
2017-01-07,31.0,-170.0,8.96749133972e-06
2017-01-07,31.0,-169.5,1.12826701297e-05
2017-01-07,31.0,-169.0,1.14548183774e-05
2017-01-07,31.0,-168.5,1.24547541418e-05
2017-01-07,31.0,-168.0,5.43418582311e-06
2017-01-07,31.0,-167.5,6.61342664898e-06
2017-01-07,31.0,-167.0,7.66159610066e-06
2017-01-07,31.0,-166.5,8.68460483616e-06
2017-01-07,31.0,-166.0,6.63983928462e-06
2017-01-07,31.0,-165.5,7.19768650015e-06
2017-01-07,31.0,-165.0,5.99253371547e-06
2017-01-07,31.0,-164.5,6.45851469017e-06
2017-01-07,31.0,-164.0,7.21597780284e-06
2017-01-07,31.0,-163.5,9.93942194327e-06
2017-01-07,31.0,-163.0,9.19677586353e-06
2017-01-07,31.0,-162.5,6.93519996275e-06
2017-01-07,31.0,-162.0,1.25715196191e-05
2017-01-07,31.0,-161.5,1.43143961395e-05
2017-01-07,31.0,-161.0,1.00939287222e-05
2017-01-07,31.0,-160.5,1.47243017636e-05
2017-01-07,31.0,-160.0,2.8257671147e-05
2017-01-07,31.0,-159.5,3.25149085256e-05
2017-01-07,31.0,-159.0,3.38837635354e-05
2017-01-07,31.0,-158.5,3.03561701003e-05
2017-01-07,31.0,-158.0,1.68934002431e-05
2017-01-07,31.0,-157.5,1.77179263119e-05
2017-01-07,31.0,-157.0,1.75609911821e-05
2017-01-07,31.0,-156.5,1.7010315787e-05
2017-01-07,31.0,-156.0,1.32332661451e-05
2017-01-07,31.0,-155.5,5.60953003514e-06
2017-01-07,31.0,-155.0,8.19993692858e-06
2017-01-07,31.0,-154.5,1.47413629747e-05
2017-01-07,31.0,-154.0,9.89890668279e-06
2017-01-07,31.0,-153.5,2.00159647648e-05
2017-01-07,31.0,-153.0,3.0860377592e-05
2017-01-07,31.0,-152.5,2.94011897495e-05
2017-01-07,31.0,-152.0,2.73018813459e-05
2017-01-07,31.0,-151.5,2.78018251265e-05
2017-01-07,31.0,-151.0,2.89624385914e-05
2017-01-07,31.0,-150.5,2.67490067927e-05
2017-01-07,31.0,-150.0,2.99728799291e-05
2017-01-07,31.0,-149.5,2.9949045711e-05
2017-01-07,31.0,-149.0,2.91614433081e-05
2017-01-07,31.0,-148.5,2.75815873465e-05
2017-01-07,31.0,-148.0,2.63053298113e-05
2017-01-07,31.0,-147.5,2.58268228208e-05
2017-01-07,31.0,-147.0,1.71111187228e-05
2017-01-07,31.0,-146.5,1.78873469849e-05
2017-01-07,31.0,-146.0,2.28042572417e-05
2017-01-07,31.0,-145.5,2.77415911114e-05
2017-01-07,31.0,-145.0,2.2016110961e-05
2017-01-07,31.0,-144.5,2.68134645012e-05
2017-01-07,31.0,-144.0,2.74672802334e-05
2017-01-07,31.0,-143.5,2.929569564e-05
2017-01-07,31.0,-143.0,2.80517397186e-05
2017-01-07,31.0,-142.5,2.67873729172e-05
2017-01-07,31.0,-142.0,1.86838915397e-05
2017-01-07,31.0,-141.5,2.31489975704e-05
2017-01-07,31.0,-141.0,2.7028063414e-05
2017-01-07,31.0,-140.5,2.52420413744e-05
2017-01-07,31.0,-140.0,2.6662086384e-05
2017-01-07,31.0,-139.5,2.7289843274e-05
2017-01-07,31.0,-139.0,2.7164889616e-05
2017-01-07,31.0,-138.5,2.71642602456e-05
2017-01-07,31.0,-138.0,2.67981467914e-05
2017-01-07,31.0,-137.5,2.08931651287e-05
2017-01-07,31.0,-137.0,1.87634068425e-05
2017-01-07,31.0,-136.5,2.35948446061e-05
2017-01-07,31.0,-136.0,2.62994544755e-05
2017-01-07,31.0,-135.5,2.61178392975e-05
2017-01-07,31.0,-135.0,2.55795512203e-05
2017-01-07,31.0,-134.5,2.71280096058e-05
2017-01-07,31.0,-134.0,2.57014035014e-05
2017-01-07,31.0,-133.5,2.37395979639e-05
2017-01-07,31.0,-133.0,2.10882117244e-05
2017-01-07,31.0,-132.5,1.95160009753e-05
2017-01-07,31.0,-132.0,1.60381787282e-05
2017-01-07,31.0,-131.5,1.8004919184e-05
2017-01-07,31.0,-131.0,1.85864573723e-05
2017-01-07,31.0,-130.5,1.85378867172e-05
2017-01-07,31.0,-130.0,2.09856989386e-05
2017-01-07,31.0,-129.5,2.29995712289e-05
2017-01-07,31.0,-129.0,2.52113641181e-05
2017-01-07,31.0,-128.5,2.59257049038e-05
2017-01-07,31.0,-128.0,2.5595387342e-05
2017-01-07,31.0,-127.5,1.57904432854e-05
2017-01-07,31.5,-177.0,3.54066423824e-06
2017-01-07,31.5,-176.5,3.57263661499e-06
2017-01-07,31.5,-176.0,4.04535876442e-06
2017-01-07,31.5,-175.5,4.61014951725e-06
2017-01-07,31.5,-175.0,4.94300047649e-06
2017-01-07,31.5,-174.5,4.84743259221e-06
2017-01-07,31.5,-174.0,8.81333926372e-06
2017-01-07,31.5,-173.5,7.59557315178e-06
2017-01-07,31.5,-173.0,1.39350067911e-05
2017-01-07,31.5,-172.5,1.18228290376e-05
2017-01-07,31.5,-172.0,7.06601213096e-06
2017-01-07,31.5,-171.5,5.53254221813e-06
2017-01-07,31.5,-171.0,5.86665510127e-06
2017-01-07,31.5,-170.5,1.10687078632e-05
2017-01-07,31.5,-170.0,9.40925292525e-06
2017-01-07,31.5,-169.5,9.32623697736e-06
2017-01-07,31.5,-169.0,9.60259876592e-06
2017-01-07,31.5,-168.5,1.41508298839e-05
2017-01-07,31.5,-168.0,5.4140687098e-06
2017-01-07,31.5,-167.5,6.8491476668e-06
2017-01-07,31.5,-167.0,6.32058709016e-06
2017-01-07,31.5,-166.5,4.24450718128e-06
2017-01-07,31.5,-166.0,3.92124593418e-06
2017-01-07,31.5,-165.5,5.20256753589e-06
2017-01-07,31.5,-165.0,6.06379944657e-06
2017-01-07,31.5,-164.5,6.36783670416e-06
2017-01-07,31.5,-164.0,6.08565005678e-06
2017-01-07,31.5,-163.5,9.18566092878e-06
2017-01-07,31.5,-163.0,6.4127098085e-06
2017-01-07,31.5,-162.5,4.59418424725e-06
2017-01-07,31.5,-162.0,5.26900248587e-06
2017-01-07,31.5,-161.5,5.97204234509e-06
2017-01-07,31.5,-161.0,1.1685255231e-05
2017-01-07,31.5,-160.5,2.52232857747e-05
2017-01-07,31.5,-160.0,3.23350905092e-05
2017-01-07,31.5,-159.5,3.31034898409e-05
2017-01-07,31.5,-159.0,3.32434901793e-05
2017-01-07,31.5,-158.5,3.16789155477e-05
2017-01-07,31.5,-158.0,2.8929727705e-05
2017-01-07,31.5,-157.5,2.3898535801e-05
2017-01-07,31.5,-157.0,1.56384958245e-05
2017-01-07,31.5,-156.5,1.35862546813e-05
2017-01-07,31.5,-156.0,9.59162753134e-06
2017-01-07,31.5,-155.5,4.73816635349e-06
2017-01-07,31.5,-155.0,4.2730430323e-06
2017-01-07,31.5,-154.5,7.83646737545e-06
2017-01-07,31.5,-154.0,8.29645068734e-06
2017-01-07,31.5,-153.5,1.03229040178e-05
2017-01-07,31.5,-153.0,1.95382817765e-05
2017-01-07,31.5,-152.5,2.7817699447e-05
2017-01-07,31.5,-152.0,2.73631740129e-05
2017-01-07,31.5,-151.5,2.49867844104e-05
2017-01-07,31.5,-151.0,2.48178002948e-05
2017-01-07,31.5,-150.5,2.41319212364e-05
2017-01-07,31.5,-150.0,2.80849653791e-05
2017-01-07,31.5,-149.5,2.88799274131e-05
2017-01-07,31.5,-149.0,2.95472927974e-05
2017-01-07,31.5,-148.5,2.88694227493e-05
2017-01-07,31.5,-148.0,2.66308088612e-05
2017-01-07,31.5,-147.5,1.66186910064e-05
2017-01-07,31.5,-147.0,1.26544928207e-05
2017-01-07,31.5,-146.5,1.46775018948e-05
2017-01-07,31.5,-146.0,1.9581613742e-05
2017-01-07,31.5,-145.5,1.83414431376e-05
2017-01-07,31.5,-145.0,1.89937163668e-05
2017-01-07,31.5,-144.5,2.53104881267e-05
2017-01-07,31.5,-144.0,2.8639615266e-05
2017-01-07,31.5,-143.5,2.91496507998e-05
2017-01-07,31.5,-143.0,2.8584341635e-05
2017-01-07,31.5,-142.5,2.4570072128e-05
2017-01-07,31.5,-142.0,1.67966227309e-05
2017-01-07,31.5,-141.5,1.92069564946e-05
2017-01-07,31.5,-141.0,2.14925785258e-05
2017-01-07,31.5,-140.5,2.21866703214e-05
2017-01-07,31.5,-140.0,2.70997898042e-05
2017-01-07,31.5,-139.5,2.65411799774e-05
2017-01-07,31.5,-139.0,2.63883794105e-05
2017-01-07,31.5,-138.5,2.77571834886e-05
2017-01-07,31.5,-138.0,2.71909411822e-05
2017-01-07,31.5,-137.5,2.02912451641e-05
2017-01-07,31.5,-137.0,2.19943995035e-05
2017-01-07,31.5,-136.5,2.58195959759e-05
2017-01-07,31.5,-136.0,2.62014000327e-05
2017-01-07,31.5,-135.5,2.46018444159e-05
2017-01-07,31.5,-135.0,2.3672120733e-05
2017-01-07,31.5,-134.5,2.37105432461e-05
2017-01-07,31.5,-134.0,2.19410103455e-05
2017-01-07,31.5,-133.5,1.99637124751e-05
2017-01-07,31.5,-133.0,1.64111879712e-05
2017-01-07,31.5,-132.5,1.63004442584e-05
2017-01-07,31.5,-132.0,1.70666644408e-05
2017-01-07,31.5,-131.5,1.73111402546e-05
2017-01-07,31.5,-131.0,1.77928068297e-05
2017-01-07,31.5,-130.5,1.94548229047e-05
2017-01-07,31.5,-130.0,2.33338614635e-05
2017-01-07,31.5,-129.5,2.51409728662e-05
2017-01-07,31.5,-129.0,2.54422575381e-05
2017-01-07,31.5,-128.5,2.30639452639e-05
2017-01-07,31.5,-128.0,1.72514319274e-05
2017-01-07,31.5,-127.5,1.02131243693e-05
2017-01-07,32.0,-177.0,3.70672273675e-06
2017-01-07,32.0,-176.5,3.9542696868e-06
2017-01-07,32.0,-176.0,4.52093490821e-06
2017-01-07,32.0,-175.5,4.9870541261e-06
2017-01-07,32.0,-175.0,4.78294123241e-06
2017-01-07,32.0,-174.5,4.83839994558e-06
2017-01-07,32.0,-174.0,7.17582042853e-06
2017-01-07,32.0,-173.5,8.38029336592e-06
2017-01-07,32.0,-173.0,1.43493471114e-05
2017-01-07,32.0,-172.5,1.51547310452e-05
2017-01-07,32.0,-172.0,9.7203273981e-06
2017-01-07,32.0,-171.5,6.35881815469e-06
2017-01-07,32.0,-171.0,5.41193458048e-06
2017-01-07,32.0,-170.5,9.25397944229e-06
2017-01-07,32.0,-170.0,1.00443940028e-05
2017-01-07,32.0,-169.5,9.77490708465e-06
2017-01-07,32.0,-169.0,1.04736109279e-05
2017-01-07,32.0,-168.5,1.48429026012e-05
2017-01-07,32.0,-168.0,5.40559676665e-06
2017-01-07,32.0,-167.5,6.52837024973e-06
2017-01-07,32.0,-167.0,4.95291624247e-06
2017-01-07,32.0,-166.5,4.65412585982e-06
2017-01-07,32.0,-166.0,5.48785874344e-06
2017-01-07,32.0,-165.5,6.03881835559e-06
2017-01-07,32.0,-165.0,6.38548954157e-06
2017-01-07,32.0,-164.5,6.00911334914e-06
2017-01-07,32.0,-164.0,4.99743146065e-06
2017-01-07,32.0,-163.5,6.18719241174e-06
2017-01-07,32.0,-163.0,1.38644381877e-05
2017-01-07,32.0,-162.5,8.14703798824e-06
2017-01-07,32.0,-162.0,1.10400542326e-05
2017-01-07,32.0,-161.5,2.14793417399e-05
2017-01-07,32.0,-161.0,2.59746921074e-05
2017-01-07,32.0,-160.5,3.06794427161e-05
2017-01-07,32.0,-160.0,2.93323082587e-05
2017-01-07,32.0,-159.5,2.36811811192e-05
2017-01-07,32.0,-159.0,2.09672853089e-05
2017-01-07,32.0,-158.5,1.96326309378e-05
2017-01-07,32.0,-158.0,1.87663681572e-05
2017-01-07,32.0,-157.5,1.57243048307e-05
2017-01-07,32.0,-157.0,1.04038344944e-05
2017-01-07,32.0,-156.5,1.02177245935e-05
2017-01-07,32.0,-156.0,4.47072306997e-06
2017-01-07,32.0,-155.5,6.07585297985e-06
2017-01-07,32.0,-155.0,7.06047376298e-06
2017-01-07,32.0,-154.5,7.73236752138e-06
2017-01-07,32.0,-154.0,7.70000497141e-06
2017-01-07,32.0,-153.5,9.82376059255e-06
2017-01-07,32.0,-153.0,1.63131862791e-05
2017-01-07,32.0,-152.5,1.6676784071e-05
2017-01-07,32.0,-152.0,1.2893748135e-05
2017-01-07,32.0,-151.5,9.48902925302e-06
2017-01-07,32.0,-151.0,9.71293047769e-06
2017-01-07,32.0,-150.5,1.37566812555e-05
2017-01-07,32.0,-150.0,2.09747740882e-05
2017-01-07,32.0,-149.5,2.80413187284e-05
2017-01-07,32.0,-149.0,2.4175424187e-05
2017-01-07,32.0,-148.5,2.56510593317e-05
2017-01-07,32.0,-148.0,2.82300043182e-05
2017-01-07,32.0,-147.5,2.02941246243e-05
2017-01-07,32.0,-147.0,1.49231773321e-05
2017-01-07,32.0,-146.5,1.95081829588e-05
2017-01-07,32.0,-146.0,2.0771907657e-05
2017-01-07,32.0,-145.5,1.93425785255e-05
2017-01-07,32.0,-145.0,1.90160517377e-05
2017-01-07,32.0,-144.5,2.05683136301e-05
2017-01-07,32.0,-144.0,2.28247226914e-05
2017-01-07,32.0,-143.5,2.44238581217e-05
2017-01-07,32.0,-143.0,2.10032649193e-05
2017-01-07,32.0,-142.5,1.54290264618e-05
2017-01-07,32.0,-142.0,1.68599235622e-05
2017-01-07,32.0,-141.5,2.13313360291e-05
2017-01-07,32.0,-141.0,2.26393203775e-05
2017-01-07,32.0,-140.5,2.3993810828e-05
2017-01-07,32.0,-140.0,2.73675523204e-05
2017-01-07,32.0,-139.5,2.7520050935e-05
2017-01-07,32.0,-139.0,2.70915115834e-05
2017-01-07,32.0,-138.5,2.69189931714e-05
2017-01-07,32.0,-138.0,2.51999845204e-05
2017-01-07,32.0,-137.5,1.82720013981e-05
2017-01-07,32.0,-137.0,2.04063017009e-05
2017-01-07,32.0,-136.5,1.64888006111e-05
2017-01-07,32.0,-136.0,1.37796514537e-05
2017-01-07,32.0,-135.5,1.74424549186e-05
2017-01-07,32.0,-135.0,1.74927317858e-05
2017-01-07,32.0,-134.5,2.1264228053e-05
2017-01-07,32.0,-134.0,2.07113389479e-05
2017-01-07,32.0,-133.5,1.68684764503e-05
2017-01-07,32.0,-133.0,1.69075519807e-05
2017-01-07,32.0,-132.5,2.15710133489e-05
2017-01-07,32.0,-132.0,2.05186261155e-05
2017-01-07,32.0,-131.5,1.95027805603e-05
2017-01-07,32.0,-131.0,2.06875920412e-05
2017-01-07,32.0,-130.5,1.98608813662e-05
2017-01-07,32.0,-130.0,2.15628406295e-05
2017-01-07,32.0,-129.5,2.3278673325e-05
2017-01-07,32.0,-129.0,2.20866986638e-05
2017-01-07,32.0,-128.5,2.30110963457e-05
2017-01-07,32.0,-128.0,1.60643921845e-05
2017-01-07,32.0,-127.5,1.10138335003e-05
2017-01-07,32.5,-177.0,3.73595344172e-06
2017-01-07,32.5,-176.5,3.86388865081e-06
2017-01-07,32.5,-176.0,4.50662173535e-06
2017-01-07,32.5,-175.5,5.02870670971e-06
2017-01-07,32.5,-175.0,5.02145439896e-06
2017-01-07,32.5,-174.5,4.53434540759e-06
2017-01-07,32.5,-174.0,5.83518522035e-06
2017-01-07,32.5,-173.5,7.76493652666e-06
2017-01-07,32.5,-173.0,1.61335556186e-05
2017-01-07,32.5,-172.5,1.09560141937e-05
2017-01-07,32.5,-172.0,7.42762631489e-06
2017-01-07,32.5,-171.5,5.556639735e-06
2017-01-07,32.5,-171.0,5.75413787374e-06
2017-01-07,32.5,-170.5,6.51613663649e-06
2017-01-07,32.5,-170.0,7.08121069692e-06
2017-01-07,32.5,-169.5,8.29740838526e-06
2017-01-07,32.5,-169.0,1.11739236672e-05
2017-01-07,32.5,-168.5,1.37028764584e-05
2017-01-07,32.5,-168.0,6.02445152253e-06
2017-01-07,32.5,-167.5,5.4576103139e-06
2017-01-07,32.5,-167.0,5.05676780449e-06
2017-01-07,32.5,-166.5,4.26862789027e-06
2017-01-07,32.5,-166.0,4.58640352008e-06
2017-01-07,32.5,-165.5,4.18597210228e-06
2017-01-07,32.5,-165.0,4.2543069867e-06
2017-01-07,32.5,-164.5,4.60721503259e-06
2017-01-07,32.5,-164.0,4.41470001533e-06
2017-01-07,32.5,-163.5,4.49140861747e-06
2017-01-07,32.5,-163.0,1.06471306935e-05
2017-01-07,32.5,-162.5,1.97691879293e-05
2017-01-07,32.5,-162.0,2.30618970818e-05
2017-01-07,32.5,-161.5,2.63532510871e-05
2017-01-07,32.5,-161.0,2.73598507192e-05
2017-01-07,32.5,-160.5,2.50442044489e-05
2017-01-07,32.5,-160.0,2.26411448239e-05
2017-01-07,32.5,-159.5,1.87249697774e-05
2017-01-07,32.5,-159.0,1.68002261489e-05
2017-01-07,32.5,-158.5,1.51305293912e-05
2017-01-07,32.5,-158.0,1.25412598209e-05
2017-01-07,32.5,-157.5,1.03514603325e-05
2017-01-07,32.5,-157.0,7.65308777773e-06
2017-01-07,32.5,-156.5,5.98344377067e-06
2017-01-07,32.5,-156.0,5.31554269401e-06
2017-01-07,32.5,-155.5,7.90992180555e-06
2017-01-07,32.5,-155.0,6.95446578902e-06
2017-01-07,32.5,-154.5,4.95090625918e-06
2017-01-07,32.5,-154.0,8.33747617435e-06
2017-01-07,32.5,-153.5,7.47263902667e-06
2017-01-07,32.5,-153.0,7.53005042498e-06
2017-01-07,32.5,-152.5,3.97281974074e-06
2017-01-07,32.5,-152.0,4.17548244513e-06
2017-01-07,32.5,-151.5,1.10402197606e-05
2017-01-07,32.5,-151.0,1.49983752635e-05
2017-01-07,32.5,-150.5,1.06751358544e-05
2017-01-07,32.5,-150.0,1.44875002661e-05
2017-01-07,32.5,-149.5,2.1543359253e-05
2017-01-07,32.5,-149.0,1.99310088647e-05
2017-01-07,32.5,-148.5,1.95394313778e-05
2017-01-07,32.5,-148.0,2.35380957747e-05
2017-01-07,32.5,-147.5,2.49077638728e-05
2017-01-07,32.5,-147.0,2.40207918978e-05
2017-01-07,32.5,-146.5,2.10467842408e-05
2017-01-07,32.5,-146.0,1.27074708871e-05
2017-01-07,32.5,-145.5,1.66935442394e-05
2017-01-07,32.5,-145.0,2.08600158658e-05
2017-01-07,32.5,-144.5,2.25072417379e-05
2017-01-07,32.5,-144.0,2.23076494876e-05
2017-01-07,32.5,-143.5,2.26568008657e-05
2017-01-07,32.5,-143.0,2.0556999516e-05
2017-01-07,32.5,-142.5,1.28878318719e-05
2017-01-07,32.5,-142.0,1.86769448192e-05
2017-01-07,32.5,-141.5,2.01380262297e-05
2017-01-07,32.5,-141.0,2.32568454521e-05
2017-01-07,32.5,-140.5,2.61527056864e-05
2017-01-07,32.5,-140.0,2.4778641091e-05
2017-01-07,32.5,-139.5,2.45490064117e-05
2017-01-07,32.5,-139.0,2.64778518613e-05
2017-01-07,32.5,-138.5,2.73894584097e-05
2017-01-07,32.5,-138.0,1.68311562447e-05
2017-01-07,32.5,-137.5,1.54457193275e-05
2017-01-07,32.5,-137.0,1.55307061505e-05
2017-01-07,32.5,-136.5,1.23087256725e-05
2017-01-07,32.5,-136.0,1.17270183182e-05
2017-01-07,32.5,-135.5,1.52307047756e-05
2017-01-07,32.5,-135.0,2.05948163057e-05
2017-01-07,32.5,-134.5,2.26094634854e-05
2017-01-07,32.5,-134.0,1.79087383003e-05
2017-01-07,32.5,-133.5,1.30810421979e-05
2017-01-07,32.5,-133.0,1.27509065351e-05
2017-01-07,32.5,-132.5,1.28458841573e-05
2017-01-07,32.5,-132.0,1.25221795315e-05
2017-01-07,32.5,-131.5,1.25865863083e-05
2017-01-07,32.5,-131.0,1.34146584969e-05
2017-01-07,32.5,-130.5,1.30241032821e-05
2017-01-07,32.5,-130.0,1.40551037475e-05
2017-01-07,32.5,-129.5,2.25742678595e-05
2017-01-07,32.5,-129.0,2.25397834583e-05
2017-01-07,32.5,-128.5,2.26877164096e-05
2017-01-07,32.5,-128.0,1.33321700559e-05
2017-01-07,32.5,-127.5,1.20620970847e-05
2017-01-07,33.0,-177.0,3.81876634492e-06
2017-01-07,33.0,-176.5,3.91367757402e-06
2017-01-07,33.0,-176.0,4.13846464653e-06
2017-01-07,33.0,-175.5,4.7577600526e-06
2017-01-07,33.0,-175.0,5.36767311132e-06
2017-01-07,33.0,-174.5,5.39684469913e-06
2017-01-07,33.0,-174.0,5.20187404618e-06
2017-01-07,33.0,-173.5,6.89507305651e-06
2017-01-07,33.0,-173.0,1.58026832651e-05
2017-01-07,33.0,-172.5,9.67979667621e-06
2017-01-07,33.0,-172.0,6.0864003899e-06
2017-01-07,33.0,-171.5,6.39051086182e-06
2017-01-07,33.0,-171.0,7.26867483536e-06
2017-01-07,33.0,-170.5,7.75779335527e-06
2017-01-07,33.0,-170.0,7.44806311559e-06
2017-01-07,33.0,-169.5,6.71976704325e-06
2017-01-07,33.0,-169.0,7.89451951277e-06
2017-01-07,33.0,-168.5,9.04602165974e-06
2017-01-07,33.0,-168.0,5.9603853515e-06
2017-01-07,33.0,-167.5,5.60112493986e-06
2017-01-07,33.0,-167.0,6.56104930385e-06
2017-01-07,33.0,-166.5,6.35577498542e-06
2017-01-07,33.0,-166.0,5.40568316865e-06
2017-01-07,33.0,-165.5,4.07147581427e-06
