time,lat,lon,synecho,synecho_std,margin
2016-04-24 10:00:00,31.86726295,-158.00089605,33.93729639,7.64832235528,0.5
2016-04-24 11:00:00,32.0245629,-157.9990256,71.166366949,11.3042627156,0.5
2016-04-24 12:00:00,32.18400355,-158.0025519,105.507494909,5.63449795628,0.5
2016-04-24 13:00:00,32.34570185,-157.99878785,103.168042252,10.3932358296,0.5
2016-04-24 14:00:00,32.50827675,-157.9952618,76.5183960985,3.49617667356,0.5
2016-04-24 15:00:00,32.5829898571,-157.997816357,83.0675372693,6.4255129086,0.5
2016-04-24 16:00:00,32.58511465,-157.9897272,73.311068227,8.52383853526,0.5
2016-04-24 17:00:00,32.6013845,-157.9833832,80.864054151,1.2493706053,0.5
2016-04-24 18:00:00,32.61817165,-157.9761717,84.392172213,4.57504456446,0.5
2016-04-24 19:00:00,32.6357099,-157.9701357,116.953027521,15.440548293,0.5
2016-04-24 20:00:00,32.6543077,-157.96645045,116.297389685,6.73943706019,0.5
2016-04-24 21:00:00,32.67351925,-157.9598074,98.4477607005,6.45078402078,0.5
2016-04-24 22:00:00,32.6924125,-157.95152735,84.823671585,2.90437624721,0.5
2016-04-24 23:00:00,32.71203175,-157.94036515,78.2340117685,2.41846081355,0.5
2016-04-25 00:00:00,32.7172971,-157.92364355,75.269948712,1.25748208586,0.5
2016-04-25 01:00:00,32.69951875,-157.9783465,77.5674013225,1.92377163284,0.5
2016-04-25 02:00:00,32.69105715,-157.98334665,81.7522383085,3.62441826741,0.5
2016-04-25 03:00:00,32.6774013,-157.9885118,87.402925511,2.46731507777,0.5
2016-04-25 04:00:00,32.6665427,-157.9981157,93.051213968,2.48073550607,0.5
2016-04-25 05:00:00,32.69974555,-157.9983316,79.536009673,10.7666275682,0.5
2016-04-25 06:00:00,32.8012593684,-157.999228,108.944474171,16.7067493022,0.5
2016-04-25 07:00:00,32.9402269,-157.9983551,97.965194861,9.62947120852,0.5
2016-04-25 08:00:00,33.08425335,-157.9996146,109.495625205,7.96397048522,0.5
2016-04-25 09:00:00,33.2230882,-158.0000057,56.4525824735,24.2677512942,0.5
2016-04-25 10:00:00,33.3606132,-158.0002124,36.4167109645,2.42386014796,0.5
2016-04-25 11:00:00,33.50407215,-158.000062,29.192562192,2.85386525077,0.5
2016-04-25 12:00:00,33.6534799474,-158.004594895,17.8802921374,2.81718820272,0.5
2016-04-25 13:00:00,33.807092,-158.00082005,13.8299979545,1.32905489092,0.5
2016-04-25 14:00:00,33.96609175,-158.0029385,14.512728341,1.98758666674,0.5
2016-04-25 15:00:00,34.058824,-158.00206355,18.479388484,2.02687911058,0.5
2016-04-25 16:00:00,34.0661786,-158.00274975,19.870502275,1.4510969946,0.5
2016-04-25 17:00:00,34.17379345,-158.0016079,23.2191150365,2.45200689984,0.5
2016-04-25 18:00:00,34.3326074,-157.99953235,16.698490301,2.54015912862,0.5
2016-04-25 19:00:00,34.49110375,-157.9973068,19.5473502108,10.0752255108,0.5
2016-04-25 20:00:00,34.6426578,-157.99913685,28.462624056,5.59777754236,0.5
2016-04-25 21:00:00,34.78913275,-157.9985028,17.9070269665,6.73431070866,0.5
2016-04-25 22:00:00,34.92798885,-157.99986915,25.669979807,4.21748090074,0.5
2016-04-25 23:00:00,35.0641415,-157.999203,24.356619804,1.74590128261,0.5
2016-04-26 00:00:00,35.20112825,-158.00015915,15.900874889,3.5153232229,0.5
2016-04-26 01:00:00,35.34107145,-157.9994631,13.8964645135,1.21849935524,0.5
2016-04-26 02:00:00,35.4841709,-158.00582905,12.693035007,1.87864242378,0.5
2016-04-26 03:00:00,35.6260543,-158.0073911,9.7857963516,0.862892803702,0.5
2016-04-26 04:00:00,35.7719441,-158.00315275,17.6806147285,2.69747061158,0.5
2016-04-26 05:00:00,35.9256057,-158.0029395,19.487355067,1.86719726995,0.5
2016-04-26 06:00:00,36.0878656316,-157.999395632,13.5118416274,0.857563668427,0.5
2016-04-26 07:00:00,36.24303305,-157.9999162,14.6256189345,1.63135523587,0.5
2016-04-26 08:00:00,36.40409665,-157.9967176,18.728138463,9.95739565856,0.5
2016-04-26 09:00:00,36.5640344,-157.9880716,49.4376931625,2.87216024498,0.5
2016-04-26 10:00:00,36.7184992,-157.98555225,53.3428624945,4.35308027734,0.5
2016-04-26 11:00:00,36.8670417,-157.99126345,16.0218668472,7.99265040449,0.5
2016-04-26 12:00:00,37.0134219,-157.9990285,12.87250319,1.65952977417,0.5
2016-04-26 13:00:00,37.1351977,-157.9978249,32.372770975,10.4720316065,0.5
2016-04-26 14:00:00,37.2461855,-157.99962405,39.4555603015,1.26241841955,0.5
2016-04-26 15:00:00,37.2977646,-157.9938448,42.432648618,1.54094319906,0.5
2016-04-26 16:00:00,37.29319505,-157.979,40.8656975605,1.89153438011,0.5
2016-04-26 17:00:00,37.3387708,-157.9814149,44.2955063225,2.3558836967,0.5
2016-04-26 18:00:00,37.44389915,-157.9993729,39.2885063085,4.46318792234,0.5
2016-04-26 19:00:00,37.5571631,-158.00285945,36.5275947605,1.51734036697,0.5
2016-04-26 20:00:00,37.67280695,-158.00111705,41.912406779,3.39287562689,0.5
2016-04-26 21:00:00,37.7900478,-157.9999833,41.27602034,3.49941945797,0.5
2016-04-26 22:00:00,37.86429305,-157.9989125,34.582842285,3.18898867362,0.5
2016-04-26 23:00:00,37.7985739,-157.997452,45.147355011,4.45746413877,0.5
2016-04-27 00:00:00,37.72458995,-157.99890555,45.6535765825,3.16244598254,0.5
2016-04-27 01:00:00,37.652738,-157.99840965,46.272641477,4.55866914578,0.5
2016-04-27 02:00:00,37.57944635,-157.99889835,47.741877163,5.34647476996,0.5
2016-04-27 03:00:00,37.5013249,-157.99993425,48.14649921,2.99285813426,0.5
2016-04-27 04:00:00,37.42381605,-157.9994124,46.3540328695,4.10089433616,0.5
2016-04-27 05:00:00,37.3456478,-157.99936315,51.826798245,4.75766935848,0.5
2016-04-27 06:00:00,37.2663663636,-158.001334091,50.483109545,2.83266067043,0.5
2016-04-27 07:00:00,37.18439675,-158.00070815,48.0360557789,10.5124660721,0.5
2016-04-27 08:00:00,37.104771,-158.00010005,19.7640464979,2.49715295411,0.5
2016-04-27 09:00:00,37.02352665,-157.9999247,16.3048086479,1.04412158159,0.5
2016-04-27 10:00:00,36.9408007,-157.9999101,15.6557169863,1.01119822227,0.5
2016-04-27 11:00:00,36.84710035,-158.00148945,22.5093860411,11.4289604218,0.5
2016-04-27 12:00:00,36.7208815263,-157.999695789,55.5138971668,3.6176542198,0.5
2016-04-27 13:00:00,36.59347605,-158.0001731,52.6746158955,1.60241496757,0.5
2016-04-27 14:00:00,36.54169485,-158.00045065,56.51390903,3.4210082906,0.5
2016-04-27 15:00:00,36.56881145,-158.00546255,59.629038474,11.1086603191,0.5
2016-04-27 16:00:00,36.5696538,-158.00398635,58.431011695,4.36444779281,0.5
2016-04-27 17:00:00,36.5887472,-157.99396755,63.2416033655,2.56222884562,0.5
2016-04-27 18:00:00,36.6112598,-157.9793667,72.1463774155,3.5188579643,0.5
2016-04-27 19:00:00,36.63188085,-157.9611449,74.488597817,2.16459545738,0.5
2016-04-27 20:00:00,36.6493868,-157.9411409,74.7099964965,1.67595959724,0.5
2016-04-27 21:00:00,36.6602846316,-157.921453632,79.4468080117,4.28526289837,0.5
