time_X,Fe,Fe_std_X,time_Y,Si,Si_std_Y,lat1,lat2,lon1,lon2,depth,
2015-12-15,,,2015-12-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-16,,,2015-12-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-17,,,2015-12-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-18,,,2015-12-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-19,2.09341907806e-05,2.3222797786e-05,2015-12-19,19.7637810804,3.08404649733,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-20,,,2015-12-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-21,,,2015-12-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-22,,,2015-12-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-23,,,2015-12-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-24,,,2015-12-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-25,,,2015-12-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-26,2.27788628895e-05,2.63875780267e-05,2015-12-26,20.0943535612,3.17676884427,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-27,,,2015-12-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-28,,,2015-12-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-29,,,2015-12-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-30,,,2015-12-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2015-12-31,,,2015-12-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-01,,,2016-01-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-02,2.38383791692e-05,2.91645835817e-05,2016-01-02,20.3894500646,3.26814583778,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-03,,,2016-01-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-04,,,2016-01-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-05,,,2016-01-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-06,,,2016-01-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-07,,,2016-01-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-08,,,2016-01-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-09,2.40647470281e-05,2.903372639e-05,2016-01-09,20.5729369339,3.33670143185,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-10,,,2016-01-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-11,,,2016-01-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-12,,,2016-01-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-13,,,2016-01-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-14,,,2016-01-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-15,,,2016-01-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-16,2.36854017252e-05,2.7862518669e-05,2016-01-16,20.6204498598,3.35149424145,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-17,,,2016-01-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-18,,,2016-01-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-19,,,2016-01-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-20,,,2016-01-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-21,,,2016-01-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-22,,,2016-01-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-23,2.33644274191e-05,2.66244176852e-05,2016-01-23,20.7694875129,3.27024452775,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-24,,,2016-01-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-25,,,2016-01-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-26,,,2016-01-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-27,,,2016-01-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-28,,,2016-01-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-29,,,2016-01-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-30,2.32090936785e-05,2.53223456135e-05,2016-01-30,20.9179733843,3.23130642898,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-01-31,,,2016-01-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-01,,,2016-02-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-02,,,2016-02-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-03,,,2016-02-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-04,,,2016-02-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-05,,,2016-02-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-06,2.38680841963e-05,2.61969441349e-05,2016-02-06,21.1202328697,3.21146862813,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-07,,,2016-02-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-08,,,2016-02-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-09,,,2016-02-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-10,,,2016-02-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-11,,,2016-02-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-12,,,2016-02-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-13,2.34933877705e-05,2.49304945833e-05,2016-02-13,21.1761111781,3.20593048201,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-14,,,2016-02-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-15,,,2016-02-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-16,,,2016-02-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-17,,,2016-02-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-18,,,2016-02-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-19,,,2016-02-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-20,2.41373700398e-05,2.60456631924e-05,2016-02-20,21.2317587924,3.22038692747,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-21,,,2016-02-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-22,,,2016-02-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-23,,,2016-02-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-24,,,2016-02-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-25,,,2016-02-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-26,,,2016-02-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-27,,,2016-02-27,21.2858992747,3.22233713606,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-28,,,2016-02-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-02-29,,,2016-02-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-01,,,2016-03-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-02,,,2016-03-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-03,,,2016-03-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-04,,,2016-03-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-05,2.34292420558e-05,2.35644919647e-05,2016-03-05,21.3266670504,3.21318387737,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-06,,,2016-03-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-07,,,2016-03-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-08,,,2016-03-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-09,,,2016-03-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-10,,,2016-03-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-11,,,2016-03-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-12,2.26312075425e-05,2.04948641278e-05,2016-03-12,21.3704371204,3.17271486624,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-13,,,2016-03-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-14,,,2016-03-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-15,,,2016-03-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-16,,,2016-03-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-17,,,2016-03-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-18,,,2016-03-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-19,2.18047812547e-05,1.69667868712e-05,2016-03-19,21.5250615879,3.15100745365,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-20,,,2016-03-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-21,,,2016-03-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-22,,,2016-03-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-23,,,2016-03-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-24,,,2016-03-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-25,,,2016-03-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-26,2.03055808238e-05,1.26191109674e-05,2016-03-26,21.6056028851,3.11913088149,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-27,,,2016-03-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-28,,,2016-03-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-29,,,2016-03-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-30,,,2016-03-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-03-31,,,2016-03-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-01,,,2016-04-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-02,1.92681122568e-05,8.49261396215e-06,2016-04-02,21.7025597241,3.13127622371,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-03,,,2016-04-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-04,,,2016-04-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-05,,,2016-04-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-06,,,2016-04-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-07,,,2016-04-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-08,,,2016-04-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-09,1.77284929018e-05,5.02068482867e-06,2016-04-09,21.7233358759,3.11953820627,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-10,,,2016-04-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-11,,,2016-04-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-12,,,2016-04-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-13,,,2016-04-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-14,,,2016-04-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-15,,,2016-04-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-16,1.71087499243e-05,3.52969390037e-06,2016-04-16,21.7378608094,3.07201590796,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-17,,,2016-04-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-18,,,2016-04-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-19,,,2016-04-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-20,,,2016-04-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-21,,,2016-04-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-22,,,2016-04-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-23,1.65478398637e-05,3.0679961401e-06,2016-04-23,21.7710949104,3.02493345763,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-24,,,2016-04-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-25,,,2016-04-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-26,,,2016-04-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-27,,,2016-04-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-28,,,2016-04-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-29,,,2016-04-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-04-30,1.64151369271e-05,2.65853642196e-06,2016-04-30,21.866116234,2.99817132994,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-01,,,2016-05-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-02,,,2016-05-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-03,,,2016-05-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-04,,,2016-05-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-05,,,2016-05-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-06,,,2016-05-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-07,1.64673278743e-05,1.8534134243e-06,2016-05-07,21.8471130817,2.9575838768,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-08,,,2016-05-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-09,,,2016-05-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-10,,,2016-05-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-11,,,2016-05-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-12,,,2016-05-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-13,,,2016-05-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-14,1.6892907264e-05,1.48973136359e-06,2016-05-14,21.820865776,2.90573837982,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-15,,,2016-05-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-16,,,2016-05-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-17,,,2016-05-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-18,,,2016-05-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-19,,,2016-05-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-20,,,2016-05-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-21,1.69987139715e-05,1.2916992464e-06,2016-05-21,21.6776706107,2.90718111729,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-22,,,2016-05-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-23,,,2016-05-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-24,,,2016-05-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-25,,,2016-05-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-26,,,2016-05-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-27,,,2016-05-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-28,1.7596260075e-05,1.33239112059e-06,2016-05-28,21.615214283,2.87341257647,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-29,,,2016-05-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-30,,,2016-05-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-05-31,,,2016-05-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-01,,,2016-06-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-02,,,2016-06-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-03,,,2016-06-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-04,1.82514741976e-05,7.76803994198e-07,2016-06-04,21.496504044,2.84947612863,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-05,,,2016-06-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-06,,,2016-06-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-07,,,2016-06-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-08,,,2016-06-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-09,,,2016-06-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-10,,,2016-06-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-11,1.80726706657e-05,9.11550382955e-07,2016-06-11,21.3820185932,2.81841789766,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-12,,,2016-06-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-13,,,2016-06-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-14,,,2016-06-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-15,,,2016-06-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-16,,,2016-06-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-17,,,2016-06-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-18,1.85182433311e-05,1.21699055528e-06,2016-06-18,21.2068093207,2.77727743072,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-19,,,2016-06-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-20,,,2016-06-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-21,,,2016-06-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-22,,,2016-06-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-23,,,2016-06-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-24,,,2016-06-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-25,1.79524546006e-05,1.60404004164e-06,2016-06-25,21.0725689756,2.74490632155,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-26,,,2016-06-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-27,,,2016-06-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-28,,,2016-06-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-29,,,2016-06-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-06-30,,,2016-06-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-01,,,2016-07-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-02,1.74277157506e-05,8.04323143277e-07,2016-07-02,20.9439156028,2.68981180803,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-03,,,2016-07-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-04,,,2016-07-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-05,,,2016-07-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-06,,,2016-07-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-07,,,2016-07-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-08,,,2016-07-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-09,1.6781112068e-05,8.56070840425e-07,2016-07-09,20.8314411959,2.62142236225,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-10,,,2016-07-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-11,,,2016-07-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-12,,,2016-07-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-13,,,2016-07-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-14,,,2016-07-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-15,,,2016-07-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-16,1.65806893315e-05,8.89000160356e-07,2016-07-16,20.640983774,2.58639536669,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-17,,,2016-07-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-18,,,2016-07-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-19,,,2016-07-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-20,,,2016-07-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-21,,,2016-07-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-22,,,2016-07-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-23,1.58334665383e-05,6.71602699702e-07,2016-07-23,20.4582160941,2.55630934332,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-24,,,2016-07-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-25,,,2016-07-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-26,,,2016-07-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-27,,,2016-07-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-28,,,2016-07-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-29,,,2016-07-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-30,1.63329604078e-05,8.90577964354e-07,2016-07-30,20.2332156348,2.51772819195,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-07-31,,,2016-07-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-01,,,2016-08-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-02,,,2016-08-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-03,,,2016-08-03,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-04,,,2016-08-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-05,,,2016-08-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-06,1.55507974205e-05,4.28014444769e-07,2016-08-06,19.97629181,2.51684950649,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-07,,,2016-08-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-08,,,2016-08-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-09,,,2016-08-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-10,,,2016-08-10,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-11,,,2016-08-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-12,,,2016-08-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-13,1.52756298975e-05,1.96631133947e-07,2016-08-13,19.7892509231,2.48803229402,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-14,,,2016-08-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-15,,,2016-08-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-16,,,2016-08-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-17,,,2016-08-17,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-18,,,2016-08-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-19,,,2016-08-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-20,1.54853892674e-05,3.59554944717e-07,2016-08-20,19.6189393154,2.42594821554,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-21,,,2016-08-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-22,,,2016-08-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-23,,,2016-08-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-24,,,2016-08-24,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-25,,,2016-08-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-26,,,2016-08-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-27,1.54180745163e-05,4.57637677921e-07,2016-08-27,19.4016269459,2.40135482355,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-28,,,2016-08-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-29,,,2016-08-29,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-30,,,2016-08-30,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-08-31,,,2016-08-31,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-01,,,2016-09-01,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-02,,,2016-09-02,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-03,1.53563906409e-05,6.82289613347e-07,2016-09-03,19.1772972591,2.35977842618,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-04,,,2016-09-04,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-05,,,2016-09-05,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-06,,,2016-09-06,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-07,,,2016-09-07,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-08,,,2016-09-08,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-09,,,2016-09-09,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-10,1.52013795482e-05,7.3869981529e-07,2016-09-10,18.9880780374,2.31039480173,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-11,,,2016-09-11,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-12,,,2016-09-12,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-13,,,2016-09-13,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-14,,,2016-09-14,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-15,,,2016-09-15,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-16,,,2016-09-16,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-17,1.51345430748e-05,9.32227923657e-07,2016-09-17,18.8973803704,2.28777945682,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-18,,,2016-09-18,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-19,,,2016-09-19,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-20,,,2016-09-20,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-21,,,2016-09-21,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-22,,,2016-09-22,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-23,,,2016-09-23,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-24,1.53979059784e-05,1.01939346027e-06,2016-09-24,18.755195382,2.26079003506,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-25,,,2016-09-25,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-26,,,2016-09-26,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-27,,,2016-09-27,,,43.0,53.0,-160.0,-150.0,0.494024991989,
2016-09-28,,,2016-09-28,,,43.0,53.0,-160.0,-150.0,0.494024991989,
