time,lat,lon,sst
2016-02-04,24.125,-144.625,23.129993379
2016-02-04,24.125,-144.375,23.059993381
2016-02-04,24.125,-144.125,22.919993384
2016-02-04,24.125,-143.875,22.809993387
2016-02-04,24.125,-143.625,22.759993388
2016-02-04,24.375,-161.125,24.389993351
2016-02-04,24.375,-160.875,24.239993355
2016-02-04,24.375,-160.625,23.859993363
2016-02-04,24.375,-160.375,23.349993375
2016-02-04,24.375,-160.125,22.819993386
2016-02-04,24.375,-159.875,22.459993394
2016-02-04,24.375,-159.625,22.399993396
2016-02-04,24.375,-159.375,22.619993391
2016-02-04,24.375,-159.125,23.10999338
2016-02-04,24.375,-158.875,23.669993367
2016-02-04,24.375,-158.625,23.929993362
2016-02-04,24.375,-158.375,23.809993364
2016-02-04,24.375,-158.125,23.54999337
2016-02-04,24.375,-157.875,23.389993374
2016-02-04,24.375,-157.625,23.349993375
2016-02-04,24.375,-157.375,23.329993375
2016-02-04,24.375,-157.125,23.259993377
2016-02-04,24.375,-156.875,23.129993379
2016-02-04,24.375,-156.625,23.029993382
2016-02-04,24.375,-156.375,23.019993382
2016-02-04,24.375,-156.125,23.039993382
2016-02-04,24.375,-155.875,23.129993379
2016-02-04,24.375,-155.625,23.299993376
2016-02-04,24.375,-155.375,23.469993372
2016-02-04,24.375,-155.125,23.55999337
2016-02-04,24.375,-154.875,23.519993371
2016-02-04,24.375,-154.625,23.279993376
2016-02-04,24.375,-154.375,23.059993381
2016-02-04,24.375,-154.125,23.019993382
2016-02-04,24.375,-153.875,23.139993379
2016-02-04,24.375,-153.625,23.319993375
2016-02-04,24.375,-153.375,23.469993372
2016-02-04,24.375,-153.125,23.529993371
2016-02-04,24.375,-152.875,23.54999337
2016-02-04,24.375,-152.625,23.609993369
2016-02-04,24.375,-152.375,23.649993368
2016-02-04,24.375,-152.125,23.659993368
2016-02-04,24.375,-151.875,23.679993367
2016-02-04,24.375,-151.625,23.699993367
2016-02-04,24.375,-151.375,23.689993367
2016-02-04,24.375,-151.125,23.54999337
2016-02-04,24.375,-150.875,23.289993376
2016-02-04,24.375,-150.625,23.08999338
2016-02-04,24.375,-150.375,23.019993382
2016-02-04,24.375,-150.125,23.08999338
2016-02-04,24.375,-149.875,23.229993377
2016-02-04,24.375,-149.625,23.359993374
2016-02-04,24.375,-149.375,23.439993373
2016-02-04,24.375,-149.125,23.459993372
2016-02-04,24.375,-148.875,23.419993373
2016-02-04,24.375,-148.625,23.379993374
2016-02-04,24.375,-148.375,23.349993375
2016-02-04,24.375,-148.125,23.329993375
2016-02-04,24.375,-147.875,23.289993376
2016-02-04,24.375,-147.625,23.199993378
2016-02-04,24.375,-147.375,23.079993381
2016-02-04,24.375,-147.125,22.979993383
2016-02-04,24.375,-146.875,22.959993383
2016-02-04,24.375,-146.625,23.029993382
2016-02-04,24.375,-146.375,23.049993381
2016-02-04,24.375,-146.125,22.999993382
2016-02-04,24.375,-145.875,22.889993385
2016-02-04,24.375,-145.625,22.829993386
2016-02-04,24.375,-145.375,22.859993386
2016-02-04,24.375,-145.125,22.969993383
2016-02-04,24.375,-144.875,23.09999338
2016-02-04,24.375,-144.625,23.09999338
2016-02-04,24.375,-144.375,23.029993382
2016-02-04,24.375,-144.125,22.869993385
2016-02-04,24.375,-143.875,22.709993389
2016-02-04,24.375,-143.625,22.629993391
2016-02-04,24.625,-161.125,24.159993356
2016-02-04,24.625,-160.875,23.959993361
2016-02-04,24.625,-160.625,23.56999337
2016-02-04,24.625,-160.375,23.069993381
2016-02-04,24.625,-160.125,22.619993391
2016-02-04,24.625,-159.875,22.369993396
2016-02-04,24.625,-159.625,22.389993396
2016-02-04,24.625,-159.375,22.569993392
2016-02-04,24.625,-159.125,22.929993384
2016-02-04,24.625,-158.875,23.379993374
2016-02-04,24.625,-158.625,23.629993368
2016-02-04,24.625,-158.375,23.589993369
2016-02-04,24.625,-158.125,23.449993372
2016-02-04,24.625,-157.875,23.369993374
2016-02-04,24.625,-157.625,23.279993376
2016-02-04,24.625,-157.375,23.139993379
2016-02-04,24.625,-157.125,22.979993383
2016-02-04,24.625,-156.875,22.859993386
2016-02-04,24.625,-156.625,22.849993386
2016-02-04,24.625,-156.375,22.939993384
2016-02-04,24.625,-156.125,23.009993382
2016-02-04,24.625,-155.875,23.09999338
2016-02-04,24.625,-155.625,23.259993377
2016-02-04,24.625,-155.375,23.449993372
2016-02-04,24.625,-155.125,23.54999337
2016-02-04,24.625,-154.875,23.499993371
2016-02-04,24.625,-154.625,23.289993376
2016-02-04,24.625,-154.375,23.08999338
2016-02-04,24.625,-154.125,23.059993381
2016-02-04,24.625,-153.875,23.149993379
2016-02-04,24.625,-153.625,23.279993376
2016-02-04,24.625,-153.375,23.329993375
2016-02-04,24.625,-153.125,23.309993375
2016-02-04,24.625,-152.875,23.309993375
2016-02-04,24.625,-152.625,23.379993374
2016-02-04,24.625,-152.375,23.449993372
2016-02-04,24.625,-152.125,23.509993371
2016-02-04,24.625,-151.875,23.55999337
2016-02-04,24.625,-151.625,23.619993369
2016-02-04,24.625,-151.375,23.639993368
2016-02-04,24.625,-151.125,23.509993371
2016-02-04,24.625,-150.875,23.199993378
2016-02-04,24.625,-150.625,22.949993384
2016-02-04,24.625,-150.375,22.859993386
2016-02-04,24.625,-150.125,22.939993384
2016-02-04,24.625,-149.875,23.08999338
2016-02-04,24.625,-149.625,23.219993377
2016-02-04,24.625,-149.375,23.259993377
2016-02-04,24.625,-149.125,23.219993377
2016-02-04,24.625,-148.875,23.11999338
2016-02-04,24.625,-148.625,23.029993382
2016-02-04,24.625,-148.375,22.989993383
2016-02-04,24.625,-148.125,22.959993383
2016-02-04,24.625,-147.875,22.929993384
2016-02-04,24.625,-147.625,22.859993386
2016-02-04,24.625,-147.375,22.799993387
2016-02-04,24.625,-147.125,22.739993388
2016-02-04,24.625,-146.875,22.769993388
2016-02-04,24.625,-146.625,22.849993386
2016-02-04,24.625,-146.375,22.869993385
2016-02-04,24.625,-146.125,22.799993387
2016-02-04,24.625,-145.875,22.729993388
2016-02-04,24.625,-145.625,22.699993389
2016-02-04,24.625,-145.375,22.739993388
2016-02-04,24.625,-145.125,22.889993385
2016-02-04,24.625,-144.875,23.019993382
2016-02-04,24.625,-144.625,23.049993381
2016-02-04,24.625,-144.375,23.019993382
2016-02-04,24.625,-144.125,22.809993387
2016-02-04,24.625,-143.875,22.579993392
2016-02-04,24.625,-143.625,22.439993395
2016-02-04,24.875,-161.125,23.789993365
2016-02-04,24.875,-160.875,23.599993369
2016-02-04,24.875,-160.625,23.249993377
2016-02-04,24.875,-160.375,22.909993384
2016-02-04,24.875,-160.125,22.629993391
2016-02-04,24.875,-159.875,22.479993394
2016-02-04,24.875,-159.625,22.399993396
2016-02-04,24.875,-159.375,22.409993396
2016-02-04,24.875,-159.125,22.569993392
2016-02-04,24.875,-158.875,22.859993386
2016-02-04,24.875,-158.625,23.11999338
2016-02-04,24.875,-158.375,23.189993378
2016-02-04,24.875,-158.125,23.159993379
2016-02-04,24.875,-157.875,23.149993379
2016-02-04,24.875,-157.625,23.08999338
2016-02-04,24.875,-157.375,22.929993384
2016-02-04,24.875,-157.125,22.729993388
2016-02-04,24.875,-156.875,22.64999339
2016-02-04,24.875,-156.625,22.709993389
2016-02-04,24.875,-156.375,22.849993386
2016-02-04,24.875,-156.125,22.949993384
2016-02-04,24.875,-155.875,23.059993381
2016-02-04,24.875,-155.625,23.209993378
2016-02-04,24.875,-155.375,23.399993373
2016-02-04,24.875,-155.125,23.499993371
2016-02-04,24.875,-154.875,23.439993373
2016-02-04,24.875,-154.625,23.259993377
2016-02-04,24.875,-154.375,23.11999338
2016-02-04,24.875,-154.125,23.11999338
2016-02-04,24.875,-153.875,23.189993378
2016-02-04,24.875,-153.625,23.239993377
2016-02-04,24.875,-153.375,23.209993378
2016-02-04,24.875,-153.125,23.139993379
2016-02-04,24.875,-152.875,23.129993379
2016-02-04,24.875,-152.625,23.189993378
2016-02-04,24.875,-152.375,23.289993376
2016-02-04,24.875,-152.125,23.379993374
2016-02-04,24.875,-151.875,23.439993373
2016-02-04,24.875,-151.625,23.509993371
2016-02-04,24.875,-151.375,23.53999337
2016-02-04,24.875,-151.125,23.429993373
2016-02-04,24.875,-150.875,23.139993379
2016-02-04,24.875,-150.625,22.879993385
2016-02-04,24.875,-150.375,22.759993388
2016-02-04,24.875,-150.125,22.829993386
2016-02-04,24.875,-149.875,22.939993384
2016-02-04,24.875,-149.625,23.009993382
2016-02-04,24.875,-149.375,23.029993382
2016-02-04,24.875,-149.125,22.959993383
2016-02-04,24.875,-148.875,22.829993386
2016-02-04,24.875,-148.625,22.719993389
2016-02-04,24.875,-148.375,22.65999339
2016-02-04,24.875,-148.125,22.63999339
2016-02-04,24.875,-147.875,22.619993391
2016-02-04,24.875,-147.625,22.619993391
2016-02-04,24.875,-147.375,22.619993391
2016-02-04,24.875,-147.125,22.599993391
2016-02-04,24.875,-146.875,22.619993391
2016-02-04,24.875,-146.625,22.63999339
2016-02-04,24.875,-146.375,22.619993391
2016-02-04,24.875,-146.125,22.569993392
2016-02-04,24.875,-145.875,22.509993393
2016-02-04,24.875,-145.625,22.509993393
2016-02-04,24.875,-145.375,22.579993392
2016-02-04,24.875,-145.125,22.729993388
2016-02-04,24.875,-144.875,22.879993385
2016-02-04,24.875,-144.625,22.979993383
2016-02-04,24.875,-144.375,22.899993385
2016-02-04,24.875,-144.125,22.699993389
2016-02-04,24.875,-143.875,22.429993395
2016-02-04,24.875,-143.625,22.2299934
2016-02-04,25.125,-161.125,23.55999337
2016-02-04,25.125,-160.875,23.329993375
2016-02-04,25.125,-160.625,23.049993381
2016-02-04,25.125,-160.375,22.839993386
2016-02-04,25.125,-160.125,22.729993388
2016-02-04,25.125,-159.875,22.64999339
2016-02-04,25.125,-159.625,22.479993394
2016-02-04,25.125,-159.375,22.319993398
2016-02-04,25.125,-159.125,22.319993398
2016-02-04,25.125,-158.875,22.479993394
2016-02-04,25.125,-158.625,22.739993388
2016-02-04,25.125,-158.375,22.909993384
2016-02-04,25.125,-158.125,22.939993384
2016-02-04,25.125,-157.875,22.929993384
2016-02-04,25.125,-157.625,22.899993385
2016-02-04,25.125,-157.375,22.769993388
2016-02-04,25.125,-157.125,22.609993391
2016-02-04,25.125,-156.875,22.579993392
2016-02-04,25.125,-156.625,22.65999339
2016-02-04,25.125,-156.375,22.749993388
2016-02-04,25.125,-156.125,22.869993385
2016-02-04,25.125,-155.875,22.989993383
2016-02-04,25.125,-155.625,23.159993379
2016-02-04,25.125,-155.375,23.359993374
2016-02-04,25.125,-155.125,23.469993372
2016-02-04,25.125,-154.875,23.409993373
2016-02-04,25.125,-154.625,23.249993377
2016-02-04,25.125,-154.375,23.129993379
2016-02-04,25.125,-154.125,23.11999338
2016-02-04,25.125,-153.875,23.159993379
2016-02-04,25.125,-153.625,23.159993379
2016-02-04,25.125,-153.375,23.079993381
2016-02-04,25.125,-153.125,23.009993382
2016-02-04,25.125,-152.875,22.989993383
2016-02-04,25.125,-152.625,23.059993381
2016-02-04,25.125,-152.375,23.149993379
2016-02-04,25.125,-152.125,23.209993378
2016-02-04,25.125,-151.875,23.249993377
2016-02-04,25.125,-151.625,23.309993375
2016-02-04,25.125,-151.375,23.339993375
2016-02-04,25.125,-151.125,23.279993376
2016-02-04,25.125,-150.875,23.08999338
2016-02-04,25.125,-150.625,22.879993385
2016-02-04,25.125,-150.375,22.739993388
2016-02-04,25.125,-150.125,22.709993389
2016-02-04,25.125,-149.875,22.729993388
2016-02-04,25.125,-149.625,22.749993388
2016-02-04,25.125,-149.375,22.759993388
2016-02-04,25.125,-149.125,22.709993389
2016-02-04,25.125,-148.875,22.609993391
2016-02-04,25.125,-148.625,22.539993393
2016-02-04,25.125,-148.375,22.489993394
2016-02-04,25.125,-148.125,22.469993394
2016-02-04,25.125,-147.875,22.489993394
2016-02-04,25.125,-147.625,22.509993393
2016-02-04,25.125,-147.375,22.509993393
2016-02-04,25.125,-147.125,22.479993394
2016-02-04,25.125,-146.875,22.479993394
2016-02-04,25.125,-146.625,22.469993394
2016-02-04,25.125,-146.375,22.449993395
2016-02-04,25.125,-146.125,22.369993396
2016-02-04,25.125,-145.875,22.309993398
2016-02-04,25.125,-145.625,22.309993398
2016-02-04,25.125,-145.375,22.399993396
2016-02-04,25.125,-145.125,22.569993392
2016-02-04,25.125,-144.875,22.67999339
2016-02-04,25.125,-144.625,22.769993388
2016-02-04,25.125,-144.375,22.709993389
2016-02-04,25.125,-144.125,22.499993394
2016-02-04,25.125,-143.875,22.179993401
2016-02-04,25.125,-143.625,22.009993405
2016-02-04,25.375,-161.125,23.55999337
2016-02-04,25.375,-160.875,23.259993377
2016-02-04,25.375,-160.625,22.979993383
2016-02-04,25.375,-160.375,22.839993386
2016-02-04,25.375,-160.125,22.829993386
2016-02-04,25.375,-159.875,22.799993387
2016-02-04,25.375,-159.625,22.619993391
2016-02-04,25.375,-159.375,22.399993396
2016-02-04,25.375,-159.125,22.289993398
2016-02-04,25.375,-158.875,22.399993396
2016-02-04,25.375,-158.625,22.66999339
2016-02-04,25.375,-158.375,22.909993384
2016-02-04,25.375,-158.125,22.939993384
2016-02-04,25.375,-157.875,22.889993385
2016-02-04,25.375,-157.625,22.809993387
2016-02-04,25.375,-157.375,22.699993389
2016-02-04,25.375,-157.125,22.609993391
2016-02-04,25.375,-156.875,22.589993392
2016-02-04,25.375,-156.625,22.619993391
2016-02-04,25.375,-156.375,22.64999339
2016-02-04,25.375,-156.125,22.719993389
2016-02-04,25.375,-155.875,22.859993386
2016-02-04,25.375,-155.625,23.079993381
2016-02-04,25.375,-155.375,23.329993375
2016-02-04,25.375,-155.125,23.439993373
2016-02-04,25.375,-154.875,23.389993374
2016-02-04,25.375,-154.625,23.239993377
2016-02-04,25.375,-154.375,23.11999338
2016-02-04,25.375,-154.125,23.079993381
2016-02-04,25.375,-153.875,23.08999338
2016-02-04,25.375,-153.625,23.049993381
2016-02-04,25.375,-153.375,22.979993383
2016-02-04,25.375,-153.125,22.929993384
2016-02-04,25.375,-152.875,22.929993384
2016-02-04,25.375,-152.625,22.979993383
2016-02-04,25.375,-152.375,23.009993382
2016-02-04,25.375,-152.125,22.999993382
2016-02-04,25.375,-151.875,22.999993382
2016-02-04,25.375,-151.625,23.019993382
2016-02-04,25.375,-151.375,23.049993381
2016-02-04,25.375,-151.125,23.019993382
2016-02-04,25.375,-150.875,22.949993384
2016-02-04,25.375,-150.625,22.809993387
2016-02-04,25.375,-150.375,22.66999339
2016-02-04,25.375,-150.125,22.569993392
2016-02-04,25.375,-149.875,22.509993393
2016-02-04,25.375,-149.625,22.499993394
2016-02-04,25.375,-149.375,22.529993393
2016-02-04,25.375,-149.125,22.539993393
2016-02-04,25.375,-148.875,22.499993394
2016-02-04,25.375,-148.625,22.469993394
2016-02-04,25.375,-148.375,22.459993394
2016-02-04,25.375,-148.125,22.419993395
2016-02-04,25.375,-147.875,22.389993396
2016-02-04,25.375,-147.625,22.369993396
2016-02-04,25.375,-147.375,22.389993396
2016-02-04,25.375,-147.125,22.379993396
2016-02-04,25.375,-146.875,22.389993396
2016-02-04,25.375,-146.625,22.409993396
2016-02-04,25.375,-146.375,22.369993396
2016-02-04,25.375,-146.125,22.259993399
2016-02-04,25.375,-145.875,22.149993401
2016-02-04,25.375,-145.625,22.119993402
2016-02-04,25.375,-145.375,22.179993401
2016-02-04,25.375,-145.125,22.299993398
2016-02-04,25.375,-144.875,22.409993396
2016-02-04,25.375,-144.625,22.489993394
2016-02-04,25.375,-144.375,22.499993394
2016-02-04,25.375,-144.125,22.299993398
2016-02-04,25.375,-143.875,21.989993405
2016-02-04,25.375,-143.625,21.879993407
2016-02-04,25.625,-161.125,23.639993368
2016-02-04,25.625,-160.875,23.369993374
2016-02-04,25.625,-160.625,23.09999338
2016-02-04,25.625,-160.375,22.939993384
2016-02-04,25.625,-160.125,22.909993384
2016-02-04,25.625,-159.875,22.889993385
2016-02-04,25.625,-159.625,22.709993389
2016-02-04,25.625,-159.375,22.469993394
2016-02-04,25.625,-159.125,22.309993398
2016-02-04,25.625,-158.875,22.399993396
2016-02-04,25.625,-158.625,22.689993389
2016-02-04,25.625,-158.375,22.989993383
2016-02-04,25.625,-158.125,23.059993381
2016-02-04,25.625,-157.875,22.959993383
2016-02-04,25.625,-157.625,22.819993386
2016-02-04,25.625,-157.375,22.729993388
2016-02-04,25.625,-157.125,22.689993389
2016-02-04,25.625,-156.875,22.65999339
2016-02-04,25.625,-156.625,22.619993391
2016-02-04,25.625,-156.375,22.579993392
2016-02-04,25.625,-156.125,22.579993392
2016-02-04,25.625,-155.875,22.689993389
2016-02-04,25.625,-155.625,22.949993384
2016-02-04,25.625,-155.375,23.239993377
2016-02-04,25.625,-155.125,23.389993374
2016-02-04,25.625,-154.875,23.359993374
2016-02-04,25.625,-154.625,23.209993378
2016-02-04,25.625,-154.375,23.069993381
2016-02-04,25.625,-154.125,23.019993382
2016-02-04,25.625,-153.875,23.009993382
2016-02-04,25.625,-153.625,22.989993383
2016-02-04,25.625,-153.375,22.959993383
2016-02-04,25.625,-153.125,22.929993384
2016-02-04,25.625,-152.875,22.929993384
2016-02-04,25.625,-152.625,22.919993384
2016-02-04,25.625,-152.375,22.879993385
2016-02-04,25.625,-152.125,22.829993386
2016-02-04,25.625,-151.875,22.799993387
2016-02-04,25.625,-151.625,22.789993387
2016-02-04,25.625,-151.375,22.779993387
2016-02-04,25.625,-151.125,22.769993388
2016-02-04,25.625,-150.875,22.749993388
2016-02-04,25.625,-150.625,22.63999339
2016-02-04,25.625,-150.375,22.509993393
2016-02-04,25.625,-150.125,22.409993396
2016-02-04,25.625,-149.875,22.339993397
2016-02-04,25.625,-149.625,22.309993398
2016-02-04,25.625,-149.375,22.379993396
2016-02-04,25.625,-149.125,22.419993395
2016-02-04,25.625,-148.875,22.429993395
2016-02-04,25.625,-148.625,22.439993395
2016-02-04,25.625,-148.375,22.419993395
2016-02-04,25.625,-148.125,22.339993397
2016-02-04,25.625,-147.875,22.279993398
2016-02-04,25.625,-147.625,22.269993399
2016-02-04,25.625,-147.375,22.289993398
2016-02-04,25.625,-147.125,22.309993398
2016-02-04,25.625,-146.875,22.349993397
2016-02-04,25.625,-146.625,22.349993397
2016-02-04,25.625,-146.375,22.279993398
2016-02-04,25.625,-146.125,22.169993401
2016-02-04,25.625,-145.875,22.079993403
2016-02-04,25.625,-145.625,21.989993405
2016-02-04,25.625,-145.375,21.959993406
2016-02-04,25.625,-145.125,22.029993404
2016-02-04,25.625,-144.875,22.139993402
2016-02-04,25.625,-144.625,22.259993399
2016-02-04,25.625,-144.375,22.289993398
2016-02-04,25.625,-144.125,22.169993401
2016-02-04,25.625,-143.875,21.899993407
2016-02-04,25.625,-143.625,21.76999341
2016-02-04,25.875,-161.125,23.669993367
2016-02-04,25.875,-160.875,23.499993371
2016-02-04,25.875,-160.625,23.299993376
2016-02-04,25.875,-160.375,23.079993381
2016-02-04,25.875,-160.125,22.939993384
2016-02-04,25.875,-159.875,22.879993385
2016-02-04,25.875,-159.625,22.689993389
2016-02-04,25.875,-159.375,22.389993396
2016-02-04,25.875,-159.125,22.179993401
2016-02-04,25.875,-158.875,22.249993399
2016-02-04,25.875,-158.625,22.549993392
2016-02-04,25.875,-158.375,22.909993384
2016-02-04,25.875,-158.125,23.079993381
2016-02-04,25.875,-157.875,23.009993382
2016-02-04,25.875,-157.625,22.869993385
2016-02-04,25.875,-157.375,22.819993386
2016-02-04,25.875,-157.125,22.809993387
2016-02-04,25.875,-156.875,22.769993388
2016-02-04,25.875,-156.625,22.709993389
2016-02-04,25.875,-156.375,22.609993391
2016-02-04,25.875,-156.125,22.509993393
2016-02-04,25.875,-155.875,22.529993393
2016-02-04,25.875,-155.625,22.759993388
2016-02-04,25.875,-155.375,23.069993381
2016-02-04,25.875,-155.125,23.289993376
2016-02-04,25.875,-154.875,23.289993376
2016-02-04,25.875,-154.625,23.149993379
2016-02-04,25.875,-154.375,23.029993382
2016-02-04,25.875,-154.125,22.999993382
2016-02-04,25.875,-153.875,22.999993382
2016-02-04,25.875,-153.625,23.019993382
2016-02-04,25.875,-153.375,22.999993382
2016-02-04,25.875,-153.125,22.979993383
2016-02-04,25.875,-152.875,22.939993384
2016-02-04,25.875,-152.625,22.859993386
2016-02-04,25.875,-152.375,22.779993387
2016-02-04,25.875,-152.125,22.729993388
2016-02-04,25.875,-151.875,22.699993389
2016-02-04,25.875,-151.625,22.65999339
2016-02-04,25.875,-151.375,22.609993391
2016-02-04,25.875,-151.125,22.599993391
2016-02-04,25.875,-150.875,22.569993392
2016-02-04,25.875,-150.625,22.509993393
2016-02-04,25.875,-150.375,22.409993396
2016-02-04,25.875,-150.125,22.329993397
2016-02-04,25.875,-149.875,22.249993399
2016-02-04,25.875,-149.625,22.239993399
2016-02-04,25.875,-149.375,22.319993398
2016-02-04,25.875,-149.125,22.389993396
2016-02-04,25.875,-148.875,22.419993395
2016-02-04,25.875,-148.625,22.409993396
2016-02-04,25.875,-148.375,22.369993396
2016-02-04,25.875,-148.125,22.309993398
2016-02-04,25.875,-147.875,22.239993399
2016-02-04,25.875,-147.625,22.2099934
2016-02-04,25.875,-147.375,22.2199934
2016-02-04,25.875,-147.125,22.249993399
2016-02-04,25.875,-146.875,22.309993398
2016-02-04,25.875,-146.625,22.309993398
2016-02-04,25.875,-146.375,22.2199934
2016-02-04,25.875,-146.125,22.099993403
2016-02-04,25.875,-145.875,21.979993405
2016-02-04,25.875,-145.625,21.899993407
2016-02-04,25.875,-145.375,21.839993408
2016-02-04,25.875,-145.125,21.869993408
2016-02-04,25.875,-144.875,21.949993406
2016-02-04,25.875,-144.625,22.059993403
2016-02-04,25.875,-144.375,22.129993402
2016-02-04,25.875,-144.125,22.059993403
2016-02-04,25.875,-143.875,21.859993408
2016-02-04,25.875,-143.625,21.77999341
2016-02-04,26.125,-161.125,23.619993369
2016-02-04,26.125,-160.875,23.54999337
2016-02-04,26.125,-160.625,23.369993374
2016-02-04,26.125,-160.375,23.059993381
2016-02-04,26.125,-160.125,22.819993386
2016-02-04,26.125,-159.875,22.709993389
2016-02-04,26.125,-159.625,22.539993393
2016-02-04,26.125,-159.375,22.249993399
2016-02-04,26.125,-159.125,22.009993405
2016-02-04,26.125,-158.875,22.019993404
2016-02-04,26.125,-158.625,22.279993398
2016-02-04,26.125,-158.375,22.67999339
2016-02-04,26.125,-158.125,22.959993383
2016-02-04,26.125,-157.875,23.009993382
2016-02-04,26.125,-157.625,22.939993384
2016-02-04,26.125,-157.375,22.899993385
2016-02-04,26.125,-157.125,22.879993385
2016-02-04,26.125,-156.875,22.849993386
2016-02-04,26.125,-156.625,22.829993386
2016-02-04,26.125,-156.375,22.67999339
2016-02-04,26.125,-156.125,22.489993394
2016-02-04,26.125,-155.875,22.429993395
2016-02-04,26.125,-155.625,22.579993392
2016-02-04,26.125,-155.375,22.859993386
2016-02-04,26.125,-155.125,23.139993379
2016-02-04,26.125,-154.875,23.229993377
2016-02-04,26.125,-154.625,23.139993379
2016-02-04,26.125,-154.375,23.059993381
2016-02-04,26.125,-154.125,23.039993382
2016-02-04,26.125,-153.875,23.059993381
2016-02-04,26.125,-153.625,23.079993381
2016-02-04,26.125,-153.375,23.069993381
2016-02-04,26.125,-153.125,23.029993382
2016-02-04,26.125,-152.875,22.939993384
2016-02-04,26.125,-152.625,22.799993387
2016-02-04,26.125,-152.375,22.66999339
2016-02-04,26.125,-152.125,22.609993391
2016-02-04,26.125,-151.875,22.589993392
2016-02-04,26.125,-151.625,22.589993392
2016-02-04,26.125,-151.375,22.579993392
2016-02-04,26.125,-151.125,22.569993392
2016-02-04,26.125,-150.875,22.529993393
2016-02-04,26.125,-150.625,22.499993394
2016-02-04,26.125,-150.375,22.459993394
2016-02-04,26.125,-150.125,22.389993396
2016-02-04,26.125,-149.875,22.299993398
2016-02-04,26.125,-149.625,22.279993398
2016-02-04,26.125,-149.375,22.339993397
2016-02-04,26.125,-149.125,22.409993396
2016-02-04,26.125,-148.875,22.429993395
2016-02-04,26.125,-148.625,22.409993396
2016-02-04,26.125,-148.375,22.359993397
2016-02-04,26.125,-148.125,22.299993398
2016-02-04,26.125,-147.875,22.2299934
2016-02-04,26.125,-147.625,22.169993401
2016-02-04,26.125,-147.375,22.169993401
2016-02-04,26.125,-147.125,22.2099934
2016-02-04,26.125,-146.875,22.249993399
2016-02-04,26.125,-146.625,22.239993399
2016-02-04,26.125,-146.375,22.159993401
2016-02-04,26.125,-146.125,22.029993404
2016-02-04,26.125,-145.875,21.869993408
2016-02-04,26.125,-145.625,21.77999341
2016-02-04,26.125,-145.375,21.729993411
2016-02-04,26.125,-145.125,21.739993411
2016-02-04,26.125,-144.875,21.77999341
2016-02-04,26.125,-144.625,21.849993408
2016-02-04,26.125,-144.375,21.969993405
2016-02-04,26.125,-144.125,21.949993406
2016-02-04,26.125,-143.875,21.829993409
2016-02-04,26.125,-143.625,21.74999341
2016-02-04,26.375,-161.125,23.529993371
2016-02-04,26.375,-160.875,23.449993372
2016-02-04,26.375,-160.625,23.199993378
2016-02-04,26.375,-160.375,22.829993386
2016-02-04,26.375,-160.125,22.539993393
2016-02-04,26.375,-159.875,22.409993396
2016-02-04,26.375,-159.625,22.299993398
2016-02-04,26.375,-159.375,22.099993403
2016-02-04,26.375,-159.125,21.869993408
2016-02-04,26.375,-158.875,21.809993409
2016-02-04,26.375,-158.625,22.009993405
2016-02-04,26.375,-158.375,22.389993396
2016-02-04,26.375,-158.125,22.709993389
2016-02-04,26.375,-157.875,22.869993385
2016-02-04,26.375,-157.625,22.909993384
2016-02-04,26.375,-157.375,22.869993385
2016-02-04,26.375,-157.125,22.829993386
2016-02-04,26.375,-156.875,22.829993386
2016-02-04,26.375,-156.625,22.839993386
2016-02-04,26.375,-156.375,22.729993388
2016-02-04,26.375,-156.125,22.519993393
2016-02-04,26.375,-155.875,22.429993395
2016-02-04,26.375,-155.625,22.529993393
2016-02-04,26.375,-155.375,22.789993387
2016-02-04,26.375,-155.125,23.039993382
2016-02-04,26.375,-154.875,23.169993379
2016-02-04,26.375,-154.625,23.169993379
2016-02-04,26.375,-154.375,23.139993379
2016-02-04,26.375,-154.125,23.129993379
2016-02-04,26.375,-153.875,23.149993379
2016-02-04,26.375,-153.625,23.149993379
2016-02-04,26.375,-153.375,23.08999338
2016-02-04,26.375,-153.125,23.009993382
2016-02-04,26.375,-152.875,22.869993385
2016-02-04,26.375,-152.625,22.709993389
2016-02-04,26.375,-152.375,22.559993392
2016-02-04,26.375,-152.125,22.479993394
2016-02-04,26.375,-151.875,22.479993394
2016-02-04,26.375,-151.625,22.549993392
2016-02-04,26.375,-151.375,22.599993391
2016-02-04,26.375,-151.125,22.619993391
2016-02-04,26.375,-150.875,22.599993391
2016-02-04,26.375,-150.625,22.559993392
2016-02-04,26.375,-150.375,22.499993394
2016-02-04,26.375,-150.125,22.389993396
2016-02-04,26.375,-149.875,22.289993398
2016-02-04,26.375,-149.625,22.259993399
2016-02-04,26.375,-149.375,22.309993398
2016-02-04,26.375,-149.125,22.329993397
2016-02-04,26.375,-148.875,22.329993397
2016-02-04,26.375,-148.625,22.309993398
2016-02-04,26.375,-148.375,22.299993398
2016-02-04,26.375,-148.125,22.259993399
2016-02-04,26.375,-147.875,22.2199934
2016-02-04,26.375,-147.625,22.159993401
2016-02-04,26.375,-147.375,22.159993401
2016-02-04,26.375,-147.125,22.179993401
2016-02-04,26.375,-146.875,22.179993401
2016-02-04,26.375,-146.625,22.159993401
2016-02-04,26.375,-146.375,22.089993403
2016-02-04,26.375,-146.125,21.989993405
2016-02-04,26.375,-145.875,21.839993408
