time,lat,lon,synecho,synecho_std,picoeuk,picoeuk_std,beads,beads_std,margin
2017-05-31 00:00:00,30.039507289,-157.99973612,3.5306557495,0.0486155515,0.9356981205,0.0869508225,2.300574322,0.702685348,0.01
2017-05-31 01:00:00,30.2136204115,-158.0013764,3.414079527,0.014690192,0.7426632185,0.0347903805,2.365779769,0.086189274,0.01
2017-05-31 02:00:00,30.38884466,-158.00125578,3.837806935,0.0,0.701392302,0.0,1.521888957,0.0,0.01
2017-05-31 03:00:00,30.5689772871,-158.000909048,4.2935704765,0.0872892865,0.78250892,0.125277484,2.0728043845,0.2982795075,0.01
2017-05-31 04:00:00,30.748735067,-158.00285161,4.129314,0.193934934,1.0578354945,0.1455430745,3.248198681,0.172897893,0.01
2017-05-31 05:00:00,30.9237032385,-158.002379675,3.44679612633,0.364639432545,0.857545194,0.0546020388713,2.11284792733,0.5452861439,0.01
2017-05-31 06:00:00,31.1005385195,-157.99740412,3.828983779,0.563629526,1.0107875065,0.0311812305,3.062858165,0.151474928,0.01
2017-05-31 07:00:00,31.281075122,-157.99716645,3.2343389245,0.0814228795,1.303177051,0.154614777,6.5165349295,0.8581766695,0.01
2017-05-31 08:00:00,31.462502809,-157.99775249,3.376553468,0.213406438,1.305383046,0.108729744,9.2597910435,0.1424848995,0.01
2017-05-31 09:00:00,31.6368960655,-157.997067945,3.089912447,0.230682283,1.454071923,0.042819163,7.1032497415,0.2130156775,0.01
2017-05-31 10:00:00,31.814799092,-158.000214645,2.926474167,0.325745326,1.7973600355,0.0726661725,5.9929142685,0.0982664375,0.01
2017-05-31 11:00:00,31.9877089155,-158.00066345,6.09256393933,0.378988257571,2.008236473,0.181163494136,6.79965124733,1.00013430259,0.01
2017-05-31 12:00:00,32.16938488,-158.00142758,3.332918869,0.256595049,1.8884036145,0.0283827655,5.244651136,0.559173317,0.01
2017-05-31 13:00:00,32.2575998095,-157.999980765,3.16579351995,0.454356324556,1.89877234353,0.150711017322,7.043375237,0.894991575143,0.01
2017-05-31 14:00:00,32.2585524695,-157.999679965,3.42011037758,0.325223774674,1.74727406579,0.188049576167,6.02288913216,0.730218922347,0.01
2017-05-31 15:00:00,32.335058207,-157.999558855,4.78264347033,0.192992346783,1.82303216233,0.044599029068,5.617276388,0.16598671587,0.01
2017-05-31 16:00:00,32.5107081655,-158.000595315,3.945812177,0.565888362,5.5957302405,0.0622622265,6.2200990465,0.8460201805,0.01
2017-05-31 17:00:00,32.6830336195,-157.998134011,3.45179540267,0.38247330191,5.05289008833,0.213779126766,6.968703561,0.343334571431,0.01
2017-05-31 18:00:00,32.77394445,-157.99919785,3.106946029,0.279871433,4.248722146,0.434388381,5.7310463515,0.0154390155,0.01
