time_X,sst,sst_std_X,time_Y,Si,Si_std_Y,lat1,lat2,lon1,lon2,,depth
2015-08-22,15.7047872954,3.23453062403,2015-08-22,18.9877439443,2.9615531748,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-23,15.6435810468,3.2217353092,2015-08-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-24,15.5291560494,3.2267132864,2015-08-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-25,15.4966373001,3.16275263478,2015-08-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-26,15.5347060493,3.01416441629,2015-08-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-27,15.7105560453,2.78387597439,2015-08-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-28,15.5582560487,2.62317340218,2015-08-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-29,15.5194872996,2.55384981116,2015-08-29,18.8970556562,3.00578370627,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-30,15.4237123017,2.5880575893,2015-08-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-08-31,15.3499435534,2.63334552056,2015-08-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-01,15.05513106,2.38499221056,2015-09-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-02,15.6050560477,2.42957635365,2015-09-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-03,15.6660310463,2.46969570984,2015-09-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-04,15.6926497957,2.48256642741,2015-09-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-05,15.6479372967,2.64685460423,2015-09-05,18.7367480834,2.97136078749,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-06,15.4750998006,2.65018161436,2015-09-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-07,15.4046123022,2.56561921119,2015-09-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-08,15.413149802,2.35348957378,2015-09-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-09,15.4202123018,2.38356272056,2015-09-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-10,15.4761060506,2.40065021522,2015-09-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-11,15.3871873025,2.36277911396,2015-09-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-12,15.3638248031,2.4040819208,2015-09-12,18.5848790102,2.9488720993,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-13,15.2544310555,2.29034233069,2015-09-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-14,15.2224685562,2.31260209843,2015-09-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-15,15.1355060582,2.23974232149,2015-09-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-16,14.9155123131,2.01339381304,2015-09-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-17,14.8150748153,2.11116764191,2015-09-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-18,15.0965435591,2.29491260774,2015-09-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-19,15.1545748078,2.43828476174,2015-09-19,18.4939469686,2.9098557097,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-20,15.1361435582,2.49926508741,2015-09-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-21,14.965499812,2.62313242158,2015-09-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-22,14.739262317,2.63345790374,2015-09-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-23,14.5048998223,2.59238673506,2015-09-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-24,14.3542810756,2.50373950961,2015-09-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-25,14.2288060784,2.40253219179,2015-09-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-26,14.1837685794,2.41639720932,2015-09-26,18.4584441477,2.92389786574,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-27,14.203281079,2.46563737206,2015-09-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-28,14.2211060786,2.50155451013,2015-09-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-29,14.2303248284,2.50534451559,2015-09-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-09-30,13.9084810856,2.1550050253,2015-09-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-01,13.7284873396,1.99235778596,2015-10-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-02,13.6545685913,1.89930932004,2015-10-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-03,13.5418623438,1.93462797302,2015-10-03,18.3634567261,2.91858264215,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-04,13.4811310951,1.9367758909,2015-10-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-05,13.3855560973,1.91534986958,2015-10-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-06,13.4134248467,1.96867726462,2015-10-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-07,13.488549845,1.90805283115,2015-10-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-08,13.4207435965,1.90871134843,2015-10-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-09,13.3582623479,1.94320969958,2015-10-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-10,13.2925685994,1.94521422004,2015-10-10,18.2876062782,2.89078743678,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-11,13.2364936006,1.90336253937,2015-10-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-12,13.0942311038,1.93064377034,2015-10-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-13,13.0474873549,1.9277648102,2015-10-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-14,12.9812311063,1.88222339625,2015-10-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-15,12.7201998622,1.80006854855,2015-10-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-16,12.6193748644,1.7862836191,2015-10-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-17,12.6161436145,1.75406670591,2015-10-17,18.4208458319,2.88282148945,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-18,12.6339936141,1.74726574241,2015-10-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-19,12.6035811148,1.76033600648,2015-10-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-20,12.3490998705,1.85027242679,2015-10-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-21,12.1358498752,1.90737726585,2015-10-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-22,12.1389248752,1.9394218792,2015-10-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-23,12.0406186274,1.97120238307,2015-10-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-24,11.9328436298,1.92120661549,2015-10-24,18.6024648662,2.87733372028,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-25,11.5828186376,1.84383596734,2015-10-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-26,11.3487998928,1.86159536915,2015-10-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-27,11.1827186465,1.75058233854,2015-10-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-28,11.1684436469,1.76908836091,2015-10-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-29,11.1781373966,1.81057127051,2015-10-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-30,11.2035748961,1.82237204317,2015-10-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-10-31,11.1506498973,1.83840013401,2015-10-31,18.744878278,2.94853354901,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-01,11.0688686491,1.86495344743,2015-11-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-02,11.0042999005,1.86190639492,2015-11-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-03,10.891893653,1.91803819559,2015-11-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-04,10.9300249022,1.80574679614,2015-11-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-05,10.9677311513,1.84687623398,2015-11-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-06,10.8861686532,1.91096954034,2015-11-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-07,10.8061811549,1.92004916423,2015-11-07,18.859166115,3.02384511806,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-08,10.7664061558,1.91632343968,2015-11-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-09,10.5674186603,1.8619248285,2015-11-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-10,10.4967999119,1.87471862866,2015-11-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-11,10.309906166,1.92187950726,2015-11-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-12,10.0997624207,1.95041034833,2015-11-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-13,9.96429992376,2.00491836496,2015-11-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-14,9.7971249275,2.03592857212,2015-11-14,19.0428348874,3.15823481643,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-15,9.70526867956,2.07048951026,2015-11-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-16,9.52021243367,2.09212853816,2015-11-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-17,9.37308743698,2.0122940615,2015-11-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-18,9.16359369167,1.87924279382,2015-11-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-19,9.13759369224,1.96184835644,2015-11-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-20,9.16900619154,2.00358592737,2015-11-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-21,9.16566869161,2.0607421032,2015-11-21,19.0300856415,3.22622430371,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-22,9.16734994158,2.06946177827,2015-11-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-23,9.20323744077,2.03291867273,2015-11-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-24,9.16049369172,1.98101324026,2015-11-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-25,9.14213119213,1.85789652943,2015-11-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-26,9.09143744327,1.78297688996,2015-11-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-27,9.05305619412,1.76222600925,2015-11-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-28,8.95644994629,1.76884955764,2015-11-28,19.1181021688,3.22167013947,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-29,8.89129369775,1.78541458304,2015-11-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-11-30,8.84329994883,1.88257414229,2015-11-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-01,8.7106812018,1.82014974521,2015-12-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-02,8.57463745483,1.75990160046,2015-12-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-03,8.41521245839,1.70347874874,2015-12-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-04,8.29349996111,1.64273914335,2015-12-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-05,8.20429371311,1.58692106658,2015-12-05,19.3610166714,3.0996062728,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-06,8.09111246563,1.57365905679,2015-12-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-07,8.09910621546,1.56675685958,2015-12-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-08,7.98379371803,1.53526348747,2015-12-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-09,7.86210622075,1.58099272988,2015-12-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-10,7.83167497143,1.51586634966,2015-12-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-11,7.77230622276,1.50064182282,2015-12-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-12,7.71571247402,1.51855046098,2015-12-12,19.5598026847,3.07439076696,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-13,7.76064997301,1.48237847305,2015-12-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-14,7.65671872535,1.30795701101,2015-12-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-15,7.63659997579,1.25844468535,2015-12-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-16,7.60200622656,1.37339560954,2015-12-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-17,7.54456247787,1.41403311692,2015-12-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-18,7.48290622923,1.4502054107,2015-12-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-19,7.48059372928,1.38991918857,2015-12-19,19.7637810804,3.08404649733,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-20,7.56122497748,1.62110989832,2015-12-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-21,7.64671247557,1.45903523456,2015-12-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-22,7.58629372692,1.50321234815,2015-12-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-23,7.52137497837,1.52326011463,2015-12-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-24,7.44236873014,1.44805448943,2015-12-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-25,7.28271248372,1.39616237494,2015-12-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-26,7.1844937359,1.40448692645,2015-12-26,20.0943535612,3.17676884427,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-27,7.15418123657,1.40831618353,2015-12-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-28,6.80956874426,1.44660443493,2015-12-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-29,6.821918744,1.41608201033,2015-12-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-30,6.90704999211,1.33679853978,2015-12-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2015-12-31,6.89883749228,1.26076573398,2015-12-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-01,6.72631874614,1.2960566234,2016-01-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-02,6.64084374804,1.30725380913,2016-01-02,20.3894500646,3.26814583778,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-03,6.62983124829,1.23099228049,2016-01-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-04,6.58129999938,1.20844963074,2016-01-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-05,6.41388125313,1.2113006863,2016-01-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-06,6.31360000537,1.23855944846,2016-01-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-07,6.33736875482,1.24319432226,2016-01-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-08,6.29340625583,1.20844202267,2016-01-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-09,6.35723750439,1.20894566412,2016-01-09,20.5729369339,3.33670143185,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-10,6.3654125042,1.25891631882,2016-01-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-11,6.34115625476,1.29565713181,2016-01-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-12,6.29304375582,1.34281456699,2016-01-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-13,6.26605625643,1.33462389068,2016-01-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-14,6.22709375732,1.37884576361,2016-01-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-15,6.18235625831,1.32207621527,2016-01-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-16,6.18448125827,1.28281635471,2016-01-16,20.6204498598,3.35149424145,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-17,6.20431875781,1.25191774316,2016-01-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-18,6.18094375833,1.27001160679,2016-01-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-19,6.23969375701,1.24565725802,2016-01-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-20,6.21473125758,1.22176795565,2016-01-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-21,6.13278750941,1.18019388502,2016-01-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-22,6.18476250825,1.23413904828,2016-01-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-23,6.23860000704,1.21814104105,2016-01-23,20.7694875129,3.27024452775,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-24,6.30008125566,1.14887221895,2016-01-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-25,6.29924375568,1.14604183442,2016-01-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-26,6.29371875581,1.14264986828,2016-01-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-27,6.2541250067,1.14709075372,2016-01-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-28,6.24628750687,1.17585268331,2016-01-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-29,6.25071250677,1.18506375069,2016-01-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-30,6.2319062572,1.23765014648,2016-01-30,20.9179733843,3.23130642898,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-01-31,6.16951250859,1.25917084011,2016-01-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-01,6.1243687596,1.30454117437,2016-02-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-02,6.08333126052,1.28688741218,2016-02-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-03,6.13191875942,1.24984500835,2016-02-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-04,6.13726250931,1.25109004444,2016-02-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-05,6.11643125976,1.25983266712,2016-02-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-06,6.06588126091,1.24762810072,2016-02-06,21.1202328697,3.21146862813,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-07,6.02898751173,1.22866487228,2016-02-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-08,5.99543126249,1.24462390698,2016-02-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-09,5.98488126271,1.2289880195,2016-02-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-10,5.90290001455,1.25662369471,2016-02-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-11,5.86896251532,1.26062912633,2016-02-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-12,5.87671251513,1.23242825458,2016-02-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-13,5.93349376387,1.14540862445,2016-02-13,21.1761111781,3.20593048201,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-14,6.03745626153,1.25242258941,2016-02-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-15,5.89286876478,1.12200283406,2016-02-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-16,5.87673126513,1.08883637708,2016-02-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-17,5.89131876481,1.05081079274,2016-02-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-18,5.92124376413,1.05548995715,2016-02-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-19,5.86743751535,1.02395210091,2016-02-19,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-20,5.82355626631,0.972231537603,2016-02-20,21.2317587924,3.22038692747,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-21,5.8157312665,0.939625444859,2016-02-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-22,5.79565001695,0.924460679724,2016-02-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-23,5.77690626737,0.918328445679,2016-02-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-24,5.75216251791,0.952384489656,2016-02-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-25,5.69771251914,0.995703246303,2016-02-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-26,5.75855626778,1.03946178901,2016-02-26,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-27,5.69232501925,0.987568296965,2016-02-27,21.2858992747,3.22233713606,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-28,5.61675627095,1.00180042988,2016-02-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-02-29,5.57956252178,0.989966592311,2016-02-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-01,5.63509377054,0.998500286549,2016-03-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-02,5.63313752057,1.00726492203,2016-03-02,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-03,5.59470627143,1.02434737768,2016-03-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-04,5.36608752653,1.06000725853,2016-03-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-05,5.36271877662,1.06415108641,2016-03-05,21.3266670504,3.21318387737,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-06,5.38878752604,1.08402761837,2016-03-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-07,5.44597502475,1.06708623454,2016-03-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-08,5.45860002448,1.08677728641,2016-03-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-09,5.40373127571,1.09731372596,2016-03-09,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-10,5.41448752547,1.07784503085,2016-03-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-11,5.3367375272,1.04610282354,2016-03-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-12,5.35142502687,1.02067340583,2016-03-12,21.3704371204,3.17271486624,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-13,5.36191252662,1.0105289782,2016-03-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-14,5.31943752758,1.00085864742,2016-03-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-15,5.29465002813,0.986411218906,2016-03-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-16,5.2517625291,1.01355979241,2016-03-16,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-17,5.24794377918,1.03950245435,2016-03-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-18,5.30468127792,0.986352391789,2016-03-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-19,5.31721877764,0.9351999838,2016-03-19,21.5250615879,3.15100745365,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-20,5.34748127696,0.908538277456,2016-03-20,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-21,5.34871252693,0.933578659058,2016-03-21,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-22,5.32039377758,0.976615601785,2016-03-22,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-23,5.2967187781,1.04523953193,2016-03-23,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-24,5.31748752763,1.05937825279,2016-03-24,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-25,5.35875627671,1.02216690793,2016-03-25,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-26,5.44726252473,0.998039382953,2016-03-26,21.6056028851,3.11913088149,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-27,5.45280627461,1.00416950389,2016-03-27,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-28,5.42311877527,1.03805932668,2016-03-28,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-29,5.54616877252,1.14359414378,2016-03-29,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-30,5.57788127181,1.11717849353,2016-03-30,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-03-31,5.53987502266,1.17078363548,2016-03-31,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-01,5.56281252217,1.11858938517,2016-04-01,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-02,5.54005002266,1.11037801731,2016-04-02,21.7025597241,3.13127622371,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-03,5.44550627477,1.0181014304,2016-04-03,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-04,5.45477502456,0.994369405472,2016-04-04,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-05,5.50319377348,0.960071445022,2016-04-05,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-06,5.50319377348,0.960071445022,2016-04-06,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-07,5.57118127197,0.84031237427,2016-04-07,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-08,5.61071252108,0.88380446363,2016-04-08,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-09,5.59793752136,0.925260362179,2016-04-09,21.7233358759,3.11953820627,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-10,5.54865002247,0.892239403532,2016-04-10,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-11,5.35724377674,0.901338051249,2016-04-11,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-12,5.29078127822,0.867449574442,2016-04-12,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-13,5.32141252754,0.807994155039,2016-04-13,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-14,5.33800002717,0.803840567759,2016-04-14,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-15,5.40948752556,0.792356404083,2016-04-15,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-16,5.45602502453,0.788160457554,2016-04-16,21.7378608094,3.07201590796,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-17,5.50978127333,0.788457651367,2016-04-17,,,43.0,53.0,-160.0,-150.0,,0.494024991989
2016-04-18,5.6357062705,0.897149098089,2016-04-18,,,43.0,53.0,-160.0,-150.0,,0.494024991989
